,dataset,percent labeled,fold,base,filter,f1-score,mean squared error,accuracy score
1142,liver.csv,0.35,2,GaussianNB,ENN,0.0,2.2857142857142856,0.0
1143,liver.csv,0.35,3,GaussianNB,ENN,0.2285714285714285,0.8285714285714286,0.3428571428571428
1144,liver.csv,0.35,4,GaussianNB,ENN,0.2197802197802198,1.2285714285714286,0.2857142857142857
1145,liver.csv,0.35,5,GaussianNB,ENN,0.1176470588235294,2.323529411764706,0.088235294117647
1146,liver.csv,0.35,6,GaussianNB,ENN,0.1432225063938619,2.2058823529411766,0.1176470588235294
1147,liver.csv,0.35,7,GaussianNB,ENN,0.2225755166931637,1.3235294117647058,0.2941176470588235
1148,liver.csv,0.35,8,GaussianNB,ENN,0.0784313725490196,2.264705882352941,0.0588235294117647
1149,liver.csv,0.35,9,GaussianNB,ENN,0.1074168797953964,2.147058823529412,0.088235294117647
1160,liver.csv,0.35,0,GaussianNB,ENANE,0.0685714285714285,1.9714285714285715,0.0571428571428571
1161,liver.csv,0.35,1,GaussianNB,ENANE,0.1118012422360248,2.2,0.0857142857142857
1162,liver.csv,0.35,2,GaussianNB,ENANE,0.2795031055900621,0.9142857142857144,0.4285714285714285
1163,liver.csv,0.35,3,GaussianNB,ENANE,0.2285714285714285,0.8285714285714286,0.3428571428571428
1164,liver.csv,0.35,4,GaussianNB,ENANE,0.1118012422360248,2.2,0.0857142857142857
1165,liver.csv,0.35,5,GaussianNB,ENANE,0.1235294117647058,2.411764705882353,0.088235294117647
1166,liver.csv,0.35,6,GaussianNB,ENANE,0.1176470588235294,2.323529411764706,0.088235294117647
1167,liver.csv,0.35,7,GaussianNB,ENANE,0.2287581699346405,1.411764705882353,0.2941176470588235
1168,liver.csv,0.35,8,GaussianNB,ENANE,0.0784313725490196,2.264705882352941,0.0588235294117647
1169,liver.csv,0.35,9,GaussianNB,ENANE,0.0823529411764706,2.3529411764705883,0.0588235294117647
1170,pendigits.csv,0.35,0,KNeighborsClassifier,ENN,0.9654978349151766,0.7706666666666667,0.9653333333333334
1171,pendigits.csv,0.35,1,KNeighborsClassifier,ENN,0.957281647115231,1.1133333333333333,0.9573333333333334
1172,pendigits.csv,0.35,2,KNeighborsClassifier,ENN,0.9719994484620662,0.7053333333333334,0.972
1173,pendigits.csv,0.35,3,KNeighborsClassifier,ENN,0.9705848854624038,0.5973333333333334,0.9706666666666668
1174,pendigits.csv,0.35,4,KNeighborsClassifier,ENN,0.982619223231518,0.4552736982643525,0.9826435246995996
1175,pendigits.csv,0.35,5,KNeighborsClassifier,ENN,0.9598538463133872,0.7610146862483311,0.959946595460614
1176,pendigits.csv,0.35,6,KNeighborsClassifier,ENN,0.9681823229286894,0.7917222963951935,0.9679572763684912
1177,pendigits.csv,0.35,7,KNeighborsClassifier,ENN,0.9571146875061276,0.7169559412550067,0.9572763684913218
1178,pendigits.csv,0.35,8,KNeighborsClassifier,ENN,0.976066958321215,0.5554072096128171,0.9759679572763684
1179,pendigits.csv,0.35,9,KNeighborsClassifier,ENN,0.9652721807182464,0.6034712950600801,0.965287049399199
1190,pendigits.csv,0.35,0,KNeighborsClassifier,ENANE,0.9695614432552738,0.66,0.9693333333333334
1191,pendigits.csv,0.35,1,KNeighborsClassifier,ENANE,0.9574698188406908,1.04,0.9573333333333334
1192,pendigits.csv,0.35,2,KNeighborsClassifier,ENANE,0.973485715090587,0.568,0.9733333333333334
1193,pendigits.csv,0.35,3,KNeighborsClassifier,ENANE,0.9653539044146532,0.812,0.9653333333333334
1194,pendigits.csv,0.35,4,KNeighborsClassifier,ENANE,0.978647323793471,0.3190921228304406,0.9786381842456608
1195,pendigits.csv,0.35,5,KNeighborsClassifier,ENANE,0.9732877728600255,0.4579439252336448,0.973297730307076
1196,pendigits.csv,0.35,6,KNeighborsClassifier,ENANE,0.9629025436062072,0.7062750333778371,0.9626168224299064
1197,pendigits.csv,0.35,7,KNeighborsClassifier,ENANE,0.9574279233581308,0.739652870493992,0.9572763684913218
1198,pendigits.csv,0.35,8,KNeighborsClassifier,ENANE,0.9693517891267108,0.6381842456608812,0.9692923898531376
1199,pendigits.csv,0.35,9,KNeighborsClassifier,ENANE,0.9625737031461884,0.8197596795727636,0.9626168224299064
1200,pendigits.csv,0.35,0,DecisionTreeClassifier,ENN,0.8925436141366563,2.341333333333333,0.892
1201,pendigits.csv,0.35,1,DecisionTreeClassifier,ENN,0.9212233588988928,1.6933333333333334,0.9213333333333332
1202,pendigits.csv,0.35,2,DecisionTreeClassifier,ENN,0.9253894157297576,1.1146666666666667,0.9253333333333332
1203,pendigits.csv,0.35,3,DecisionTreeClassifier,ENN,0.8945109995621758,1.8053333333333328,0.8946666666666667
1204,pendigits.csv,0.35,4,DecisionTreeClassifier,ENN,0.9175716353208953,1.3311081441922563,0.918558077436582
1205,pendigits.csv,0.35,5,DecisionTreeClassifier,ENN,0.9132396434967424,1.9532710280373835,0.9132176234979972
1206,pendigits.csv,0.35,6,DecisionTreeClassifier,ENN,0.8983436630084711,2.2082777036048062,0.8985313751668892
1207,pendigits.csv,0.35,7,DecisionTreeClassifier,ENN,0.9111361456852746,1.7570093457943925,0.910547396528705
1208,pendigits.csv,0.35,8,DecisionTreeClassifier,ENN,0.9054348806149636,1.946595460614152,0.90520694259012
1209,pendigits.csv,0.35,9,DecisionTreeClassifier,ENN,0.9279746983013362,1.3511348464619493,0.9279038718291056
1220,pendigits.csv,0.35,0,DecisionTreeClassifier,ENANE,0.90020519783459,1.944,0.9
1221,pendigits.csv,0.35,1,DecisionTreeClassifier,ENANE,0.892624650267828,2.3146666666666667,0.8933333333333333
1222,pendigits.csv,0.35,2,DecisionTreeClassifier,ENANE,0.9183288045637068,2.005333333333333,0.9186666666666666
1223,pendigits.csv,0.35,3,DecisionTreeClassifier,ENANE,0.9074720368904776,1.8173333333333328,0.908
1224,pendigits.csv,0.35,4,DecisionTreeClassifier,ENANE,0.9251166510222774,1.499332443257677,0.9252336448598132
1225,pendigits.csv,0.35,5,DecisionTreeClassifier,ENANE,0.9169559864402916,1.6809078771695594,0.917222963951936
1226,pendigits.csv,0.35,6,DecisionTreeClassifier,ENANE,0.9051385173897266,2.710280373831776,0.90520694259012
1227,pendigits.csv,0.35,7,DecisionTreeClassifier,ENANE,0.893839973825413,1.9425901201602136,0.8945260347129506
1228,pendigits.csv,0.35,8,DecisionTreeClassifier,ENANE,0.9078736642698324,2.069425901201602,0.9078771695594126
1229,pendigits.csv,0.35,9,DecisionTreeClassifier,ENANE,0.9003723926565809,1.6355140186915889,0.8998664886515354
1230,pendigits.csv,0.35,0,GaussianNB,ENN,0.7838708963430903,4.304,0.788
1231,pendigits.csv,0.35,1,GaussianNB,ENN,0.7913664028170657,5.234666666666667,0.796
1232,pendigits.csv,0.35,2,GaussianNB,ENN,0.8076068178089184,4.698666666666667,0.812
1233,pendigits.csv,0.35,3,GaussianNB,ENN,0.7827165566134738,4.070666666666667,0.788
1234,pendigits.csv,0.35,4,GaussianNB,ENN,0.7650900592953056,4.32309746328438,0.7703604806408545
1235,pendigits.csv,0.35,5,GaussianNB,ENN,0.8123123370603486,3.8251001335113486,0.8157543391188251
1236,pendigits.csv,0.35,6,GaussianNB,ENN,0.7937278229292473,3.635514018691589,0.7997329773030708
1237,pendigits.csv,0.35,7,GaussianNB,ENN,0.7975402672815162,3.682242990654206,0.8024032042723631
1238,pendigits.csv,0.35,8,GaussianNB,ENN,0.7728137166910373,5.037383177570093,0.7770360480640854
1239,pendigits.csv,0.35,9,GaussianNB,ENN,0.7933652713229751,4.62483311081442,0.7983978638184246
1250,pendigits.csv,0.35,0,GaussianNB,ENANE,0.7895932948128149,4.265333333333333,0.7933333333333333
1251,pendigits.csv,0.35,1,GaussianNB,ENANE,0.7802905769022341,5.212,0.7853333333333333
1252,pendigits.csv,0.35,2,GaussianNB,ENANE,0.7993695114645123,4.88,0.8053333333333333
1253,pendigits.csv,0.35,3,GaussianNB,ENANE,0.7958585582518333,3.756,0.8
1254,pendigits.csv,0.35,4,GaussianNB,ENANE,0.7611334519273163,4.655540720961282,0.7690253671562083
1255,pendigits.csv,0.35,5,GaussianNB,ENANE,0.7972678590176863,4.140186915887851,0.8024032042723631
1256,pendigits.csv,0.35,6,GaussianNB,ENANE,0.7976044726553014,3.767690253671562,0.8037383177570093
1257,pendigits.csv,0.35,7,GaussianNB,ENANE,0.781844207335711,4.279038718291055,0.7903871829105474
1258,pendigits.csv,0.35,8,GaussianNB,ENANE,0.7664109520955517,5.208277703604806,0.7703604806408545
1259,pendigits.csv,0.35,9,GaussianNB,ENANE,0.7870347621998003,4.618157543391188,0.7917222963951935
1260,satimage.csv,0.35,0,KNeighborsClassifier,ENN,0.0325197919879658,2.1897356143079314,0.0279937791601866
1261,satimage.csv,0.35,1,KNeighborsClassifier,ENN,0.0340320597307747,2.1866251944012443,0.0295489891135303
1262,satimage.csv,0.35,2,KNeighborsClassifier,ENN,0.0172378299727668,2.211508553654743,0.0139968895800933
1263,satimage.csv,0.35,3,KNeighborsClassifier,ENN,0.0248271776131485,2.542768273716952,0.0202177293934681
1264,satimage.csv,0.35,4,KNeighborsClassifier,ENN,0.0319675525292828,2.4121306376360807,0.0295489891135303
1265,satimage.csv,0.35,5,KNeighborsClassifier,ENN,0.0121610313123178,2.5023328149300155,0.0108864696734059
1266,satimage.csv,0.35,6,KNeighborsClassifier,ENN,0.0216150341238314,2.6407465007776048,0.0217729393468118
1267,satimage.csv,0.35,7,KNeighborsClassifier,ENN,0.0397825402544756,2.245723172628305,0.0342146189735614
1268,satimage.csv,0.35,8,KNeighborsClassifier,ENN,0.0070474829417286,2.2830482115085537,0.0093312597200622
1269,satimage.csv,0.35,9,KNeighborsClassifier,ENN,0.01806183346176,2.671850699844479,0.0186625194401244
1280,satimage.csv,0.35,0,KNeighborsClassifier,ENANE,0.0367963315800664,2.328149300155521,0.0342146189735614
1281,satimage.csv,0.35,1,KNeighborsClassifier,ENANE,0.0272970705879243,2.3732503888024885,0.0248833592534992
1282,satimage.csv,0.35,2,KNeighborsClassifier,ENANE,0.0126623627212613,2.244167962674961,0.0124416796267496
1283,satimage.csv,0.35,3,KNeighborsClassifier,ENANE,0.0166544581585463,2.5178849144634525,0.0139968895800933
1284,satimage.csv,0.35,4,KNeighborsClassifier,ENANE,0.0150031123234684,2.558320373250389,0.015552099533437
1285,satimage.csv,0.35,5,KNeighborsClassifier,ENANE,0.0111360409149306,2.35303265940902,0.0093312597200622
1286,satimage.csv,0.35,6,KNeighborsClassifier,ENANE,0.0159450637765358,2.704510108864697,0.0171073094867807
1287,satimage.csv,0.35,7,KNeighborsClassifier,ENANE,0.0291881961227704,2.1632970451010887,0.0264385692068429
1288,satimage.csv,0.35,8,KNeighborsClassifier,ENANE,0.0184969422649677,2.421461897356143,0.0186625194401244
1289,satimage.csv,0.35,9,KNeighborsClassifier,ENANE,0.0236872091511119,2.530326594090202,0.0264385692068429
1290,satimage.csv,0.35,0,DecisionTreeClassifier,ENN,0.0389300773150851,2.5723172628304822,0.0342146189735614
1291,satimage.csv,0.35,1,DecisionTreeClassifier,ENN,0.0323940549684738,2.842923794712286,0.0295489891135303
1292,satimage.csv,0.35,2,DecisionTreeClassifier,ENN,0.0227578661283627,2.650077760497667,0.0186625194401244
1293,satimage.csv,0.35,3,DecisionTreeClassifier,ENN,0.0358392815199152,2.805598755832037,0.0342146189735614
1294,satimage.csv,0.35,4,DecisionTreeClassifier,ENN,0.0259494887022103,3.0342146189735613,0.0248833592534992
1295,satimage.csv,0.35,5,DecisionTreeClassifier,ENN,0.046287199297933,2.5536547433903576,0.0419906687402799
1296,satimage.csv,0.35,6,DecisionTreeClassifier,ENN,0.0474839462837937,2.5334370139968896,0.0435458786936236
1297,satimage.csv,0.35,7,DecisionTreeClassifier,ENN,0.0297591274133122,2.656298600311042,0.0264385692068429
1298,satimage.csv,0.35,8,DecisionTreeClassifier,ENN,0.0394119025847744,2.5863141524105755,0.0326594090202177
1299,satimage.csv,0.35,9,DecisionTreeClassifier,ENN,0.0315868397254378,3.0902021772939348,0.0295489891135303
1310,satimage.csv,0.35,0,DecisionTreeClassifier,ENANE,0.0376134420526425,2.650077760497667,0.0357698289269051
1311,satimage.csv,0.35,1,DecisionTreeClassifier,ENANE,0.042848150335114,2.824261275272162,0.0357698289269051
1312,satimage.csv,0.35,2,DecisionTreeClassifier,ENANE,0.0387504563901882,2.7371695178849142,0.0342146189735614
1313,satimage.csv,0.35,3,DecisionTreeClassifier,ENANE,0.0428496983993984,2.807153965785381,0.0404354587869362
1314,satimage.csv,0.35,4,DecisionTreeClassifier,ENANE,0.0389034405583132,2.71850699844479,0.0357698289269051
1315,satimage.csv,0.35,5,DecisionTreeClassifier,ENANE,0.0385322985110166,2.531881804043546,0.0342146189735614
1316,satimage.csv,0.35,6,DecisionTreeClassifier,ENANE,0.0233840672303141,2.740279937791602,0.0233281493001555
1317,satimage.csv,0.35,7,DecisionTreeClassifier,ENANE,0.0269863161086495,2.8195956454121305,0.0248833592534992
1318,satimage.csv,0.35,8,DecisionTreeClassifier,ENANE,0.0446644131832009,2.5396578538102643,0.0388802488335925
1319,satimage.csv,0.35,9,DecisionTreeClassifier,ENANE,0.0361527135934075,2.709175738724728,0.0342146189735614
1320,satimage.csv,0.35,0,GaussianNB,ENN,0.0489035619680626,2.964230171073095,0.0482115085536547
1321,satimage.csv,0.35,1,GaussianNB,ENN,0.0411525923265861,3.234836702954899,0.0388802488335925
1322,satimage.csv,0.35,2,GaussianNB,ENN,0.0144561448850747,3.105754276827372,0.015552099533437
1323,satimage.csv,0.35,3,GaussianNB,ENN,0.0278030246926047,3.381026438569207,0.0279937791601866
1324,satimage.csv,0.35,4,GaussianNB,ENN,0.0364287912309389,3.228615863141524,0.0373250388802488
1325,satimage.csv,0.35,5,GaussianNB,ENN,0.0311025627763506,3.231726283048212,0.0295489891135303
1326,satimage.csv,0.35,6,GaussianNB,ENN,0.0370280079925083,3.1741835147744943,0.0373250388802488
1327,satimage.csv,0.35,7,GaussianNB,ENN,0.0315899633590292,3.015552099533437,0.0295489891135303
1328,satimage.csv,0.35,8,GaussianNB,ENN,0.0263611268159887,3.037325038880249,0.0248833592534992
1329,satimage.csv,0.35,9,GaussianNB,ENN,0.0361726565034564,3.510108864696734,0.0357698289269051
1340,satimage.csv,0.35,0,GaussianNB,ENANE,0.048894196873161,2.964230171073095,0.0482115085536547
1341,satimage.csv,0.35,1,GaussianNB,ENANE,0.0418486626296091,3.275272161741835,0.0404354587869362
1342,satimage.csv,0.35,2,GaussianNB,ENANE,0.0183593631579577,3.1150855365474337,0.0186625194401244
1343,satimage.csv,0.35,3,GaussianNB,ENANE,0.033217124786949,3.3576982892690515,0.0326594090202177
1344,satimage.csv,0.35,4,GaussianNB,ENANE,0.0348789713214978,3.214618973561431,0.0357698289269051
1345,satimage.csv,0.35,5,GaussianNB,ENANE,0.0324250880867042,3.2830482115085537,0.031104199066874
1346,satimage.csv,0.35,6,GaussianNB,ENANE,0.042259775495406,3.0279937791601865,0.0435458786936236
1347,satimage.csv,0.35,7,GaussianNB,ENANE,0.0354361308732701,3.0,0.0326594090202177
1348,satimage.csv,0.35,8,GaussianNB,ENANE,0.0253742566171884,3.0606531881804044,0.0248833592534992
1349,satimage.csv,0.35,9,GaussianNB,ENANE,0.0293934508119336,3.541213063763608,0.0295489891135303
1350,sonar.csv,0.35,0,KNeighborsClassifier,ENN,0.6419753086419753,0.3333333333333333,0.6666666666666666
1351,sonar.csv,0.35,1,KNeighborsClassifier,ENN,0.4727891156462585,0.4761904761904761,0.5238095238095238
1352,sonar.csv,0.35,2,KNeighborsClassifier,ENN,0.8003663003663003,0.1904761904761904,0.8095238095238095
1353,sonar.csv,0.35,3,KNeighborsClassifier,ENN,0.7103174603174603,0.2857142857142857,0.7142857142857143
1354,sonar.csv,0.35,4,KNeighborsClassifier,ENN,0.5655442955214122,0.4285714285714285,0.5714285714285714
1355,sonar.csv,0.35,5,KNeighborsClassifier,ENN,0.569467146126185,0.4285714285714285,0.5714285714285714
1356,sonar.csv,0.35,6,KNeighborsClassifier,ENN,0.7551820728291316,0.238095238095238,0.7619047619047619
1357,sonar.csv,0.35,7,KNeighborsClassifier,ENN,0.6681922196796338,0.3333333333333333,0.6666666666666666
1358,sonar.csv,0.35,8,KNeighborsClassifier,ENN,0.8503759398496241,0.15,0.85
1359,sonar.csv,0.35,9,KNeighborsClassifier,ENN,0.844,0.15,0.85
1370,sonar.csv,0.35,0,KNeighborsClassifier,ENANE,0.7608150811812138,0.238095238095238,0.7619047619047619
1371,sonar.csv,0.35,1,KNeighborsClassifier,ENANE,0.8068783068783068,0.1904761904761904,0.8095238095238095
1372,sonar.csv,0.35,2,KNeighborsClassifier,ENANE,0.7103174603174603,0.2857142857142857,0.7142857142857143
1373,sonar.csv,0.35,3,KNeighborsClassifier,ENANE,0.6836734693877552,0.2857142857142857,0.7142857142857143
1374,sonar.csv,0.35,4,KNeighborsClassifier,ENANE,0.6572549019607843,0.3333333333333333,0.6666666666666666
1375,sonar.csv,0.35,5,KNeighborsClassifier,ENANE,0.6190476190476191,0.3809523809523809,0.6190476190476191
1376,sonar.csv,0.35,6,KNeighborsClassifier,ENANE,0.8095238095238095,0.1904761904761904,0.8095238095238095
1377,sonar.csv,0.35,7,KNeighborsClassifier,ENANE,0.7513227513227514,0.238095238095238,0.7619047619047619
1378,sonar.csv,0.35,8,KNeighborsClassifier,ENANE,0.6937500000000002,0.3,0.7
1379,sonar.csv,0.35,9,KNeighborsClassifier,ENANE,0.7958333333333333,0.2,0.8
1380,sonar.csv,0.35,0,DecisionTreeClassifier,ENN,0.7103174603174603,0.2857142857142857,0.7142857142857143
1381,sonar.csv,0.35,1,DecisionTreeClassifier,ENN,0.7608150811812138,0.238095238095238,0.7619047619047619
1382,sonar.csv,0.35,2,DecisionTreeClassifier,ENN,0.6666666666666666,0.3333333333333333,0.6666666666666666
1383,sonar.csv,0.35,3,DecisionTreeClassifier,ENN,0.7608150811812138,0.238095238095238,0.7619047619047619
1384,sonar.csv,0.35,4,DecisionTreeClassifier,ENN,0.7608150811812138,0.238095238095238,0.7619047619047619
1385,sonar.csv,0.35,5,DecisionTreeClassifier,ENN,0.662090007627765,0.3333333333333333,0.6666666666666666
1386,sonar.csv,0.35,6,DecisionTreeClassifier,ENN,0.7063492063492063,0.2857142857142857,0.7142857142857143
1387,sonar.csv,0.35,7,DecisionTreeClassifier,ENN,0.5733899967309578,0.4285714285714285,0.5714285714285714
1388,sonar.csv,0.35,8,DecisionTreeClassifier,ENN,0.636,0.35,0.65
1389,sonar.csv,0.35,9,DecisionTreeClassifier,ENN,0.6473145780051152,0.35,0.65
1400,sonar.csv,0.35,0,DecisionTreeClassifier,ENANE,0.8095238095238095,0.1904761904761904,0.8095238095238095
1401,sonar.csv,0.35,1,DecisionTreeClassifier,ENANE,0.7142857142857143,0.2857142857142857,0.7142857142857143
1402,sonar.csv,0.35,2,DecisionTreeClassifier,ENANE,0.6190476190476191,0.3809523809523809,0.6190476190476191
1403,sonar.csv,0.35,3,DecisionTreeClassifier,ENANE,0.7142857142857143,0.2857142857142857,0.7142857142857143
1404,sonar.csv,0.35,4,DecisionTreeClassifier,ENANE,0.5216450216450216,0.4761904761904761,0.5238095238095238
1405,sonar.csv,0.35,5,DecisionTreeClassifier,ENANE,0.6666666666666666,0.3333333333333333,0.6666666666666666
1406,sonar.csv,0.35,6,DecisionTreeClassifier,ENANE,0.5216450216450216,0.4761904761904761,0.5238095238095238
1407,sonar.csv,0.35,7,DecisionTreeClassifier,ENANE,0.7155844155844155,0.2857142857142857,0.7142857142857143
1408,sonar.csv,0.35,8,DecisionTreeClassifier,ENANE,0.7,0.3,0.7
1409,sonar.csv,0.35,9,DecisionTreeClassifier,ENANE,0.5327365728900256,0.45,0.55
1410,sonar.csv,0.35,0,GaussianNB,ENN,0.5216450216450216,0.4761904761904761,0.5238095238095238
1411,sonar.csv,0.35,1,GaussianNB,ENN,0.5512605042016807,0.4285714285714285,0.5714285714285714
1412,sonar.csv,0.35,2,GaussianNB,ENN,0.7507002801120448,0.238095238095238,0.7619047619047619
1413,sonar.csv,0.35,3,GaussianNB,ENN,0.8086580086580086,0.1904761904761904,0.8095238095238095
1414,sonar.csv,0.35,4,GaussianNB,ENN,0.569467146126185,0.4285714285714285,0.5714285714285714
1415,sonar.csv,0.35,5,GaussianNB,ENN,0.5105820105820106,0.4761904761904761,0.5238095238095238
1416,sonar.csv,0.35,6,GaussianNB,ENN,0.7586357197341178,0.238095238095238,0.7619047619047619
1417,sonar.csv,0.35,7,GaussianNB,ENN,0.6207792207792208,0.3809523809523809,0.6190476190476191
1418,sonar.csv,0.35,8,GaussianNB,ENN,0.7,0.3,0.7
1419,sonar.csv,0.35,9,GaussianNB,ENN,0.7,0.3,0.7
1430,sonar.csv,0.35,0,GaussianNB,ENANE,0.5655442955214122,0.4285714285714285,0.5714285714285714
1431,sonar.csv,0.35,1,GaussianNB,ENANE,0.4737931785986705,0.5238095238095238,0.4761904761904761
1432,sonar.csv,0.35,2,GaussianNB,ENANE,0.7103174603174603,0.2857142857142857,0.7142857142857143
1433,sonar.csv,0.35,3,GaussianNB,ENANE,0.7063492063492063,0.2857142857142857,0.7142857142857143
1434,sonar.csv,0.35,4,GaussianNB,ENANE,0.4206349206349206,0.5714285714285714,0.4285714285714285
1435,sonar.csv,0.35,5,GaussianNB,ENANE,0.5714285714285713,0.4285714285714285,0.5714285714285714
1436,sonar.csv,0.35,6,GaussianNB,ENANE,0.5915750915750916,0.3809523809523809,0.6190476190476191
1437,sonar.csv,0.35,7,GaussianNB,ENANE,0.7596638655462186,0.238095238095238,0.7619047619047619
1438,sonar.csv,0.35,8,GaussianNB,ENANE,0.5916666666666667,0.4,0.6
1439,sonar.csv,0.35,9,GaussianNB,ENANE,0.6508771929824562,0.35,0.65
1440,wholesaleCustomers.csv,0.35,0,KNeighborsClassifier,ENN,0.0313852813852813,1.181818181818182,0.0227272727272727
1441,wholesaleCustomers.csv,0.35,1,KNeighborsClassifier,ENN,0.1121856866537717,0.9772727272727272,0.0909090909090909
1442,wholesaleCustomers.csv,0.35,2,KNeighborsClassifier,ENN,0.0870406189555125,0.9318181818181818,0.0681818181818181
1443,wholesaleCustomers.csv,0.35,3,KNeighborsClassifier,ENN,0.0317124735729386,1.1136363636363635,0.0227272727272727
1444,wholesaleCustomers.csv,0.35,4,KNeighborsClassifier,ENN,0.0317124735729386,1.1136363636363635,0.0227272727272727
1445,wholesaleCustomers.csv,0.35,5,KNeighborsClassifier,ENN,0.0324675324675324,1.181818181818182,0.0227272727272727
1446,wholesaleCustomers.csv,0.35,6,KNeighborsClassifier,ENN,0.1450676982591876,1.0227272727272727,0.1136363636363636
1447,wholesaleCustomers.csv,0.35,7,KNeighborsClassifier,ENN,0.095137420718816,1.2045454545454546,0.0681818181818181
1448,wholesaleCustomers.csv,0.35,8,KNeighborsClassifier,ENN,0.0681818181818181,1.3636363636363635,0.0454545454545454
1449,wholesaleCustomers.csv,0.35,9,KNeighborsClassifier,ENN,0.0649350649350649,1.2272727272727273,0.0454545454545454
1460,wholesaleCustomers.csv,0.35,0,KNeighborsClassifier,ENANE,0.0329545454545454,1.318181818181818,0.0227272727272727
1461,wholesaleCustomers.csv,0.35,1,KNeighborsClassifier,ENANE,0.1614100185528757,0.9318181818181818,0.1363636363636363
1462,wholesaleCustomers.csv,0.35,2,KNeighborsClassifier,ENANE,0.0634249471458773,1.1590909090909092,0.0454545454545454
1463,wholesaleCustomers.csv,0.35,3,KNeighborsClassifier,ENANE,0.03099173553719,1.0454545454545454,0.0227272727272727
1464,wholesaleCustomers.csv,0.35,4,KNeighborsClassifier,ENANE,0.0317124735729386,1.1136363636363635,0.0227272727272727
1465,wholesaleCustomers.csv,0.35,5,KNeighborsClassifier,ENANE,0.0324675324675324,1.181818181818182,0.0227272727272727
1466,wholesaleCustomers.csv,0.35,6,KNeighborsClassifier,ENANE,0.1160541586073501,0.9772727272727272,0.0909090909090909
1467,wholesaleCustomers.csv,0.35,7,KNeighborsClassifier,ENANE,0.1482213438735178,1.0909090909090908,0.1136363636363636
1468,wholesaleCustomers.csv,0.35,8,KNeighborsClassifier,ENANE,0.0649350649350649,1.2272727272727273,0.0454545454545454
1469,wholesaleCustomers.csv,0.35,9,KNeighborsClassifier,ENANE,0.0324675324675324,1.181818181818182,0.0227272727272727
1470,wholesaleCustomers.csv,0.35,0,DecisionTreeClassifier,ENN,0.0878787878787878,1.068181818181818,0.0681818181818181
1471,wholesaleCustomers.csv,0.35,1,DecisionTreeClassifier,ENN,0.1682785299806576,1.068181818181818,0.1363636363636363
1472,wholesaleCustomers.csv,0.35,2,DecisionTreeClassifier,ENN,0.0889328063241106,1.0,0.0681818181818181
1473,wholesaleCustomers.csv,0.35,3,DecisionTreeClassifier,ENN,0.0681818181818181,1.3636363636363635,0.0454545454545454
1474,wholesaleCustomers.csv,0.35,4,DecisionTreeClassifier,ENN,0.0,1.0,0.0
1475,wholesaleCustomers.csv,0.35,5,DecisionTreeClassifier,ENN,0.0,1.1363636363636365,0.0
1476,wholesaleCustomers.csv,0.35,6,DecisionTreeClassifier,ENN,0.1636363636363636,0.8636363636363636,0.1363636363636363
1477,wholesaleCustomers.csv,0.35,7,DecisionTreeClassifier,ENN,0.0974025974025974,1.2727272727272727,0.0681818181818181
1478,wholesaleCustomers.csv,0.35,8,DecisionTreeClassifier,ENN,0.2169421487603305,1.318181818181818,0.1590909090909091
1479,wholesaleCustomers.csv,0.35,9,DecisionTreeClassifier,ENN,0.1623376623376623,1.3636363636363635,0.1136363636363636
1490,wholesaleCustomers.csv,0.35,0,DecisionTreeClassifier,ENANE,0.0,1.3409090909090908,0.0
1491,wholesaleCustomers.csv,0.35,1,DecisionTreeClassifier,ENANE,0.137310606060606,0.9545454545454546,0.1136363636363636
1492,wholesaleCustomers.csv,0.35,2,DecisionTreeClassifier,ENANE,0.1212121212121212,1.1136363636363635,0.0909090909090909
1493,wholesaleCustomers.csv,0.35,3,DecisionTreeClassifier,ENANE,0.1740812379110251,1.068181818181818,0.1363636363636363
1494,wholesaleCustomers.csv,0.35,4,DecisionTreeClassifier,ENANE,0.0303030303030303,0.9772727272727272,0.0227272727272727
1495,wholesaleCustomers.csv,0.35,5,DecisionTreeClassifier,ENANE,0.0317124735729386,1.1136363636363635,0.0227272727272727
1496,wholesaleCustomers.csv,0.35,6,DecisionTreeClassifier,ENANE,0.0929752066115702,1.1363636363636365,0.0681818181818181
1497,wholesaleCustomers.csv,0.35,7,DecisionTreeClassifier,ENANE,0.0649350649350649,1.2272727272727273,0.0454545454545454
1498,wholesaleCustomers.csv,0.35,8,DecisionTreeClassifier,ENANE,0.1515151515151515,1.1590909090909092,0.1136363636363636
1499,wholesaleCustomers.csv,0.35,9,DecisionTreeClassifier,ENANE,0.0634249471458773,1.1590909090909092,0.0454545454545454
1500,wholesaleCustomers.csv,0.35,0,GaussianNB,ENN,0.1682785299806576,1.068181818181818,0.1363636363636363
1501,wholesaleCustomers.csv,0.35,1,GaussianNB,ENN,0.1146245059288537,1.0454545454545454,0.0909090909090909
1502,wholesaleCustomers.csv,0.35,2,GaussianNB,ENN,0.0619834710743801,1.0909090909090908,0.0454545454545454
1503,wholesaleCustomers.csv,0.35,3,GaussianNB,ENN,0.03099173553719,1.0454545454545454,0.0227272727272727
1504,wholesaleCustomers.csv,0.35,4,GaussianNB,ENN,0.03099173553719,1.0454545454545454,0.0227272727272727
1505,wholesaleCustomers.csv,0.35,5,GaussianNB,ENN,0.0324675324675324,1.181818181818182,0.0227272727272727
