@relation twonorm-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
0.677129,0.498585,0.56893,0.443201,0.31513,0.741137,0.591575,0.711229,0.490865,0.822705,0.624163,0.414531,0.651693,0.565965,0.463713,0.480035,0.637286,0.401798,0.681953,0.580854,0
0.57617,0.599359,0.495559,0.500847,0.527834,0.652833,0.497471,0.591276,0.347315,0.55765,0.471924,0.51312,0.544831,0.654701,0.427335,0.534395,0.637991,0.65125,0.640535,0.310316,0
0.612629,0.450209,0.470266,0.522459,0.423629,0.483524,0.376258,0.593753,0.710298,0.542075,0.646332,0.582393,0.398276,0.562442,0.811324,0.57916,0.621476,0.730181,0.583866,0.500391,0
0.391267,0.634022,0.481601,0.398675,0.363447,0.511688,0.554364,0.579771,0.288314,0.705872,0.668288,0.717187,0.485958,0.50168,0.519203,0.582233,0.675676,0.445487,0.520141,0.592712,0
0.377228,0.76645,0.687202,0.438132,0.385166,0.350793,0.449301,0.588279,0.462393,0.233991,0.545829,0.445151,0.801833,0.63257,0.566965,0.584197,0.485945,0.573722,0.560742,0.66732,0
0.463815,0.419206,0.364522,0.581271,0.471894,0.492012,0.585272,0.532337,0.676285,0.561308,0.635939,0.466274,0.598113,0.519849,0.473883,0.953636,0.359035,0.437877,0.671604,0.54363,0
0.467162,0.461936,0.338857,0.53974,0.355415,0.449435,0.595668,0.49731,0.51594,0.610808,0.343987,0.500117,0.558705,0.284199,0.384789,0.340666,0.329437,0.573575,0.562234,0.403865,1
0.390117,0.485004,0.641017,0.459303,0.532274,0.703223,0.739201,0.579439,0.786975,0.605242,0.65222,0.652503,0.529559,0.654162,0.476602,0.440219,0.758013,0.571568,0.646372,0.567383,0
0.60918,0.345871,0.464018,0.250454,0.394894,0.516463,0.386642,0.581548,0.19168,0.576025,0.590366,0.449629,0.724802,0.428681,0.483212,0.527986,0.382372,0.521426,0.350455,0.296833,1
0.671879,0.758937,0.466754,0.598699,0.644124,0.478524,0.833439,0.608316,0.516548,0.777141,0.594583,0.402401,0.678793,0.494684,0.327809,0.555411,0.543366,0.362788,0.416394,0.598579,0
0.510903,0.692524,0.536443,0.224669,0.512273,0.225724,0.370761,0.700327,0.783095,0.190696,0.641529,0.399178,0.54056,0.542907,0.392297,0.291104,0.546406,0.395198,0.51383,0.333896,1
0.518415,0.380389,0.314722,0.524129,0.406884,0.235537,0.363602,0.670692,0.380993,0.537391,0.436406,0.362444,0.420938,0.17164,0.43476,0.280967,0.566037,0.399237,0.308433,0.584029,1
0.312689,0.450197,0.481612,0.428117,0.552872,0.536064,0.454896,0.370865,0.471528,0.328971,0.320484,0.384145,0.736204,0.433144,0.396685,0.284014,0.515451,0.373883,0.474803,0.512273,1
0.798912,0.595447,0.61453,0.705253,0.521216,0.584942,0.310802,0.579759,0.665018,0.694548,0.325848,0.429417,0.740397,0.683,0.485434,0.39354,0.56412,0.406169,0.665684,0.538619,0
0.457709,0.471291,0.406216,0.560542,0.189321,0.508938,0.48253,0.439295,0.383534,0.590127,0.632035,0.479142,0.571621,0.154625,0.496529,0.246175,0.585343,0.529184,0.48488,0.465834,1
0.524253,0.371456,0.484359,0.25691,0.351195,0.672496,0.363003,0.478659,0.485374,0.430603,0.353057,0.64784,0.45887,0.412531,0.338904,0.437424,0.430127,0.437175,0.352101,0.468327,1
0.628917,0.494106,0.630987,0.52511,0.200243,0.622019,0.394559,0.514918,0.287173,0.539165,0.406016,0.629178,0.751928,0.556148,0.585927,0.788944,0.485045,0.703657,0.533591,0.419295,0
0.679863,0.456084,0.35277,0.521772,0.672126,0.621006,0.350445,0.557636,0.47987,0.3773,0.583467,0.359037,0.638492,0.553966,0.59371,0.644186,0.465308,0.71389,0.712951,0.488744,0
0.733658,0.473422,0.404876,0.344023,0.476836,0.375244,0.495236,0.636921,0.290012,0.501823,0.661302,0.477776,0.565383,0.515159,0.441701,0.41535,0.589661,0.388893,0.462738,0.381861,1
0.417775,0.738962,0.56974,0.442771,0.815967,0.625481,0.218738,0.582318,0.528336,0.415512,0.468668,0.539976,0.544935,0.494307,0.587886,0.425436,0.537535,0.681911,0.538482,0.435209,0
0.455895,0.501619,0.40034,0.401951,0.439001,0.376981,0.169029,0.351206,0.510623,0.387623,0.442993,0.424139,0.514275,0.441031,0.278763,0.360902,0.377376,0.29106,0.61316,0.550303,1
0.298011,0.497357,0.274852,0.520704,0.478093,0.518388,0.411393,0.456797,0.29823,0.531427,0.322355,0.505554,0.637987,0.499348,0.542912,0.347604,0.351313,0.305196,0.47459,0.484129,1
0.577665,0.429657,0.453674,0.432437,0.514891,0.401308,0.371921,0.564153,0.480688,0.58968,0.301209,0.420424,0.448167,0.321915,0.617377,0.562929,0.412609,0.274708,0.392228,0.581114,1
0.661288,0.580324,0.432568,0.662604,0.25565,0.800815,0.398529,0.593267,0.358384,0.337821,0.592587,0.493584,0.680942,0.600008,0.846184,0.665554,0.517134,0.756471,0.384555,0.703229,0
0.476565,0.275835,0.369182,0.392047,0.280489,0.571441,0.309605,0.400299,0.493145,0.495219,0.421735,0.468119,0.368303,0.399742,0.386887,0.410565,0.401912,0.379325,0.334162,0.595862,1
0.706345,0.395837,0.660389,0.526362,0.301736,0.691747,0.371372,0.647241,0.417844,0.596223,0.605861,0.363957,0.596314,0.51146,0.580296,0.77474,0.306297,0.476259,0.629452,0.463874,0
0.666539,0.389781,0.652397,0.369649,0.416068,0.366431,0.679767,0.390546,0.661002,0.782767,0.820203,0.506969,0.565875,0.403591,0.326553,0.651703,0.683568,0.59585,0.656969,0.669193,0
0.489723,0.421734,0.403548,0.339593,0.530505,0.624494,0.547022,0.647869,0.413952,0.43664,0.78355,0.442432,0.744577,0.458372,0.456095,0.611748,0.579643,0.675496,0.528796,0.673733,0
0.394359,0.241954,0.306111,0.48191,0.362515,0.243187,0.388915,0.747891,0.482882,0.338134,0.426239,0.279479,0.524667,0.607869,0.599064,0.404042,0.332725,0.434712,0.324181,0.479267,1
0.474891,0.499597,0.445242,0.386021,0.200871,0.489299,0.490838,0.276638,0.363714,0.514271,0.221802,0.548132,0.602009,0.372596,0.601631,0.404974,0.307223,0.68148,0.255044,0.401521,1
0.845782,0.61152,0.462758,0.546809,0.439242,0.643657,0.495077,0.556332,0.407717,0.702806,0.735581,0.549202,0.612893,0.516112,0.816582,0.325505,0.488462,0.363293,0.576928,0.625904,0
0.664712,0.312761,0.793127,0.404737,0.370055,0.233949,0.41424,0.407136,0.505503,0.523313,0.449243,0.140711,0.644562,0.609374,0.41239,0.598212,0.771866,0.521032,0.41585,0.459694,0
0.954739,0.577278,0.492835,0.243127,0.501382,0.666633,0.434116,0.622251,0.707236,0.599254,0.631012,0.441559,0.540651,0.536136,0.437368,0.212013,0.576956,0.736769,0.487591,0.658129,0
0.377585,0.416569,0.470401,0.684156,0.424686,0.566728,0.525215,0.693644,0.51868,0.568069,0.452599,0.562206,0.475501,0.592948,0.745539,0.75832,0.786567,0.467861,0.649072,0.182471,0
0.485609,0.395825,0.303083,0.331701,0.553396,0.452598,0.366045,0.278557,0.422368,0.458154,0.505757,0.301094,0.559973,0.266607,0.596139,0.474684,0.455773,0.595099,0.30668,0.443631,1
0.305727,0.240907,0.36997,0.011954,0.340273,0.538502,0.464914,0.376612,0.553386,0.455715,0.438215,0.619004,0.441218,0.573927,0.080869,0.410943,0.4696,0.572971,0.275469,0.581412,1
0.6438,0.44756,0.47541,0.54039,0.623275,0.74495,0.502419,0.479583,0.637885,0.64914,0.424492,0.569648,0.639398,0.756777,0.814719,0.333703,0.642334,0.337717,0.465899,0.384155,0
0.48041,0.572125,0.638214,0.587027,0.41278,0.623931,0.419444,0.61827,0.490257,0.887985,0.430592,0.620296,0.337967,0.564072,0.653437,0.676509,0.604988,0.44726,0.619518,0.670669,0
0.546916,0.585742,0.66317,0.606517,0.722108,0.550065,0.303716,0.492013,0.59082,0.550394,0.551667,0.500141,0.476446,0.389598,0.597312,0.69021,0.610428,0.541584,0.666738,0.510314,0
0.509511,0.668107,0.666997,0.546748,0.399491,0.49505,0.521855,0.644824,0.482994,0.76281,0.48037,0.495787,0.601646,0.471337,0.486441,0.674935,0.633856,0.646595,0.535225,0.721028,0
0.701478,0.387746,0.316794,0.431026,0.424603,0.399082,0.258429,0.634444,0.14262,0.502934,0.235076,0.459372,0.462688,0.34466,0.476298,0.262822,0.408735,0.53028,0.329781,0.292368,1
0.47926,0.283829,0.547261,0.362432,0.30825,0.389657,0.312451,0.429827,0.401544,0.741018,0.455556,0.334605,0.695799,0.429032,0.263762,0.38363,0.527191,0.466347,0.375935,0.655971,1
0.341139,0.609413,0.498396,0.301988,0.242162,0.382544,0.428826,0.370438,0.529526,0.395301,0.453173,0.49089,0.447197,0.510746,0.39721,0.551332,0.63893,0.569302,0.366652,0.235398,1
0.467724,0.438879,0.638259,0.310837,0.525677,0.520526,0.411308,0.310942,0.454224,0.186398,0.559776,0.464576,0.451222,0.229581,0.273836,0.523793,0.553528,0.54992,0.759863,0.266519,1
0.456853,0.71038,0.497912,0.493962,0.621358,0.606618,0.318572,0.473114,0.37746,0.374946,0.428235,0.420399,0.545155,0.622301,0.62534,0.480526,0.495467,0.384928,0.53101,0.477878,0
0.355996,0.548659,0.357317,0.692894,0.548422,0.394545,0.372862,0.638674,0.543805,0.413628,0.368227,0.44493,0.369454,0.628533,0.385728,0.429667,0.482788,0.377614,0.618559,0.224408,1
0.595473,0.530539,0.521584,0.808886,0.692148,0.538377,0.470558,0.704605,0.628415,0.50396,0.52744,0.484702,0.600468,0.534117,0.492017,0.567815,0.753773,0.527534,0.51962,0.360712,0
0.467597,0.427983,0.582843,0.295115,0.2985,0.493562,0.330617,0.687897,0.302717,0.602719,0.350213,0.508039,0.476187,0.670261,0.432331,0.45261,0.480688,0.427694,0.464857,0.366641,1
0.551055,0.534693,0.403683,0.443827,0.394779,0.396507,0.465293,0.421971,0.394182,0.54484,0.37968,0.404148,0.421378,0.427903,0.484344,0.685135,0.363588,0.324554,0.40961,0.295407,1
0.712286,0.64292,0.823519,0.412923,0.454301,0.505138,0.567081,0.542919,0.511788,0.422744,0.444553,0.442174,0.486152,0.469945,0.814388,0.547844,0.747147,0.769954,0.448565,0.338522,0
0.447093,0.52234,0.484595,0.392575,0.41456,0.457648,0.663543,0.559698,0.484184,0.681255,0.505708,0.515962,0.277722,0.723249,0.679478,0.278096,0.78144,0.41022,0.515227,0.558378,0
0.379029,0.467956,0.562131,0.522705,0.54061,0.618306,0.367878,0.42818,0.568075,0.518339,0.572389,0.536396,0.735777,0.33162,0.689097,0.419354,0.369223,0.359044,0.536824,0.369209,1
0.565247,0.354491,0.448788,0.312236,0.495727,0.65992,0.51995,0.455896,0.624845,0.527853,0.46994,0.27243,0.254672,0.351468,0.463216,0.341774,0.451299,0.429873,0.365101,0.46958,1
0.571929,0.609377,0.68279,0.388316,0.206201,0.537727,0.282142,0.460138,0.408511,0.57914,0.742905,0.297821,0.757804,0.600145,0.344396,0.581263,0.485032,0.419185,0.387136,0.421007,1
0.660356,0.584948,0.181794,0.491863,0.217804,0.502138,0.336909,0.556676,0.494199,0.42441,0.615767,0.563866,0.536458,0.434298,0.516125,0.358094,0.922907,0.431105,0.44866,0.43129,1
0.522835,0.151318,0.422515,0.408898,0.27342,0.485387,0.348038,0.64563,0.344836,0.483605,0.676098,0.513206,0.389281,0.535973,0.423982,0.529447,0.419927,0.388327,0.475467,0.324518,1
0.519156,0.156098,0.389455,0.408358,0.41035,0.679396,0.579115,0.63999,0.358545,0.579478,0.539042,0.522371,0.486178,0.35217,0.489339,0.478411,0.439298,0.32757,0.351935,0.66247,1
0.675251,0.630278,0.636807,0.430511,0.358525,0.812653,0.498082,0.535513,0.514837,0.582424,0.589194,0.504349,0.588665,0.527397,0.676083,0.47311,0.281356,0.606526,0.620394,0.758338,0
0.520076,0.396547,0.526796,0.437494,0.476805,0.429571,0.425235,0.57714,0.470264,0.390858,0.232381,0.360377,0.24846,0.585789,0.537364,0.531726,0.228382,0.330587,0.356777,0.170489,1
0.374468,0.320093,0.424823,0.510407,0.447379,0.575291,0.605808,0.581856,0.340461,0.707828,0.387776,0.264569,0.506225,0.361411,0.349889,0.303645,0.577777,0.659845,0.596713,0.264931,1
0.471225,0.342151,0.485957,0.335322,0.49557,0.623944,0.278098,0.435041,0.369379,0.266323,0.515438,0.376985,0.386499,0.530945,0.568704,0.469093,0.380598,0.46642,0.489865,0.390345,1
0.470305,0.264108,0.834427,0.480977,0.370746,0.531364,0.662578,0.597367,0.581772,0.423649,0.737677,0.536494,0.461938,0.689382,0.51901,0.427312,0.66451,0.606846,0.651724,0.570372,0
0.531611,0.682218,0.483132,0.398135,0.433629,0.25585,0.755974,0.486373,0.58078,0.594714,0.584303,0.501864,0.6325,0.168493,0.427667,0.685828,0.799924,0.547002,0.532147,0.365736,0
0.602971,0.352288,0.690298,0.632671,0.283086,0.493637,0.395133,0.509136,0.635815,0.56528,0.670397,0.478354,0.720712,0.517842,0.560783,0.607417,0.533048,0.333296,0.563832,0.428114,0
0.381699,0.408418,0.720556,0.666961,0.615358,0.492312,0.473759,0.771685,0.650949,0.583535,0.426064,0.810917,0.535797,0.333287,0.496184,0.58494,0.478014,0.593695,0.539334,0.736768,0
0.695372,0.782547,0.554814,0.552111,0.334859,0.232074,0.516004,0.443988,0.696775,0.555054,0.626508,0.401171,0.5516,0.507297,0.532492,0.706995,0.632042,0.409235,0.559368,0.550316,0
0.573845,0.542134,0.316963,0.352123,0.396119,0.308065,0.36381,0.584593,0.349261,0.44421,0.587522,0.376788,0.510056,0.362327,0.592482,0.396449,0.285243,0.652752,0.402908,0.554719,1
0.563357,0.624836,0.294078,0.378657,0.204851,0.578429,0.41755,0.625201,0.616305,0.620237,0.448033,0.544478,0.442188,0.529767,0.747444,0.685437,0.614902,0.417338,0.443663,0.622282,0
0.446186,0.331688,0.37839,0.629308,0.595137,0.380019,0.641566,0.564426,0.544449,0.517953,0.296356,0.626853,0.384506,0.495423,0.531444,0.58222,0.869138,0.489127,0.497052,0.492043,0
0.457287,0.471821,0.45328,0.485469,0.401198,0.864793,0.512742,0.479868,0.679781,0.480236,0.67888,0.43852,0.650036,0.423214,0.606006,0.46495,0.646548,0.662049,0.549576,0.714553,0
0.925382,0.492168,0.598039,0.503228,0.475841,0.494325,0.435716,0.74968,0.458352,0.586022,0.399928,0.595261,0.813545,0.619518,0.50158,0.614506,0.251353,0.503571,0.373165,0.430012,0
0.253286,0.327655,0.545764,0.253731,0.320083,0.493725,0.473576,0.454854,0.384922,0.165403,0.42166,0.401725,0.437697,0.280701,0.398148,0.214833,0.401951,0.377454,0.229528,0.402513,1
0.505359,0.323296,0.421953,0.272189,0.256676,0.243425,0.390002,0.679081,0.209641,0.176329,0.477238,0.557076,0.459039,0.447426,0.277963,0.556696,0.244088,0.32565,0.468445,0.398308,1
0.493619,0.711271,0.546383,0.345766,0.447149,0.59503,0.763072,0.849784,0.517366,0.607705,0.444453,0.784861,0.662292,0.56411,0.50365,0.589586,0.717157,0.696688,0.508596,0.270029,0
0.542764,0.283143,0.447055,0.233726,0.294783,0.25525,0.71528,0.344642,0.366181,0.358804,0.414998,0.425209,0.528524,0.048512,0.403613,0.390468,0.487236,0.448208,0.226248,0.364483,1
0.487525,0.559724,0.451737,0.263697,0.339686,0.482799,0.052996,0.655477,0.223722,0.575675,0.483863,0.439898,0.220725,0.262031,0.438748,0.619782,0.381093,0.445598,0.622821,0.477642,1
0.409957,0.462261,0.494906,0.467599,0.45451,0.434534,0.078858,0.628804,0.388938,0.246173,0.465387,0.384293,0.587449,0.36748,0.193354,0.520191,0.287656,0.32001,0.545906,0.389142,1
0.716603,0.554475,0.722233,0.655044,0.495968,0.441847,0.731199,0.856076,0.759966,0.595704,0.658158,0.456752,0.639683,0.501655,0.511903,0.607908,0.433128,0.764783,0.512527,0.633557,0
0.41338,0.526048,0.458514,0.477369,0.450981,0.605118,0.616045,0.553015,0.623246,0.350184,0.530509,0.556928,0.536898,0.681019,0.518568,0.555185,0.405356,0.292292,0.493275,0.749953,0
0.632085,0.573004,0.627813,0.46204,0.349655,0.709285,0.587544,0.68561,0.427959,0.689199,0.573512,0.554517,0.522247,0.460353,0.691981,0.460656,0.790832,0.592119,0.52194,0.542278,0
0.422016,0.379462,0.303027,0.311193,0.335529,0.310453,0.395304,0.398687,0.57866,0.36938,0.368115,0.349453,0.440596,0.508601,0.499938,0.4239,0.598453,0.453885,0.601284,0.54198,1
0.475453,0.431246,0.388566,0.371809,0.360159,0.462223,0.331436,0.385747,0.319252,0.507039,0.376761,0.516552,0.540612,0.569702,0.713826,0.326563,0.279738,0.435008,0.790743,0.592401,1
0.284023,0.411874,0.426894,0.321355,0.39724,0.683772,0.553423,0.566227,0.402226,0.353298,0.516511,0.465806,0.336401,0.262645,0.385797,0.467594,0.301222,0.335045,0.321339,0.578497,1
0.616129,0.207291,0.711888,0.653289,0.50221,0.754575,0.564638,0.617736,0.788921,0.528288,0.562296,0.576771,0.642349,0.681922,0.726937,0.478763,0.613885,0.556262,0.603,0.409868,0
0.567738,0.631133,0.718439,0.732131,0.308763,0.55859,0.612429,0.669139,0.35267,0.647136,0.664608,0.609261,0.350248,0.491348,0.266246,0.399156,0.727736,0.565411,0.534929,0.360576,0
0.305242,0.181177,0.483267,0.5804,0.384506,0.415371,0.485352,0.552078,0.3831,0.553786,0.312275,0.657055,0.373868,0.488201,0.449181,0.386489,0.725923,0.444613,0.546983,0.175959,1
0.5822,0.67426,0.591398,0.41906,0.478941,0.714886,0.411552,0.485034,0.734593,0.577341,0.56564,0.760146,0.48843,0.559596,0.72477,0.44037,0.646417,0.446337,0.768566,0.597996,0
0.366969,0.483162,0.45015,0.32581,0.344901,0.480824,0.442252,0.461051,0.465628,0.545456,0.351622,0.241256,0.538024,0.559633,0.472476,0.361896,0.412387,0.392464,0.375557,0.350554,1
0.528366,0.391009,0.531366,0.346858,0.304941,0.403845,0.635054,0.613091,0.61597,0.666852,0.632334,0.496648,0.315046,0.365148,0.38686,0.441869,0.426749,0.380988,0.638676,0.579712,1
0.638945,0.644654,0.657463,0.471981,0.559197,0.198522,0.558212,0.714084,0.538202,0.724417,0.55914,0.501322,0.588898,0.527296,0.691167,0.766694,0.659605,0.727238,0.609157,0.299438,0
0.508246,0.528228,0.613888,0.529885,0.349362,0.636269,0.543015,0.535525,0.393822,0.231951,0.379979,0.272135,0.441282,0.214459,0.512565,0.187912,0.304392,0.53981,0.423641,0.544424,1
0.421888,0.690104,0.627126,0.574705,0.610562,0.659633,0.478707,0.618163,0.400268,0.704653,0.60999,0.764882,0.561539,0.379592,0.72299,0.43313,0.475718,0.502598,0.595659,0.698739,0
0.532799,0.39131,0.557538,0.511316,0.325392,0.311191,0.37252,0.535738,0.539293,0.646714,0.516923,0.657338,0.625032,0.254307,0.658626,0.790833,0.617263,0.492575,0.351733,0.497575,0
0.368924,0.368446,0.372716,0.280744,0.278499,0.475336,0.513524,0.340909,0.39614,0.545081,0.300273,0.518053,0.453435,0.35528,0.264549,0.436492,0.24397,0.480335,0.4816,0.344253,1
0.505065,0.365749,0.535554,0.446048,0.475705,0.474099,0.425687,0.698704,0.314964,0.712706,0.68029,0.597168,0.412538,0.574078,0.527649,0.301517,0.721005,0.305751,0.643684,0.574007,0
0.687387,0.459456,0.613055,0.385825,0.492293,0.461836,0.580104,0.600258,0.637513,0.510311,0.477338,0.52493,0.750155,0.347957,0.741634,0.36512,0.540405,0.453306,0.471512,0.502896,0
0.530819,0.362185,0.630267,0.520299,0.668241,0.545315,0.492572,0.414885,0.329156,0.715736,0.818094,0.271618,0.409329,0.76351,0.414984,0.642624,0.398351,0.68691,0.581391,0.438943,0
0.519986,0.298867,0.457703,0.466409,0.391868,0.211973,0.460675,0.246836,0.3757,0.413447,0.368115,0.162769,0.502485,0.321652,0.507183,0.424215,0.380846,0.562074,0.437222,0.145955,1
0.540554,0.692296,0.48204,0.716581,0.382076,0.448922,0.669798,0.744691,0.458054,0.610796,0.498834,0.485096,0.904708,0.612834,0.64495,0.526047,0.545897,0.656151,0.515061,0.467484,0
0.664853,0.340585,0.655932,0.522275,0.4048,0.340617,0.591661,0.662113,0.509358,0.305947,0.578964,0.228843,0.528434,0.226822,0.327312,0.603929,0.372106,0.275434,0.652801,0.417646,1
0.512091,0.33353,0.452694,0.498834,0.469684,0.509063,0.451207,0.360413,0.363801,0.636258,0.406203,0.439763,0.501812,0.424944,0.285511,0.359768,0.22726,0.537754,0.477148,0.435631,1
0.604134,0.673273,0.487207,0.338942,0.610101,0.630319,0.595509,0.540359,0.593869,0.602828,0.327644,0.370084,0.690622,0.391454,0.504906,0.589536,0.577921,0.634565,0.470955,0.389402,0
0.428276,0.606282,0.426759,0.525307,0.356651,0.551203,0.564491,0.580659,0.484233,0.57553,0.66754,0.376284,0.720505,0.744,0.785587,0.632815,0.427519,0.445684,0.485022,0.710324,0
0.545395,0.52045,0.482738,0.612703,0.358138,0.432647,0.472928,0.538416,0.643202,0.682704,0.506281,0.456444,0.538722,0.571257,0.784483,0.370333,0.597162,0.493905,0.744553,0.419705,0
0.390935,0.365038,0.533438,0.434904,0.392444,0.419421,0.566983,0.606799,0.633931,0.475202,0.302781,0.495036,0.647305,0.357524,0.362737,0.58091,0.348443,0.476222,0.530371,0.296895,1
0.429885,0.376814,0.496955,0.463648,0.393376,0.40302,0.312024,0.480911,0.223759,0.561658,0.543908,0.449518,0.382875,0.448843,0.597905,0.281017,0.485423,0.652173,0.350301,0.199886,1
0.370086,0.394753,0.453145,0.237911,0.423137,0.176084,0.21241,0.436309,0.334722,0.401326,0.27113,0.426489,0.497399,0.398538,0.646592,0.422087,0.458747,0.52315,0.669035,0.341276,1
0.337025,0.393212,0.296127,0.395999,0.351561,0.483799,0.33008,0.586406,0.442114,0.196697,0.299812,0.420596,0.372483,0.415139,0.465603,0.494667,0.522795,0.465534,0.301613,0.617358,1
0.637144,0.5502,0.452345,0.310064,0.487444,0.494037,0.543015,0.351372,0.493604,0.308422,0.545043,0.348986,0.433129,0.28786,0.520003,0.401209,0.559698,0.565263,0.520662,0.278153,1
0.596405,0.504148,0.393485,0.770422,0.537217,0.55164,0.267018,0.444094,0.720871,0.533636,0.616365,0.669504,0.653686,0.579194,0.598664,0.55866,0.632695,0.730957,0.502984,0.573486,0
0.400708,0.272668,0.510801,0.475012,0.297422,0.59793,0.411503,0.490935,0.438879,0.545878,0.304166,0.284806,0.558226,0.498784,0.523481,0.378656,0.437732,0.756816,0.47253,0.427159,1
0.530679,0.29068,0.447404,0.611242,0.286531,0.638644,0.496359,0.642028,0.517304,0.546747,0.506369,0.34249,0.54751,0.301339,0.629411,0.491746,0.396799,0.538,0.335761,0.467211,1
0.360978,0.582166,0.493364,0.560297,0.402465,0.432734,0.29729,0.44541,0.4349,0.399321,0.533291,0.672162,0.427616,0.284537,0.412514,0.621621,0.545636,0.250757,0.237946,0.424009,1
0.493913,0.556016,0.647579,0.65243,0.264708,0.55624,0.467125,0.371611,0.40742,0.531439,0.330277,0.544318,0.602345,0.621511,0.83662,0.382698,0.81426,0.434836,0.610827,0.71268,0
0.709271,0.487328,0.280739,0.547914,0.489507,0.568066,0.368611,0.750225,0.408102,0.348457,0.234914,0.358963,0.446796,0.406939,0.009715,0.329245,0.369119,0.313348,0.34103,0.08406,1
0.49841,0.659571,0.661931,0.518851,0.376191,0.588667,0.547009,0.58598,0.742241,0.548076,0.579126,0.454919,0.597,0.719387,0.690725,0.420324,0.557806,0.514062,0.56755,0.547264,0
0.905313,0.41315,0.523858,0.429651,0.474135,0.546652,0.424221,0.579628,0.305977,0.388033,0.596392,0.445139,0.418906,0.58772,0.57134,0.653655,0.568385,0.719628,0.594842,0.4767,0
0.723502,0.505857,0.630908,0.312531,0.434509,0.608505,0.423671,0.686937,0.712207,0.53465,0.628529,0.401085,0.606461,0.701244,0.524392,0.622087,0.638734,0.509211,0.52824,0.562459,0
0.619668,0.703252,0.759672,0.634242,0.426802,0.754188,0.604,0.515227,0.482882,0.610566,0.558267,0.420781,0.515492,0.465682,0.683521,0.552226,0.517264,0.61969,0.610874,0.372881,0
0.491588,0.296507,0.319248,0.611794,0.368589,0.370544,0.520304,0.445113,0.507115,0.307456,0.57829,0.431902,0.23689,0.35296,0.287871,0.361758,0.586622,0.418114,0.537747,0.459533,1
0.554568,0.404529,0.413611,0.464384,0.212924,0.365556,0.431587,0.317945,0.465826,0.562539,0.505333,0.331283,0.28295,0.389911,0.561404,0.447283,0.608875,0.559229,0.165897,0.483447,1
0.282285,0.67928,0.322343,0.249362,0.329455,0.317853,0.458525,0.436131,0.680599,0.504576,0.482441,0.36547,0.37898,0.357361,0.287719,0.193263,0.438645,0.484411,0.376409,0.33877,1
0.556279,0.519679,0.350822,0.744821,0.379909,0.333642,0.31443,0.514907,0.696539,0.472449,0.5603,0.769016,0.509797,0.561213,0.608766,0.2752,0.755351,0.611501,0.597684,0.529775,0
0.678726,0.648398,0.469816,0.502234,0.342912,0.582879,0.604659,0.613743,0.649512,0.449739,0.620071,0.571936,0.452607,0.422875,0.559444,0.623182,0.533713,0.491824,0.508904,0.458032,0
0.541014,0.60845,0.560386,0.357511,0.522033,0.591642,0.498974,0.531555,0.479486,0.55608,0.32107,0.468131,0.771665,0.481393,0.566275,0.545615,0.706474,0.744563,0.702354,0.484005,0
0.580986,0.320202,0.364904,0.120913,0.290982,0.573329,0.212129,0.372049,0.451088,0.525764,0.350999,0.342453,0.322773,0.373511,0.391676,0.473361,0.511381,0.422707,0.435896,0.506382,1
0.417072,0.372985,0.320328,0.392084,0.388307,0.4904,0.085785,0.419625,0.317257,0.239581,0.572851,0.341112,0.502148,0.220716,0.39307,0.294806,0.469704,0.589521,0.337797,0.073095,1
0.326013,0.247083,0.252057,0.464531,0.132658,0.219086,0.554266,0.45842,0.28638,0.454098,0.180596,0.497386,0.394432,0.51067,0.46719,0.627929,0.392442,0.513976,0.138048,0.574751,1
0.678688,0.282336,0.331371,0.410751,0.555365,0.481774,0.745541,0.529695,0.460236,0.648187,0.332173,0.43216,0.687219,0.5122,0.705256,0.338563,0.55598,0.491504,0.548416,0.319371,0
0.593889,0.391081,0.649999,0.486635,0.561627,0.474024,0.498583,0.599879,0.352744,0.504588,0.645346,0.48421,0.622004,0.401898,0.573962,0.420638,0.697812,0.497008,0.542199,0.598293,0
0.566998,0.475083,0.343551,0.511696,0.295338,0.534702,0.569305,0.379491,0.335676,0.396569,0.391083,0.384231,0.553424,0.285302,0.430123,0.358245,0.501102,0.309913,0.365587,0.373637,1
0.586952,0.538943,0.497237,0.440133,0.530431,0.783989,0.512436,0.721466,0.611867,0.570834,0.51207,0.484665,0.638285,0.532074,0.514318,0.435019,0.525861,0.585162,0.470932,0.600489,0
0.684832,0.670515,0.533528,0.688819,0.401167,0.560916,0.364176,0.53146,0.586618,0.447119,0.32878,0.548193,0.574287,0.715412,0.690325,0.610351,0.557441,0.45817,0.505328,0.391784,0
0.539659,0.458155,0.481781,0.385371,0.323968,0.49965,0.438245,0.478351,0.326156,0.295383,0.433025,0.637051,0.648509,0.492239,0.352249,0.352251,0.307497,0.517855,0.38137,0.326726,1
