@relation segment-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.56917,0.329167,0,0,0,0.034221,0.000583,0.04472,0.000289,0.173251,0.172609,0.213549,0.130943,0.774254,0.365882,0.26186,0.213549,0.420599,0.224662,1
0.083004,0.508333,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,3
0.189723,0.129167,0,0,0,0.089354,0.000937,0.029814,0.000645,0.410534,0.36953,0.494109,0.360873,0.419776,0.629412,0.197343,0.494109,0.322931,0.154187,4
0.023715,0.029167,0,0,0,0.043726,0.000736,0.021118,0.00027,0.966434,0.972447,0.977909,0.946999,0.567164,0.415294,0.392789,0.977909,0.096352,0.139267,2
0.766798,0.366667,0,0,0,0.104563,0.0045,0.062112,0.003356,0.046992,0.025122,0.076583,0.036633,0.66791,0.284706,0.500949,0.076583,0.711898,0.121761,3
0.881423,0.470833,0,0,0,0.053232,0.001305,0.042236,0.000856,0.303382,0.268233,0.373343,0.262666,0.494403,0.538824,0.267552,0.373343,0.348022,0.15384,4
0.454545,0.833333,0,0,0,0.058935,0.001139,0.036025,0.001232,0.095791,0.081037,0.081738,0.124708,0.701493,0.087059,0.785579,0.11782,0.375346,0.895841,7
0.29249,0.158333,0,0,0,0.028517,0.000392,0.026087,0.000505,0.8882,0.853323,0.948454,0.856586,0.309702,0.630588,0.3074,0.948454,0.182398,0.125294,2
0.541502,0.7375,0,0,0,0.070342,0.001368,0.024845,0.000541,0.420604,0.3906,0.496318,0.368667,0.492537,0.594118,0.180266,0.496318,0.299511,0.16737,6
0.853755,0.558333,0,0,0,0.019011,0.000164,0.016149,0.000045,0.036922,0.046191,0.043446,0.021044,0.886194,0.171765,0.461101,0.046392,0.564153,0.331597,1
0.944664,0.745833,0,0,0,0.053232,0.000757,0.029814,0.00079,0.140201,0.115883,0.116348,0.18862,0.621269,0.050588,0.925996,0.178203,0.409309,0.889158,7
0.766798,0.625,0,0,0,0.072243,0.001822,0.234783,0.065873,0.289182,0.262561,0.338733,0.261886,0.557836,0.437647,0.366224,0.33947,0.294706,0.122161,6
0.035573,0.883333,0,0.333333,0,0.051331,0.001079,0.079503,0.002127,0.104828,0.100486,0.08542,0.129384,0.770522,0.063529,0.753321,0.122239,0.330665,0.831863,7
0.407115,0.4625,0,0,0,0.015209,0.00003,0.01118,0.00012,0.044668,0.059157,0.047865,0.02728,0.919776,0.157647,0.449715,0.053756,0.520062,0.371359,1
0.399209,0.079167,0,0,0,0.032319,0.000887,0.013665,0.000557,0.874258,0.839546,0.934462,0.842557,0.315299,0.627059,0.3074,0.934462,0.183565,0.125605,2
0.316206,0.908333,0,0.333333,0,0.08365,0.000792,0.045963,0.002322,0.076168,0.054295,0.070692,0.102884,0.658582,0.123529,0.770398,0.097202,0.496142,0.940399,7
0.541502,0.508333,0,0,0,0.022814,0.000448,0.026087,0.000152,0.044926,0.056726,0.052283,0.025721,0.901119,0.177647,0.436433,0.054492,0.558201,0.330138,1
0.268775,0.2375,0,0,0,0.028517,0.00087,0.017391,0.000421,0.392461,0.358995,0.470545,0.341387,0.477612,0.598824,0.187856,0.470545,0.316026,0.163621,4
0.44664,0.558333,0,0.333333,0,0.074144,0.001323,0.02236,0.000504,0.426026,0.382496,0.508837,0.379579,0.397388,0.629412,0.220114,0.508837,0.31714,0.147402,4
0.126482,0.545833,0,0,0,0.003802,0.00003,0.002484,0.000021,0.000258,0,0.000736,0,0.83209,0.134118,0.57685,0.000736,0.111111,0.159449,3
0.300395,0.470833,0,0,0,0.01711,0.000123,0.013665,0.000045,0.035631,0.050243,0.037555,0.019486,0.923507,0.149412,0.459203,0.045655,0.595899,0.384697,1
0.134387,0.516667,0,0,0,0.007605,0.00012,0.004969,0.000085,0.001549,0,0.004418,0,0.822761,0.145882,0.567362,0.004418,0.333333,0.159449,3
0.16996,0.925,0,0,0,0.076046,0.002164,0.047205,0.000958,0.100955,0.091572,0.07511,0.137178,0.73694,0.031765,0.83871,0.129602,0.422174,0.838487,7
0.225296,0.5625,0,0.333333,0,0.119772,0.007114,0.055901,0.003358,0.158533,0.132091,0.209131,0.130164,0.600746,0.411765,0.364326,0.209131,0.429825,0.154332,4
0.106719,0.7375,0,0,0,0.04943,0.001509,0.114286,0.013711,0.208882,0.19611,0.241532,0.186282,0.679104,0.337647,0.404175,0.241532,0.275863,0.161267,6
0.703557,0.508333,0,0,0,0.081749,0.0024,0.019876,0.000541,0.25639,0.233387,0.307069,0.224474,0.593284,0.435294,0.333966,0.307069,0.313398,0.159922,4
0.300395,0.104167,0,0,0,0.019011,0.000174,0.023602,0.000467,0.780274,0.71637,0.86377,0.752143,0.143657,0.716471,0.337761,0.86377,0.24634,0.110262,2
0.300395,0.279167,0,0,0,0.076046,0.00236,0.04472,0.004232,0.171443,0.175041,0.206922,0.130164,0.804104,0.342353,0.26945,0.206922,0.401965,0.240693,1
0.193676,0.408333,0,0,0,0.076046,0.00124,0.04472,0.004264,0.039504,0.018639,0.064065,0.033515,0.677239,0.258824,0.533207,0.064065,0.760734,0.105795,3
0.743083,0.4,0,0,0,0.034221,0.0013,0.023602,0.000302,0.931836,0.917342,0.962445,0.911925,0.436567,0.498824,0.390892,0.962445,0.13383,0.122013,2
0.482213,0.3875,0,0,0,0.077947,0.002125,0.089441,0.001443,0.152853,0.149919,0.189985,0.116134,0.764925,0.345882,0.303605,0.189985,0.421395,0.220826,1
0.375494,0.529167,0,0,0,0.024715,0.000652,0.021118,0.000514,0.008004,0.00081,0.018409,0.003897,0.781716,0.183529,0.548387,0.018409,0.977778,0.138489,3
0.422925,0.2,0,0,0,0.01711,0.000168,0.023602,0.000206,0.879422,0.850081,0.930781,0.85191,0.350746,0.585882,0.337761,0.930781,0.170091,0.123482,2
0.367589,0.554167,0,0,0,0.015209,0.00012,0.01118,0.00012,0.008004,0,0.022828,0,0.776119,0.204706,0.519924,0.022828,1,0.159449,3
0.747036,0.354167,0,0,0,0.013308,0.000198,0.021118,0.000302,0.633101,0.554295,0.766568,0.566641,0.087687,0.921177,0.064516,0.766568,0.342938,0.138366,2
0.023715,0.595833,0,0,0.5,0.104563,0.003864,0.085714,0.001571,0.353473,0.324959,0.424153,0.305534,0.524254,0.554118,0.212524,0.424153,0.321345,0.169743,4
0.249012,0.6875,0,0,0,0.079848,0.000927,0.02236,0.000663,0.353989,0.335494,0.413107,0.308652,0.593284,0.498824,0.231499,0.413107,0.294056,0.178505,6
0.924901,0.045833,0,0,0,0.039924,0.000392,0.02236,0.000353,0.959463,0.963533,0.980118,0.93219,0.55597,0.457647,0.335863,0.980118,0.109655,0.150751,2
0.588933,0.425,0,0,0,0.01711,0.000258,0.017391,0.00015,0.038988,0.051864,0.044183,0.021044,0.910448,0.165882,0.44592,0.047128,0.579365,0.352818,1
0.486166,0.375,0,0,0.5,0.11597,0.028208,0.144099,0.042916,0.071004,0.042139,0.103093,0.064692,0.61194,0.302353,0.529412,0.103093,0.700087,0.100079,3
0.225296,0.4625,0,0,0,0.070342,0.002234,0.136646,0.002176,0.238317,0.213128,0.293814,0.203429,0.583955,0.454118,0.313093,0.293814,0.349652,0.162732,4
0.928854,0.1125,0,0.333333,0,0.045627,0.001503,0.065839,0.001655,0.100697,0.073744,0.145803,0.078722,0.615672,0.371765,0.413662,0.145803,0.547232,0.142878,5
0.027668,0.629167,0,0.333333,0,0.055133,0.00208,0.007453,0.000096,0.058353,0.048622,0.079529,0.045207,0.748134,0.247059,0.480076,0.079529,0.484805,0.16775,4
0.367589,0.3875,0,0,0,0.226236,0.001433,0.02236,0.000372,0.388588,0.356564,0.460972,0.342167,0.488806,0.570588,0.222011,0.460972,0.303071,0.160943,4
0.075099,0.525,0,0,0,0.003802,0.00003,0.006211,0.000013,0.001549,0,0.004418,0,0.822761,0.145882,0.567362,0.004418,0.666667,0.159449,3
0.881423,0.35,0,0,0,0.041825,0.000478,0.023602,0.000526,0.024529,0.006483,0.047865,0.017147,0.701493,0.249412,0.523719,0.047865,0.88955,0.116708,3
0.873518,0.2125,0,0,0,0.009506,0.000253,0.014907,0.000402,0.044668,0.029984,0.075847,0.025721,0.718284,0.291765,0.43833,0.075847,0.680808,0.169562,5
0.189723,0.120833,0,0,0,0.03422,0.000425,0.018634,0.000521,0.872192,0.831442,0.938144,0.840218,0.274254,0.654118,0.305503,0.938144,0.194537,0.122634,2
0.743083,0.2375,0,0,0,0.038023,0.000589,0.023602,0.000385,0.048025,0.041329,0.068483,0.032736,0.772388,0.241176,0.464896,0.068483,0.534151,0.212186,5
0.039526,0.404167,0,0,0,0.045627,0.000807,0.031056,0.000687,0.12316,0.138574,0.139912,0.090413,0.901119,0.241176,0.333966,0.139912,0.388756,0.292453,1
0.086957,0.183333,0,0,0,0.076046,0.003705,0.039752,0.000566,0.163439,0.158023,0.206186,0.123149,0.744403,0.375294,0.27704,0.206186,0.43507,0.213713,1
0.102767,0.2125,0,0,0,0.038023,0.000568,0.037267,0.000962,0.873741,0.844408,0.924153,0.847233,0.352612,0.58,0.345351,0.924153,0.169635,0.122543,2
0.537549,0.7125,0,0,0,0.062738,0.003888,0.080745,0.00665,0.243481,0.229336,0.284242,0.213562,0.658582,0.384706,0.349146,0.284242,0.285756,0.175107,6
0.466403,0.754167,0,0.333333,0,0.085551,0.002102,0.137888,0.001678,0.415182,0.383306,0.495582,0.360094,0.481343,0.615294,0.157495,0.495582,0.312796,0.168886,6
0.375494,0.516667,0,0,0,0.013308,0.000063,0.003727,0.000024,0.013426,0.007293,0.029455,0.002338,0.787313,0.211765,0.497154,0.029455,0.927778,0.186823,5
0.944664,0.766667,0,0,0,0.064639,0.001177,0.040994,0.001233,0.340563,0.315235,0.402062,0.299299,0.550373,0.507059,0.26186,0.402062,0.300363,0.164712,6
0.249012,0.729167,0,0,0,0.074145,0.001961,0.152795,0.038655,0.214562,0.200972,0.251105,0.18862,0.671642,0.357647,0.379507,0.251105,0.276726,0.167522,6
0.695652,0.091667,0,0,0,0.057034,0.001591,0.096894,0.002145,0.060935,0.047002,0.086892,0.046765,0.718284,0.270588,0.472486,0.086892,0.547103,0.165874,5
0.367589,0.979167,0,0,0,0.079848,0.001633,0.06087,0.000557,0.15905,0.137763,0.130339,0.209665,0.636194,0.031765,0.941176,0.198085,0.3748,0.873492,7
0.699605,0.1,0,0,0,0.015209,0.000347,0.008696,0.000181,0.093984,0.075365,0.127393,0.076383,0.675373,0.314118,0.44592,0.127393,0.459288,0.149554,5
0.264822,0.608333,0,0,0,0.19962,0.014464,0.031056,0.0012,0.149497,0.123177,0.198822,0.122369,0.604478,0.403529,0.373814,0.198822,0.438882,0.152749,4
0.312253,0.275,0,0,0,0.047528,0.001072,0.014907,0.000402,0.412084,0.372771,0.490427,0.366329,0.43097,0.604706,0.225806,0.490427,0.31069,0.151281,4
0.375494,0.304167,0,0,0,0.051331,0.001288,0.036025,0.001648,0.166279,0.171799,0.198822,0.126267,0.81903,0.327059,0.278937,0.198822,0.398791,0.242638,1
0.86166,0.6875,0,0,0.5,0.072243,0.001873,0.114286,0.00205,0.420346,0.388979,0.501473,0.363991,0.483209,0.62,0.148008,0.501473,0.314462,0.17015,6
0.201581,0.725,0,0,0,0.057034,0.001434,0.021118,0.000687,0.134263,0.10859,0.120766,0.173032,0.613806,0.098824,0.855787,0.163476,0.396458,0.922667,7
0.592885,0.325,0,0,0,0.287072,0.004616,0.016149,0.000281,0.221017,0.199352,0.271723,0.187841,0.613806,0.427059,0.326376,0.271723,0.351273,0.167482,4
0.300395,0.691667,0,0,0,0.045627,0.001344,0.048447,0.001425,0.337464,0.322528,0.393225,0.292284,0.623134,0.478824,0.233397,0.393225,0.297431,0.185297,6
0.407115,0.470833,0,0,0,0.020913,0.000153,0.014907,0.000224,0.043119,0.055916,0.048601,0.024942,0.908582,0.168235,0.444023,0.052283,0.550044,0.350253,1
0.035573,0.208333,0,0.333333,0,0.076046,0.003212,0.069565,0.005183,0.132197,0.136143,0.16053,0.098207,0.81903,0.298824,0.324478,0.16053,0.419522,0.243924,1
0.296443,0.5125,0,0.333333,0,0.087452,0.001452,0.032298,0.000393,0.341079,0.305511,0.418262,0.293063,0.479478,0.582353,0.212524,0.418262,0.341111,0.160704,4
0.466403,0.433333,0,0,0.5,0.08365,0.001586,0.111801,0.002118,0.052672,0.025932,0.08542,0.043648,0.632463,0.301176,0.510436,0.08542,0.767236,0.109656,3
0.596838,0.6,0,0,0,0.01711,0.000616,0.240994,0.095077,0.050865,0.038898,0.072901,0.038971,0.735075,0.249412,0.489564,0.072901,0.5,0.155894,5
0.865613,0.575,0,0,0,0.003802,0.000174,0.002484,0.000124,0.000258,0,0.000736,0,0.83209,0.134118,0.57685,0.000736,0.111111,0.159449,5
0.213439,0.2875,0,0.333333,0,0.062738,0.004336,0.040994,0.000793,0.049316,0.02107,0.082474,0.041309,0.623134,0.302353,0.518027,0.082474,0.775282,0.105203,3
0.324111,0.354167,0,0,0,0.01711,0.000463,0.014907,0.000372,0.136587,0.111021,0.188513,0.106002,0.613806,0.412941,0.349146,0.188513,0.472765,0.160844,5
0.837945,0.0125,0,0,0,0.036122,0.000579,0.037267,0.000962,0.815647,0.76013,0.888807,0.790335,0.190299,0.675294,0.356736,0.888807,0.222856,0.109758,2
0.905138,0.441667,0,0,0,0.112167,0.000937,0.032298,0.000621,0.27214,0.244733,0.329897,0.236945,0.557836,0.472941,0.309298,0.329897,0.335026,0.157461,4
0.43083,0.679167,0,0,0,0.013308,0.000063,0.038509,0.00011,0.093984,0.079417,0.083211,0.119252,0.703358,0.102353,0.759013,0.112666,0.359296,0.910247,7
0.960474,0.295833,0,0,0,0.020913,0.001029,0.06087,0.001827,0.108185,0.085089,0.148748,0.087295,0.639925,0.351765,0.421252,0.148748,0.481601,0.14665,5
0.035573,0.816667,0,0,0,0.089354,0.001318,0.069565,0.00217,0.363284,0.335494,0.430044,0.318784,0.526119,0.537647,0.237192,0.430044,0.299285,0.16466,6
0.071146,0.183333,0,0,0,0.04943,0.002853,0.028571,0.000622,0.146656,0.149919,0.17673,0.111458,0.809701,0.310588,0.314991,0.17673,0.404791,0.23667,1
0.960474,0.7625,0,0,0,0.058935,0.001153,0.050932,0.00147,0.34676,0.324149,0.408689,0.302416,0.567164,0.510588,0.239089,0.408689,0.300853,0.171629,6
0.513834,0.016667,0,0.333333,0,0.030418,0.001061,0.042236,0.00156,0.907307,0.872771,0.963181,0.879969,0.30597,0.614118,0.337761,0.963181,0.176494,0.12074,2
0.482213,0.7625,0,0,0,0.087452,0.0018,0.203727,0.005564,0.423961,0.396272,0.496318,0.373344,0.507463,0.578824,0.189753,0.496318,0.292382,0.169654,6
0.229249,0.366667,0,0,0,0.026616,0.000837,0.02236,0.000256,0.014201,0.00081,0.036819,0.003118,0.73694,0.243529,0.497154,0.036819,0.986111,0.150157,3
0.237154,0.45,0,0,0,0.028517,0.00084,0.023602,0.000687,0.008521,0.00081,0.021355,0.002338,0.777985,0.195294,0.533207,0.021355,0.984127,0.152952,3
0.897233,0.0375,0,0,0,0.036122,0.000495,0.018634,0.000543,0.871418,0.831442,0.931517,0.844895,0.279851,0.625882,0.345351,0.931517,0.188892,0.116872,2
0.885375,0.879167,0,0.333333,0,0.051331,0.000482,0.039752,0.00124,0.097599,0.078606,0.090574,0.123149,0.671642,0.121176,0.760911,0.116348,0.385727,0.940374,7
0.636364,0.345833,0,0,0,0.328897,0.039591,0.012422,0.000182,0.107152,0.077796,0.157585,0.081839,0.597015,0.398824,0.388994,0.157585,0.599594,0.15133,5
0.632411,0.520833,0,0,0,0.020913,0.000198,0.009938,0.000053,0.039246,0.051864,0.04271,0.023383,0.908582,0.157647,0.461101,0.047865,0.535714,0.360545,1
0.853755,0.05,0,0,0,0.036122,0.000617,0.026087,0.000395,0.867545,0.816045,0.938881,0.840218,0.201493,0.678824,0.339658,0.938881,0.210162,0.113088,2
0.284585,0.083333,0,0,0,0.019011,0.000459,0.019876,0.000248,0.884327,0.842788,0.948454,0.855027,0.264925,0.648235,0.324478,0.948454,0.192456,0.119084,2
0.72332,0.016667,0,0,0,0.015209,0.000254,0.017391,0.000085,0.98141,0.979741,0.994845,0.967264,0.509328,0.428235,0.43074,0.994845,0.105074,0.120152,2
0.893281,0.504167,0,0,0,0.228137,0.001394,0.029814,0.000729,0.270333,0.242301,0.326215,0.237724,0.554104,0.463529,0.328273,0.326215,0.325768,0.153551,4
0.130435,0.4375,0,0,0,0.197719,0.004442,0.01118,0.000201,0.425252,0.382496,0.506627,0.379579,0.402985,0.622353,0.225806,0.506627,0.313235,0.148134,4
0.442688,0.429167,0,0,0,0.032319,0.000512,0.007453,0.000064,0.179964,0.15316,0.22975,0.152767,0.591418,0.412941,0.371917,0.22975,0.393927,0.149654,5
0.225296,0.154167,0,0,0,0.077947,0.000253,0.006211,0.000181,0.284792,0.258509,0.34757,0.24318,0.561567,0.5,0.26186,0.34757,0.339117,0.167114,4
0.403162,0.854167,0,0,0,0.030418,0.000657,0.048447,0.000826,0.101472,0.079417,0.090574,0.134061,0.649254,0.103529,0.812144,0.126657,0.431696,0.921947,7
0.537549,0.7125,0,0,0,0.062738,0.003888,0.080745,0.00665,0.243481,0.229336,0.284242,0.213562,0.658582,0.384706,0.349146,0.284242,0.285756,0.175107,6
0.403162,0.220833,0,0,0,0.022814,0.000705,0.029814,0.000663,0.758327,0.702593,0.836524,0.727981,0.20709,0.685882,0.322581,0.836524,0.236797,0.115624,2
0.774704,0.625,0,0,0,0.068441,0.005602,0.257143,0.071868,0.295378,0.269044,0.342415,0.27046,0.557836,0.427059,0.383302,0.343152,0.27504,0.108888,6
0.252964,0.6875,0,0,0,0.098859,0.001483,0.03354,0.000843,0.34676,0.329822,0.404271,0.301637,0.606343,0.489412,0.233397,0.404271,0.294787,0.181053,6
0.719368,0.608333,0,0,0,0.022814,0.000425,0.047205,0.000448,0.137103,0.119935,0.123711,0.167576,0.671642,0.1,0.795066,0.158321,0.314187,0.914838,7
0.383399,0.516667,0,0,0,0.020913,0.000153,0.023602,0.00027,0.039762,0.054295,0.04271,0.022603,0.921642,0.155294,0.451613,0.049337,0.565476,0.37887,1
0.090909,0.85,0,0.666667,0,0.028517,0.000816,0.057143,0.000908,0.126001,0.103728,0.102356,0.172253,0.639925,0.048235,0.910816,0.162739,0.425213,0.884421,7
0.55336,0.633333,0,0,0,0.026616,0.000433,0.419876,0.001336,0.283759,0.256888,0.324006,0.266563,0.557836,0.391765,0.440228,0.324006,0.270056,0.110082,6
0.84585,0.745833,0,0.333333,0,0.047529,0.00105,0.058385,0.001329,0.138652,0.116694,0.113402,0.186282,0.63806,0.043529,0.920304,0.175994,0.403522,0.881129,7
0.873518,0.7625,0,0,0,0.077947,0.001153,0.050932,0.001025,0.140718,0.120746,0.118557,0.183164,0.651119,0.058824,0.882353,0.173049,0.37213,0.884482,7
0.474308,0.941667,0,0,0,0.045627,0.001165,0.034783,0.000566,0.052156,0.044571,0.033873,0.078722,0.764925,0.056471,0.770398,0.074374,0.557235,0.836483,7
0.869565,0.1,0,0,0,0.022814,0.000134,0.021118,0.000077,0.688355,0.60778,0.812224,0.633671,0.057836,0.888235,0.148008,0.812224,0.320015,0.128148,2
0.964427,0.258333,0,0,0,0.281369,0.006326,0.239752,0.00554,0.325329,0.234198,0.464654,0.265004,0.100746,0.876471,0.12334,0.464654,0.549032,0.133115,3
0.822134,0.4625,0,0,0,0.028517,0.000078,0.255901,0.065518,0.273431,0.26094,0.315169,0.240842,0.660448,0.396471,0.328273,0.315169,0.282411,0.177809,4
0.011858,0.316667,0,0.333333,0,0.095057,0.003122,0.06087,0.003155,0.120837,0.132901,0.139175,0.089634,0.878731,0.248235,0.345351,0.139912,0.391731,0.289727,1
0.371542,0.370833,0,0.333333,0,0.024715,0.000108,0.027329,0.000823,0.146915,0.158023,0.172312,0.109119,0.863806,0.288235,0.296015,0.172312,0.401042,0.263093,1
0.399209,0.6125,0,0.666667,0,0.077947,0.002141,0.040994,0.000757,0.274206,0.259319,0.314433,0.245518,0.643657,0.389412,0.356736,0.314433,0.264152,0.167041,4
0.134387,0.4,0,0,0,0.34981,0.015093,0.219876,0.012657,0.066357,0.053485,0.081001,0.063133,0.723881,0.217647,0.552182,0.081001,0.674956,0.092537,3
0.893281,0.766667,0,0.333333,0,0.085551,0.002257,0.078261,0.002084,0.332817,0.311994,0.388071,0.293843,0.583955,0.475294,0.278937,0.388071,0.284495,0.168756,6
0.312253,0.470833,0,0,0,0.019011,0.000164,0.009938,0.000021,0.035631,0.048622,0.039764,0.018706,0.912313,0.16,0.45351,0.044919,0.608466,0.363705,1
0.185771,0.3,0,0,0,0.077947,0.004052,0.052174,0.001218,0.043635,0.016207,0.078792,0.032736,0.630597,0.310588,0.497154,0.078792,0.82735,0.117376,3
0.573123,0.791667,0,0,0,0.020913,0.00033,0.023602,0.000577,0.074361,0.063209,0.046392,0.114575,0.733209,0.015294,0.86907,0.108247,0.570852,0.831579,7
0.055336,0.466667,0,0,0,0.015209,0.00012,0.009938,0.000085,0.031758,0.04376,0.035346,0.016368,0.906716,0.156471,0.464896,0.039764,0.61164,0.367761,1
0.557312,0.725,0,0.333333,0,0.077947,0.001784,0.069565,0.000842,0.333333,0.320097,0.385862,0.289945,0.636194,0.462353,0.246679,0.385862,0.289144,0.185717,6
0.098814,0.233333,0,0.333333,0,0.034221,0.000896,0.054658,0.002298,0.139427,0.142626,0.171576,0.102104,0.811567,0.318824,0.29981,0.171576,0.436939,0.238552,1
0.011858,0.791667,0,0,1,0.093156,0.001693,0.11677,0.002254,0.374387,0.343598,0.445508,0.328137,0.501866,0.561176,0.223909,0.445508,0.308859,0.162667,6
0.083004,0.4375,0,0,0,0.013308,0.000108,0.007453,0.000096,0.039246,0.049433,0.046392,0.021824,0.891791,0.175294,0.449715,0.048601,0.575397,0.32645,1
0.735178,0.325,0,0,0,0.060837,0.001762,0.021118,0.000577,0.035115,0.02107,0.063328,0.018706,0.725746,0.275294,0.457306,0.063328,0.740904,0.164326,5
0.652174,0.229167,0,0,0,0.026616,0.000661,0.118012,0.003577,0.290214,0.295786,0.307069,0.266563,0.779851,0.281176,0.392789,0.307069,0.178875,0.21751,4
0.3083,0.070833,0,0,0,0.146388,0.003793,0.018634,0.000475,0.435063,0.389789,0.5243,0.383476,0.382463,0.662353,0.182163,0.5243,0.324556,0.151036,4
0.596838,0.029167,0,0,0,0.026616,0.000459,0.012422,0.000196,0.781565,0.709076,0.864507,0.762276,0.083955,0.714118,0.402277,0.864507,0.254668,0.098914,2
0.126482,0.429167,0,0,0,0.019011,0.000075,0.01118,0.000152,0.112316,0.0859,0.159794,0.087295,0.615672,0.385882,0.390892,0.159794,0.510924,0.150269,5
0.505929,0.6875,0,0,0,0.04943,0.000661,0.06087,0.001111,0.158533,0.141815,0.131075,0.203429,0.66791,0.037647,0.899431,0.192194,0.335021,0.868117,7
0.86166,0.2875,0,0,0,0.070342,0.002926,0.065839,0.000782,0.100955,0.082658,0.134757,0.082619,0.675373,0.317647,0.440228,0.134757,0.43286,0.151977,5
0.703557,0.216667,0,0,0,0.03422,0.000521,0.13913,0.004094,0.736122,0.675851,0.816642,0.707716,0.182836,0.691765,0.337761,0.816642,0.248136,0.112293,2
0.142292,0.470833,0,0,0.5,0.051331,0.00102,0.054658,0.001304,0.378776,0.360616,0.432253,0.339049,0.587687,0.477647,0.271347,0.432253,0.258543,0.170246,4
0.988142,0.766667,0,0,0,0.10076,0.002902,0.085714,0.001698,0.334108,0.310373,0.392489,0.294622,0.563433,0.490588,0.275142,0.392489,0.291875,0.165771,6
0.26087,0.120833,0,0,0,0.022814,0.000521,0.014907,0.000504,0.767106,0.6953,0.854934,0.742011,0.093284,0.734118,0.360531,0.854934,0.260966,0.104877,2
0.612648,0.283333,0,0,0.5,0.06654,0.002474,0.106832,0.002516,0.09889,0.076985,0.13623,0.080281,0.651119,0.334118,0.43833,0.13623,0.485044,0.145775,5
0.482213,0.520833,0,0,0,0.019011,0.001105,0.014907,0.000962,0.007746,0.00081,0.019882,0.001559,0.783582,0.191765,0.533207,0.019882,0.986111,0.156665,3
0.932806,0.516667,0,0,0,0.019011,0.000209,0.014907,0.000256,0.028918,0.041329,0.031664,0.01403,0.910448,0.151765,0.468691,0.037555,0.647222,0.375433,1
0.268775,0.291667,0,0,0,0.062738,0.00223,0.040994,0.000729,0.138394,0.148298,0.163476,0.102104,0.858209,0.284706,0.3074,0.163476,0.41031,0.263872,1
0.545455,0.725,0,0,0,0.068441,0.000638,0.027329,0.001374,0.412342,0.380875,0.486745,0.363211,0.485075,0.585882,0.201139,0.486745,0.29644,0.162894,6
0.498024,0.191667,0,0.333333,0,0.032319,0.000718,0.036025,0.000796,0.866254,0.824149,0.930044,0.83788,0.266791,0.642353,0.332068,0.930044,0.194754,0.118021,2
0.928854,0.441667,0,0,0,0.026616,0.000407,0.028571,0.000536,0.319907,0.288493,0.387334,0.278254,0.514925,0.530588,0.259962,0.387334,0.330477,0.158595,4
0.956522,0.125,0,0,0,0.034221,0.000359,0.006211,0.00011,0.94268,0.936791,0.966863,0.921278,0.492537,0.470588,0.379507,0.966863,0.119532,0.12993,2
0.616601,0.308333,0,0,0,0.041825,0.001252,0.004969,0.000124,0.131939,0.106159,0.178203,0.10756,0.613806,0.384706,0.394687,0.178203,0.459024,0.148282,5
0.814229,0.433333,0,0,0,0.036122,0.000332,0.003727,0.000024,0.008521,0.003241,0.019146,0.002338,0.794776,0.184706,0.533207,0.019146,0.933333,0.164293,5
0.351779,0.5125,0,0,0,0.013308,0.000019,0.021118,0.00011,0.014717,0.007293,0.030928,0.004677,0.777985,0.212941,0.504744,0.030928,0.881481,0.173089,5
0.197628,0.1875,0,0,0,0.030418,0.000164,0.016149,0.000077,0.881487,0.84765,0.938881,0.85191,0.31903,0.615294,0.322581,0.938881,0.179483,0.123646,2
0.201581,0.325,0,0,0,0.178707,0.002744,0.016149,0.000354,0.201652,0.183955,0.244477,0.173032,0.647388,0.384706,0.360531,0.244477,0.331128,0.16716,4
0.027668,0.783333,0,0,0,0.057034,0.000795,0.031056,0.000514,0.10457,0.097245,0.078056,0.139517,0.75,0.029412,0.829222,0.131811,0.408885,0.830916,7
0.664032,0.783333,0,0,0,0.043726,0.000447,0.028571,0.000751,0.101214,0.081037,0.096465,0.125487,0.662313,0.132941,0.751423,0.118557,0.378473,0.953278,7
0.371542,0.191667,0,0,0,0.062738,0.00344,0.047205,0.00124,0.18332,0.179903,0.228277,0.138737,0.751866,0.390588,0.244782,0.228277,0.425691,0.219109,1
0.063241,0.804167,0,0,0,0.068441,0.001293,0.048447,0.000543,0.399174,0.371151,0.472018,0.348402,0.51306,0.575294,0.189753,0.472018,0.302671,0.169021,6
0.375494,0.541667,0,0,0,0.053232,0.000747,0.009938,0.000085,0.034599,0.02269,0.058174,0.021044,0.740672,0.252941,0.478178,0.058174,0.66524,0.162693,5
0.347826,0.875,0,0,0,0.047529,0.001498,0.032298,0.001143,0.098115,0.077796,0.082474,0.134061,0.662313,0.08,0.836812,0.126657,0.446012,0.900067,7
