@relation satimage-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp39 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.430769,0.718182,0.701149,0.471074,0.369231,0.636364,0.494737,0.421875,0.3125,0.553398,0.410526,0.34375,0.507692,0.763636,0.642105,0.552,0.4375,0.728155,0.589474,0.453125,0.446154,0.601942,0.547368,0.390625,0.492308,0.817308,0.8,0.536,0.569231,0.825243,0.715789,0.523438,0.446154,0.699029,0.663158,0.4375,1
0.369231,0.4,0.241379,0.206612,0.430769,0.4,0.252632,0.257813,0.359375,0.427184,0.252632,0.226563,0.384615,0.418182,0.221053,0.224,0.375,0.485437,0.252632,0.25,0.384615,0.446602,0.252632,0.25,0.446154,0.461538,0.366667,0.272,0.384615,0.427184,0.263158,0.265625,0.492308,0.466019,0.305263,0.265625,7
0.569231,0.563636,0.471264,0.322314,0.630769,0.609091,0.463158,0.335938,0.625,0.650485,0.463158,0.367188,0.630769,0.581818,0.484211,0.328,0.625,0.621359,0.484211,0.351563,0.569231,0.660194,0.431579,0.351563,0.615385,0.615385,0.511111,0.368,0.615385,0.582524,0.452632,0.328125,0.553846,0.621359,0.484211,0.359375,4
0.630769,0.609091,0.471264,0.322314,0.630769,0.563636,0.463158,0.335938,0.5625,0.563107,0.378947,0.304688,0.630769,0.581818,0.484211,0.328,0.5625,0.621359,0.431579,0.320313,0.492308,0.582524,0.431579,0.320313,0.615385,0.576923,0.511111,0.336,0.553846,0.582524,0.452632,0.328125,0.553846,0.582524,0.410526,0.296875,4
0.630769,0.563636,0.471264,0.322314,0.569231,0.527273,0.378947,0.304688,0.5625,0.563107,0.421053,0.304688,0.569231,0.581818,0.431579,0.328,0.484375,0.582524,0.431579,0.320313,0.492308,0.582524,0.389474,0.320313,0.553846,0.576923,0.477778,0.336,0.553846,0.582524,0.410526,0.296875,0.492308,0.582524,0.410526,0.296875,4
0.569231,0.527273,0.425287,0.289256,0.630769,0.563636,0.463158,0.335938,0.5625,0.563107,0.463158,0.304688,0.569231,0.545455,0.431579,0.272,0.625,0.621359,0.431579,0.296875,0.569231,0.582524,0.431579,0.320313,0.553846,0.576923,0.433333,0.304,0.553846,0.582524,0.368421,0.296875,0.553846,0.582524,0.410526,0.296875,4
0.569231,0.527273,0.471264,0.289256,0.446154,0.454545,0.336842,0.28125,0.4375,0.485437,0.378947,0.28125,0.569231,0.545455,0.431579,0.328,0.484375,0.543689,0.389474,0.296875,0.446154,0.543689,0.347368,0.265625,0.553846,0.576923,0.433333,0.304,0.492308,0.582524,0.410526,0.296875,0.430769,0.504854,0.368421,0.296875,4
0.446154,0.454545,0.333333,0.264463,0.446154,0.454545,0.378947,0.28125,0.5,0.524272,0.378947,0.304688,0.492308,0.509091,0.389474,0.304,0.4375,0.543689,0.347368,0.265625,0.446154,0.504854,0.389474,0.265625,0.492308,0.576923,0.433333,0.304,0.430769,0.504854,0.368421,0.296875,0.430769,0.504854,0.326316,0.257813,7
0.446154,0.454545,0.37931,0.264463,0.507692,0.490909,0.378947,0.304688,0.5,0.524272,0.378947,0.28125,0.446154,0.509091,0.347368,0.272,0.4375,0.504854,0.389474,0.265625,0.446154,0.504854,0.347368,0.265625,0.430769,0.5,0.388889,0.304,0.430769,0.504854,0.326316,0.257813,0.430769,0.504854,0.326316,0.296875,7
0.446154,0.454545,0.37931,0.289256,0.323077,0.318182,0.252632,0.21875,0.203125,0.213592,0.252632,0.21875,0.492308,0.436364,0.389474,0.328,0.375,0.330097,0.263158,0.179688,0.323077,0.262136,0.263158,0.234375,0.492308,0.461538,0.344444,0.336,0.369231,0.330097,0.252632,0.195313,0.307692,0.262136,0.284211,0.195313,5
0.215385,0.2,0.241379,0.198347,0.384615,0.381818,0.378947,0.335938,0.5625,0.563107,0.463158,0.367188,0.323077,0.245455,0.263158,0.24,0.484375,0.504854,0.431579,0.382813,0.630769,0.699029,0.568421,0.382813,0.307692,0.259615,0.3,0.2,0.492308,0.504854,0.452632,0.359375,0.692308,0.699029,0.621053,0.421875,5
0.569231,0.527273,0.471264,0.355372,0.507692,0.563636,0.463158,0.335938,0.5625,0.563107,0.378947,0.304688,0.630769,0.654545,0.568421,0.392,0.6875,0.660194,0.526316,0.382813,0.569231,0.582524,0.431579,0.320313,0.692308,0.692308,0.655556,0.432,0.615385,0.621359,0.568421,0.359375,0.553846,0.582524,0.410526,0.359375,7
0.507692,0.563636,0.471264,0.322314,0.569231,0.527273,0.378947,0.304688,0.5,0.563107,0.378947,0.335938,0.692308,0.618182,0.526316,0.392,0.5625,0.582524,0.431579,0.320313,0.569231,0.621359,0.484211,0.351563,0.615385,0.615385,0.6,0.368,0.553846,0.582524,0.410526,0.359375,0.615385,0.621359,0.484211,0.359375,7
0.507692,0.609091,0.517241,0.355372,0.630769,0.645455,0.589474,0.421875,0.625,0.728155,0.642105,0.453125,0.569231,0.654545,0.568421,0.448,0.625,0.737864,0.663158,0.460938,0.630769,0.737864,0.663158,0.460938,0.692308,0.730769,0.655556,0.432,0.753846,0.776699,0.663158,0.492188,0.753846,0.776699,0.663158,0.492188,3
0.630769,0.645455,0.609195,0.413223,0.630769,0.681818,0.642105,0.453125,0.625,0.76699,0.684211,0.507813,0.630769,0.690909,0.663158,0.472,0.625,0.737864,0.663158,0.460938,0.692308,0.737864,0.663158,0.460938,0.753846,0.769231,0.7,0.504,0.753846,0.776699,0.663158,0.492188,0.753846,0.776699,0.663158,0.492188,3
0.630769,0.681818,0.666667,0.446281,0.630769,0.718182,0.684211,0.507813,0.6875,0.815534,0.684211,0.507813,0.630769,0.690909,0.663158,0.472,0.6875,0.737864,0.663158,0.460938,0.692308,0.737864,0.663158,0.492188,0.753846,0.769231,0.7,0.504,0.753846,0.776699,0.663158,0.492188,0.753846,0.776699,0.715789,0.523438,3
0.630769,0.718182,0.712644,0.504132,0.692308,0.763636,0.684211,0.507813,0.6875,0.76699,0.684211,0.484375,0.692308,0.690909,0.663158,0.472,0.6875,0.737864,0.663158,0.492188,0.753846,0.737864,0.663158,0.523438,0.753846,0.769231,0.7,0.504,0.753846,0.776699,0.715789,0.523438,0.753846,0.776699,0.663158,0.492188,3
0.692308,0.763636,0.712644,0.504132,0.692308,0.718182,0.684211,0.484375,0.6875,0.728155,0.642105,0.453125,0.692308,0.690909,0.663158,0.504,0.75,0.737864,0.663158,0.523438,0.753846,0.776699,0.663158,0.492188,0.753846,0.769231,0.755556,0.536,0.753846,0.776699,0.663158,0.492188,0.753846,0.776699,0.715789,0.492188,3
0.323077,0.381818,0.37931,0.355372,0.323077,0.354545,0.505263,0.421875,0.375,0.407767,0.505263,0.453125,0.384615,0.436364,0.431579,0.392,0.484375,0.582524,0.526316,0.40625,0.630769,0.699029,0.610526,0.460938,0.553846,0.692308,0.655556,0.432,0.553846,0.776699,0.663158,0.492188,0.553846,0.737864,0.663158,0.523438,5
0.630769,0.609091,0.666667,0.479339,0.692308,0.718182,0.642105,0.484375,0.8125,0.854369,0.736842,0.570313,0.692308,0.772727,0.715789,0.536,0.8125,0.864078,0.821053,0.578125,0.892308,0.912621,0.821053,0.578125,0.553846,0.692308,0.7,0.504,0.553846,0.776699,0.663158,0.492188,0.615385,0.815534,0.768421,0.554688,3
0.569231,0.763636,0.712644,0.504132,0.446154,0.718182,0.684211,0.484375,0.4375,0.728155,0.684211,0.484375,0.492308,0.618182,0.610526,0.472,0.484375,0.737864,0.663158,0.492188,0.446154,0.776699,0.715789,0.492188,0.492308,0.730769,0.755556,0.504,0.492308,0.776699,0.715789,0.523438,0.492308,0.776699,0.715789,0.523438,1
0.446154,0.681818,0.712644,0.479339,0.384615,0.563636,0.547368,0.390625,0.3125,0.563107,0.463158,0.390625,0.446154,0.727273,0.715789,0.504,0.375,0.699029,0.568421,0.4375,0.261538,0.621359,0.568421,0.40625,0.492308,0.769231,0.755556,0.536,0.369231,0.776699,0.663158,0.492188,0.369231,0.699029,0.663158,0.453125,1
0.384615,0.563636,0.517241,0.413223,0.384615,0.645455,0.589474,0.484375,0.375,0.76699,0.684211,0.507813,0.323077,0.618182,0.663158,0.472,0.375,0.660194,0.568421,0.460938,0.384615,0.737864,0.663158,0.492188,0.369231,0.730769,0.7,0.504,0.369231,0.737864,0.663158,0.492188,0.369231,0.737864,0.663158,0.453125,1
0.446154,0.718182,0.712644,0.504132,0.384615,0.681818,0.684211,0.507813,0.375,0.728155,0.684211,0.507813,0.384615,0.690909,0.663158,0.504,0.375,0.737864,0.715789,0.523438,0.384615,0.737864,0.715789,0.546875,0.430769,0.692308,0.655556,0.504,0.430769,0.699029,0.715789,0.492188,0.492308,0.815534,0.715789,0.523438,1
0.384615,0.681818,0.712644,0.504132,0.384615,0.718182,0.736842,0.507813,0.375,0.815534,0.789474,0.570313,0.384615,0.690909,0.715789,0.56,0.375,0.776699,0.715789,0.523438,0.446154,0.825243,0.757895,0.523438,0.492308,0.807692,0.755556,0.536,0.430769,0.776699,0.715789,0.523438,0.369231,0.776699,0.768421,0.554688,1
0.446154,0.763636,0.827586,0.570248,0.446154,0.718182,0.736842,0.539063,0.375,0.815534,0.789474,0.539063,0.446154,0.772727,0.757895,0.56,0.375,0.737864,0.715789,0.523438,0.384615,0.776699,0.757895,0.546875,0.369231,0.769231,0.755556,0.568,0.430769,0.815534,0.715789,0.554688,0.430769,0.815534,0.768421,0.554688,1
0.384615,0.763636,0.827586,0.53719,0.384615,0.681818,0.684211,0.539063,0.375,0.815534,0.736842,0.539063,0.384615,0.727273,0.757895,0.56,0.375,0.776699,0.715789,0.523438,0.384615,0.776699,0.715789,0.546875,0.430769,0.807692,0.811111,0.568,0.430769,0.815534,0.715789,0.523438,0.430769,0.776699,0.715789,0.523438,1
0.446154,0.763636,0.770115,0.53719,0.446154,0.763636,0.852632,0.570313,0.5,0.815534,0.736842,0.539063,0.446154,0.772727,0.757895,0.56,0.4375,0.776699,0.821053,0.523438,0.492308,0.825243,0.821053,0.546875,0.430769,0.807692,0.7,0.568,0.430769,0.815534,0.715789,0.523438,0.492308,0.815534,0.715789,0.523438,1
0.446154,0.681818,0.609195,0.446281,0.446154,0.563636,0.547368,0.390625,0.375,0.563107,0.421053,0.335938,0.569231,0.772727,0.715789,0.536,0.4375,0.699029,0.663158,0.4375,0.446154,0.621359,0.484211,0.382813,0.553846,0.807692,0.755556,0.568,0.492308,0.776699,0.715789,0.523438,0.430769,0.699029,0.621053,0.421875,1
0.384615,0.454545,0.241379,0.231405,0.384615,0.418182,0.252632,0.25,0.375,0.378641,0.221053,0.21875,0.384615,0.4,0.263158,0.272,0.484375,0.466019,0.305263,0.265625,0.446154,0.427184,0.221053,0.210938,0.492308,0.5,0.3,0.264,0.430769,0.466019,0.284211,0.257813,0.430769,0.436893,0.284211,0.226563,7
0.630769,0.581818,0.494253,0.338843,0.569231,0.618182,0.431579,0.351563,0.625,0.621359,0.484211,0.320313,0.615385,0.545455,0.452632,0.336,0.546875,0.621359,0.484211,0.359375,0.615385,0.582524,0.484211,0.328125,0.6,0.576923,0.511111,0.328,0.538462,0.582524,0.442105,0.320313,0.538462,0.621359,0.442105,0.320313,4
0.569231,0.618182,0.436782,0.338843,0.630769,0.581818,0.484211,0.320313,0.5625,0.621359,0.431579,0.320313,0.553846,0.581818,0.484211,0.368,0.609375,0.582524,0.484211,0.328125,0.553846,0.582524,0.452632,0.328125,0.538462,0.576923,0.466667,0.328,0.538462,0.621359,0.442105,0.320313,0.538462,0.582524,0.442105,0.289063,4
0.630769,0.581818,0.494253,0.305785,0.569231,0.581818,0.431579,0.320313,0.484375,0.582524,0.431579,0.320313,0.615385,0.545455,0.484211,0.336,0.546875,0.582524,0.452632,0.328125,0.553846,0.582524,0.410526,0.296875,0.538462,0.615385,0.466667,0.328,0.538462,0.582524,0.442105,0.289063,0.538462,0.582524,0.442105,0.289063,4
0.569231,0.545455,0.436782,0.247934,0.630769,0.581818,0.431579,0.296875,0.5625,0.582524,0.431579,0.320313,0.553846,0.545455,0.410526,0.304,0.546875,0.582524,0.368421,0.296875,0.553846,0.582524,0.410526,0.296875,0.538462,0.538462,0.422222,0.296,0.415385,0.504854,0.315789,0.265625,0.415385,0.504854,0.273684,0.234375,4
0.323077,0.245455,0.252874,0.214876,0.492308,0.472727,0.431579,0.382813,0.625,0.699029,0.568421,0.382813,0.307692,0.245455,0.284211,0.2,0.484375,0.504854,0.452632,0.359375,0.692308,0.699029,0.621053,0.421875,0.369231,0.278846,0.288889,0.208,0.369231,0.320388,0.315789,0.234375,0.6,0.543689,0.526316,0.382813,5
0.753846,0.727273,0.689655,0.487603,0.753846,0.727273,0.715789,0.492188,0.6875,0.737864,0.610526,0.460938,0.753846,0.727273,0.715789,0.504,0.75,0.815534,0.715789,0.554688,0.753846,0.864078,0.768421,0.554688,0.723077,0.740385,0.688889,0.48,0.723077,0.747573,0.652632,0.492188,0.723077,0.834951,0.757895,0.554688,3
0.492308,0.436364,0.344828,0.214876,0.323077,0.372727,0.221053,0.234375,0.375,0.466019,0.431579,0.382813,0.692308,0.654545,0.568421,0.4,0.484375,0.621359,0.452632,0.328125,0.553846,0.699029,0.621053,0.421875,0.723077,0.875,0.8,0.568,0.661538,0.796117,0.652632,0.492188,0.6,0.796117,0.652632,0.492188,3
0.630769,0.654545,0.632184,0.454545,0.692308,0.727273,0.715789,0.523438,0.6875,0.825243,0.715789,0.523438,0.553846,0.690909,0.663158,0.536,0.546875,0.699029,0.621053,0.523438,0.553846,0.699029,0.663158,0.492188,0.476923,0.701923,0.688889,0.504,0.415385,0.669903,0.610526,0.492188,0.369231,0.582524,0.526316,0.40625,1
0.692308,0.727273,0.747126,0.520661,0.692308,0.772727,0.715789,0.523438,0.8125,0.864078,0.821053,0.578125,0.553846,0.654545,0.621053,0.536,0.546875,0.699029,0.663158,0.492188,0.553846,0.776699,0.663158,0.492188,0.415385,0.663462,0.644444,0.504,0.369231,0.582524,0.526316,0.40625,0.369231,0.582524,0.568421,0.40625,1
0.692308,0.772727,0.747126,0.520661,0.815385,0.809091,0.821053,0.578125,0.890625,0.912621,0.821053,0.578125,0.553846,0.654545,0.663158,0.504,0.546875,0.776699,0.663158,0.492188,0.615385,0.815534,0.768421,0.554688,0.369231,0.576923,0.555556,0.416,0.369231,0.582524,0.568421,0.40625,0.369231,0.669903,0.568421,0.46875,1
0.753846,0.809091,0.793103,0.520661,0.815385,0.690909,0.610526,0.40625,0.625,0.582524,0.484211,0.40625,0.615385,0.727273,0.715789,0.504,0.546875,0.776699,0.663158,0.492188,0.492308,0.737864,0.663158,0.523438,0.415385,0.701923,0.644444,0.504,0.369231,0.708738,0.705263,0.523438,0.415385,0.747573,0.705263,0.523438,1
0.384615,0.654545,0.586207,0.429752,0.261538,0.581818,0.568421,0.40625,0.3125,0.660194,0.663158,0.460938,0.369231,0.727273,0.663158,0.504,0.359375,0.699029,0.663158,0.453125,0.369231,0.737864,0.663158,0.492188,0.369231,0.740385,0.744444,0.504,0.369231,0.708738,0.652632,0.492188,0.369231,0.747573,0.652632,0.492188,1
0.384615,0.727273,0.689655,0.487603,0.384615,0.690909,0.663158,0.492188,0.375,0.737864,0.715789,0.523438,0.430769,0.690909,0.715789,0.536,0.421875,0.699029,0.621053,0.492188,0.430769,0.699029,0.715789,0.492188,0.415385,0.740385,0.644444,0.536,0.415385,0.747573,0.705263,0.492188,0.415385,0.708738,0.610526,0.46875,1
0.384615,0.727273,0.747126,0.520661,0.446154,0.772727,0.757895,0.523438,0.4375,0.825243,0.757895,0.546875,0.430769,0.727273,0.715789,0.536,0.359375,0.776699,0.768421,0.554688,0.369231,0.776699,0.715789,0.554688,0.369231,0.788462,0.8,0.536,0.369231,0.708738,0.705263,0.523438,0.415385,0.796117,0.757895,0.554688,1
0.446154,0.772727,0.793103,0.545455,0.384615,0.690909,0.715789,0.523438,0.375,0.776699,0.757895,0.546875,0.369231,0.727273,0.715789,0.568,0.421875,0.815534,0.715789,0.554688,0.430769,0.815534,0.768421,0.554688,0.415385,0.788462,0.8,0.568,0.415385,0.796117,0.757895,0.554688,0.415385,0.796117,0.705263,0.523438,1
0.384615,0.690909,0.747126,0.520661,0.384615,0.727273,0.757895,0.546875,0.375,0.776699,0.715789,0.523438,0.430769,0.763636,0.715789,0.568,0.421875,0.815534,0.768421,0.554688,0.430769,0.815534,0.715789,0.523438,0.415385,0.788462,0.8,0.568,0.415385,0.796117,0.705263,0.523438,0.415385,0.834951,0.705263,0.523438,1
0.446154,0.727273,0.793103,0.520661,0.446154,0.772727,0.757895,0.546875,0.4375,0.776699,0.821053,0.523438,0.492308,0.727273,0.715789,0.536,0.421875,0.815534,0.663158,0.554688,0.430769,0.815534,0.715789,0.523438,0.415385,0.826923,0.744444,0.536,0.476923,0.796117,0.757895,0.554688,0.415385,0.796117,0.757895,0.523438,1
0.446154,0.727273,0.862069,0.520661,0.492308,0.772727,0.821053,0.546875,0.484375,0.825243,0.757895,0.523438,0.430769,0.763636,0.715789,0.536,0.484375,0.815534,0.715789,0.523438,0.492308,0.815534,0.715789,0.554688,0.415385,0.788462,0.8,0.536,0.476923,0.834951,0.810526,0.523438,0.476923,0.834951,0.705263,0.523438,1
0.492308,0.772727,0.862069,0.545455,0.492308,0.772727,0.757895,0.523438,0.5625,0.825243,0.715789,0.523438,0.492308,0.763636,0.715789,0.536,0.484375,0.815534,0.715789,0.554688,0.553846,0.815534,0.715789,0.554688,0.476923,0.826923,0.855556,0.536,0.476923,0.834951,0.705263,0.523438,0.538462,0.834951,0.705263,0.523438,1
0.615385,0.581818,0.494253,0.31405,0.615385,0.581818,0.484211,0.359375,0.609375,0.582524,0.452632,0.328125,0.538462,0.545455,0.442105,0.328,0.59375,0.582524,0.484211,0.320313,0.6,0.582524,0.484211,0.320313,0.492308,0.586538,0.477778,0.312,0.553846,0.553398,0.452632,0.304688,0.553846,0.553398,0.421053,0.304688,4
0.615385,0.581818,0.494253,0.347107,0.615385,0.545455,0.452632,0.328125,0.546875,0.621359,0.484211,0.359375,0.6,0.545455,0.484211,0.328,0.59375,0.582524,0.484211,0.320313,0.538462,0.582524,0.442105,0.320313,0.553846,0.548077,0.477778,0.312,0.553846,0.553398,0.421053,0.304688,0.553846,0.553398,0.421053,0.304688,4
0.553846,0.545455,0.45977,0.31405,0.553846,0.545455,0.410526,0.296875,0.484375,0.582524,0.410526,0.296875,0.538462,0.545455,0.442105,0.296,0.53125,0.582524,0.442105,0.289063,0.538462,0.543689,0.4,0.289063,0.492308,0.519231,0.355556,0.28,0.430769,0.446602,0.336842,0.242188,0.430769,0.446602,0.305263,0.21875,4
0.553846,0.545455,0.413793,0.280992,0.492308,0.545455,0.410526,0.296875,0.546875,0.543689,0.410526,0.296875,0.538462,0.545455,0.442105,0.296,0.53125,0.543689,0.4,0.289063,0.476923,0.543689,0.357895,0.320313,0.430769,0.442308,0.355556,0.248,0.430769,0.446602,0.305263,0.21875,0.369231,0.446602,0.231579,0.21875,4
0.553846,0.509091,0.413793,0.280992,0.553846,0.545455,0.410526,0.296875,0.546875,0.582524,0.410526,0.296875,0.476923,0.509091,0.357895,0.328,0.53125,0.543689,0.357895,0.289063,0.538462,0.543689,0.4,0.289063,0.369231,0.442308,0.244444,0.224,0.430769,0.446602,0.305263,0.242188,0.492308,0.524272,0.378947,0.273438,4
0.492308,0.545455,0.413793,0.280992,0.430769,0.472727,0.368421,0.296875,0.421875,0.504854,0.326316,0.257813,0.476923,0.472727,0.4,0.272,0.53125,0.582524,0.4,0.320313,0.476923,0.543689,0.357895,0.289063,0.369231,0.442308,0.277778,0.224,0.430769,0.553398,0.305263,0.304688,0.492308,0.621359,0.421053,0.335938,7
0.430769,0.372727,0.241379,0.173554,0.430769,0.409091,0.284211,0.257813,0.484375,0.466019,0.326316,0.328125,0.476923,0.436364,0.273684,0.24,0.40625,0.427184,0.242105,0.203125,0.369231,0.466019,0.315789,0.234375,0.492308,0.480769,0.4,0.28,0.492308,0.485437,0.378947,0.273438,0.492308,0.524272,0.378947,0.304688,7
0.430769,0.409091,0.275862,0.239669,0.492308,0.436364,0.326316,0.328125,0.359375,0.330097,0.252632,0.195313,0.415385,0.4,0.242105,0.208,0.359375,0.466019,0.315789,0.234375,0.476923,0.466019,0.357895,0.289063,0.492308,0.480769,0.4,0.28,0.492308,0.524272,0.378947,0.304688,0.553846,0.524272,0.378947,0.304688,7
0.553846,0.545455,0.413793,0.347107,0.615385,0.581818,0.484211,0.359375,0.6875,0.737864,0.621053,0.421875,0.661538,0.581818,0.484211,0.392,0.59375,0.621359,0.484211,0.382813,0.661538,0.747573,0.652632,0.4375,0.738462,0.653846,0.522222,0.4,0.676923,0.699029,0.578947,0.445313,0.738462,0.825243,0.673684,0.507813,7
0.753846,0.727273,0.689655,0.487603,0.753846,0.727273,0.663158,0.492188,0.75,0.776699,0.715789,0.523438,0.784615,0.781818,0.810526,0.536,0.78125,0.796117,0.705263,0.523438,0.861538,0.796117,0.705263,0.523438,0.815385,0.865385,0.888889,0.576,0.876923,0.825243,0.778947,0.539063,0.815385,0.786408,0.673684,0.507813,3
0.753846,0.727273,0.747126,0.487603,0.753846,0.763636,0.715789,0.554688,0.75,0.864078,0.768421,0.554688,0.723077,0.7,0.652632,0.48,0.71875,0.747573,0.652632,0.492188,0.723077,0.834951,0.757895,0.554688,0.676923,0.730769,0.711111,0.488,0.676923,0.825243,0.778947,0.507813,0.738462,0.825243,0.726316,0.539063,3
0.753846,0.763636,0.747126,0.553719,0.753846,0.809091,0.768421,0.554688,0.6875,0.699029,0.568421,0.390625,0.723077,0.7,0.652632,0.504,0.71875,0.834951,0.757895,0.554688,0.723077,0.883495,0.757895,0.554688,0.676923,0.817308,0.822222,0.52,0.738462,0.825243,0.726316,0.539063,0.615385,0.737864,0.673684,0.476563,3
0.553846,0.727273,0.689655,0.487603,0.553846,0.690909,0.663158,0.523438,0.546875,0.699029,0.621053,0.523438,0.538462,0.663636,0.652632,0.504,0.46875,0.708738,0.652632,0.492188,0.415385,0.669903,0.610526,0.492188,0.369231,0.653846,0.666667,0.488,0.369231,0.621359,0.578947,0.476563,0.307692,0.621359,0.578947,0.445313,1
0.553846,0.654545,0.643678,0.520661,0.553846,0.654545,0.663158,0.492188,0.546875,0.776699,0.663158,0.492188,0.415385,0.627273,0.610526,0.504,0.359375,0.582524,0.526316,0.40625,0.369231,0.582524,0.568421,0.40625,0.307692,0.615385,0.611111,0.456,0.307692,0.621359,0.536842,0.445313,0.307692,0.660194,0.631579,0.476563,1
0.492308,0.690909,0.689655,0.520661,0.492308,0.727273,0.663158,0.492188,0.484375,0.737864,0.715789,0.492188,0.415385,0.7,0.705263,0.536,0.40625,0.747573,0.652632,0.492188,0.415385,0.796117,0.705263,0.492188,0.307692,0.730769,0.766667,0.52,0.369231,0.737864,0.673684,0.507813,0.369231,0.737864,0.631579,0.476563,1
0.492308,0.727273,0.689655,0.487603,0.492308,0.690909,0.715789,0.492188,0.484375,0.776699,0.715789,0.523438,0.415385,0.7,0.652632,0.504,0.40625,0.796117,0.705263,0.492188,0.476923,0.747573,0.705263,0.492188,0.369231,0.730769,0.711111,0.52,0.369231,0.737864,0.631579,0.476563,0.307692,0.699029,0.631579,0.476563,1
0.492308,0.727273,0.747126,0.520661,0.369231,0.727273,0.663158,0.492188,0.359375,0.699029,0.663158,0.453125,0.415385,0.7,0.757895,0.504,0.359375,0.747573,0.705263,0.492188,0.369231,0.708738,0.652632,0.492188,0.307692,0.653846,0.666667,0.488,0.307692,0.621359,0.578947,0.445313,0.307692,0.592233,0.631579,0.445313,1
0.369231,0.654545,0.689655,0.446281,0.369231,0.690909,0.663158,0.492188,0.359375,0.737864,0.663158,0.492188,0.369231,0.663636,0.652632,0.504,0.359375,0.747573,0.652632,0.492188,0.369231,0.747573,0.652632,0.492188,0.307692,0.586538,0.666667,0.456,0.307692,0.592233,0.631579,0.476563,0.307692,0.699029,0.673684,0.476563,1
0.430769,0.690909,0.747126,0.520661,0.430769,0.654545,0.621053,0.492188,0.421875,0.699029,0.715789,0.492188,0.415385,0.7,0.610526,0.536,0.40625,0.747573,0.705263,0.492188,0.415385,0.708738,0.610526,0.46875,0.369231,0.615385,0.566667,0.4,0.369231,0.660194,0.578947,0.421875,0.430769,0.660194,0.536842,0.421875,1
0.430769,0.654545,0.747126,0.487603,0.492308,0.763636,0.715789,0.523438,0.421875,0.776699,0.715789,0.523438,0.415385,0.663636,0.610526,0.48,0.359375,0.708738,0.652632,0.492188,0.369231,0.796117,0.757895,0.523438,0.430769,0.653846,0.566667,0.432,0.430769,0.660194,0.536842,0.445313,0.430769,0.699029,0.673684,0.445313,1
0.430769,0.763636,0.747126,0.520661,0.430769,0.727273,0.715789,0.523438,0.484375,0.776699,0.715789,0.523438,0.415385,0.781818,0.705263,0.536,0.40625,0.834951,0.757895,0.523438,0.415385,0.834951,0.705263,0.523438,0.430769,0.730769,0.711111,0.52,0.369231,0.786408,0.726316,0.507813,0.369231,0.825243,0.673684,0.507813,1
0.492308,0.763636,0.747126,0.520661,0.492308,0.763636,0.715789,0.554688,0.546875,0.815534,0.715789,0.554688,0.476923,0.781818,0.810526,0.536,0.46875,0.834951,0.705263,0.523438,0.538462,0.834951,0.705263,0.523438,0.430769,0.817308,0.766667,0.552,0.430769,0.786408,0.726316,0.539063,0.492308,0.786408,0.673684,0.539063,1
0.492308,0.727273,0.747126,0.520661,0.430769,0.654545,0.621053,0.421875,0.359375,0.582524,0.410526,0.359375,0.538462,0.781818,0.757895,0.568,0.46875,0.796117,0.652632,0.523438,0.415385,0.708738,0.610526,0.4375,0.492308,0.817308,0.766667,0.552,0.430769,0.825243,0.726316,0.539063,0.430769,0.737864,0.631579,0.476563,1
0.430769,0.654545,0.643678,0.413223,0.369231,0.545455,0.410526,0.359375,0.359375,0.504854,0.410526,0.328125,0.476923,0.745455,0.652632,0.536,0.40625,0.708738,0.610526,0.4375,0.369231,0.582524,0.4,0.351563,0.430769,0.817308,0.766667,0.552,0.430769,0.737864,0.631579,0.476563,0.369231,0.592233,0.494737,0.390625,1
0.6,0.545455,0.494253,0.305785,0.6,0.545455,0.484211,0.320313,0.53125,0.582524,0.442105,0.320313,0.553846,0.518182,0.452632,0.312,0.546875,0.553398,0.421053,0.304688,0.553846,0.553398,0.421053,0.304688,0.538462,0.548077,0.388889,0.288,0.476923,0.504854,0.336842,0.257813,0.430769,0.466019,0.294737,0.226563,4
0.538462,0.581818,0.448276,0.305785,0.538462,0.545455,0.442105,0.289063,0.53125,0.582524,0.442105,0.289063,0.553846,0.518182,0.336842,0.312,0.484375,0.524272,0.336842,0.273438,0.430769,0.446602,0.336842,0.242188,0.369231,0.461538,0.311111,0.208,0.369231,0.427184,0.252632,0.203125,0.369231,0.38835,0.336842,0.226563,4
