@relation phoneme-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Aa numeric
@attribute Ao numeric
@attribute Dcl numeric
@attribute Iy numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.36301,0.398948,0.743329,0.249603,0.259805,0
0.319614,0.413848,0.750498,0.232811,0.320759,0
0.428965,0.605083,0.279769,0.422056,0.273795,0
0.310832,0.356529,0.653126,0.231223,0.320759,1
0.347167,0.369851,0.535245,0.66939,0.619535,1
0.341829,0.489746,0.272999,0.413887,0.294279,0
0.333563,0.490447,0.768618,0.582482,0.620035,0
0.309799,0.277826,0.429112,0.674382,0.779915,0
0.318237,0.350394,0.580446,0.705015,0.482638,1
0.337179,0.725855,0.271207,0.304516,0.282538,0
0.869296,0.184224,0.3409,0.342864,0.307519,0
0.769072,0.287818,0.595181,0.289766,0.387959,0
0.355261,0.406836,0.85006,0.201725,0.224831,0
0.704495,0.34461,0.341697,0.388246,0.307519,0
0.387636,0.433304,0.815213,0.510324,0.25281,0
0.467884,0.416652,0.413978,0.404584,0.298526,0
0.306182,0.322349,0.113102,0.751532,0.320759,0
0.419838,0.332515,0.768618,0.224643,0.418186,1
0.572757,0.583173,0.28634,0.424098,0.523108,0
0.342173,0.514286,0.692752,0.653052,0.19985,1
0.328052,0.35057,0.594982,0.676197,0.220834,0
0.848803,0.354251,0.416766,0.300204,0.472396,0
0.330463,0.682033,0.508961,0.437486,0.377467,0
0.492853,0.361963,0.41139,0.405945,0.298776,0
0.648011,0.436109,0.329749,0.382119,0.347489,0
0.472017,0.518493,0.46356,0.435897,0.255309,0
0.479938,0.567046,0.28873,0.415475,0.275793,0
0.470639,0.426293,0.312425,0.335829,0.320759,0
0.419666,0.789658,0.215452,0.457908,0.367225,0
0.36611,0.410692,0.522302,0.587701,0.231826,1
0.488376,0.3383,0.70231,0.503063,0.256058,1
0.309626,0.3539,0.423337,0.520309,0.320759,1
0.807646,0.286766,0.332338,0.319946,0.288284,0
0.330119,0.337423,0.804659,0.221239,0.402948,0
0.334941,0.586152,0.698925,0.58339,0.320759,0
0.312382,0.320421,0.54998,0.558884,0.190857,1
0.31927,0.373532,0.715452,0.181302,0.320759,0
0.555192,0.574058,0.30685,0.32993,0.296528,0
0.547959,0.623488,0.253485,0.311323,0.291531,0
0.328913,0.338826,0.40681,0.62378,0.678991,1
0.31772,0.321998,0.583831,0.714091,0.320759,1
0.31066,0.398247,0.449024,0.536419,0.593305,0
0.834854,0.343909,0.337117,0.380077,0.307519,0
0.371793,0.356705,0.592194,0.702973,0.193105,1
0.447047,0.579492,0.479689,0.295439,0.672496,0
0.586706,0.508501,0.452409,0.445201,0.320759,1
0.421905,0.595267,0.281362,0.314953,0.320759,0
0.563113,0.490622,0.310235,0.338325,0.340744,0
0.348889,0.523225,0.805058,0.230088,0.320759,0
0.428621,0.712708,0.253485,0.645791,0.241319,0
0.400379,0.55688,0.515133,0.431132,0.367474,0
0.713105,0.28624,0.39088,0.398684,0.304522,0
0.36456,0.49553,0.281959,0.32403,0.295029,0
0.395729,0.512182,0.78853,0.51872,0.256558,1
0.390563,0.388957,0.701115,0.551169,0.192606,0
0.335802,0.416827,0.932298,0.194463,0.320759,0
0.308249,0.287642,0.451613,0.709099,0.320759,0
0.337179,0.552498,0.561131,0.542319,0.234824,0
0.343551,0.436635,0.926125,0.208532,0.320759,0
0.553987,0.479755,0.317403,0.389154,0.300774,0
0.380231,0.627344,0.561728,0.450193,0.269048,0
0.314104,0.364943,0.797889,0.156796,0.320759,0
0.33253,0.54461,0.69315,0.516905,0.410942,0
0.462373,0.614724,0.485265,0.710007,0.212341,0
0.748752,0.344435,0.333931,0.3769,0.312016,0
0.269675,0.417879,0.836718,0.172226,0.320759,0
0.353883,0.55092,0.875149,0.217835,0.25281,0
0.337868,0.360386,0.530068,0.750851,0.320759,0
0.374376,0.424189,0.629032,0.516905,0.22683,1
0.319442,0.409991,0.816806,0.189244,0.320759,0
0.32788,0.508501,0.593389,0.499433,0.320759,0
0.43482,0.573357,0.294902,0.396642,0.320759,0
0.505597,0.580719,0.728395,0.272521,0.279041,1
0.426726,0.414549,0.543011,0.286816,0.27979,0
0.309799,0.348466,0.435285,0.506013,0.483138,1
0.31307,0.327607,0.509956,0.575221,0.673245,1
0.351128,0.557756,0.477897,0.424098,0.355483,0
0.33959,0.358633,0.445241,0.599501,0.191356,1
0.330291,0.493076,0.510753,0.508736,0.264801,0
0.347684,0.67695,0.269215,0.455866,0.284287,0
0.818323,0.326556,0.410793,0.321307,0.440669,0
0.32237,0.315688,0.774592,0.528931,0.145391,1
0.549681,0.371954,0.334727,0.383254,0.341244,0
0.425521,0.709202,0.280964,0.320626,0.289783,0
0.363699,0.603856,0.276583,0.410029,0.354234,0
0.382297,0.620508,0.603544,0.45337,0.272046,0
0.355261,0.368273,0.846675,0.716814,0.190107,0
0.390908,0.473094,0.629032,0.495802,0.647764,0
0.373343,0.518317,0.736758,0.229181,0.320759,0
0.850697,0.307975,0.522501,0.315634,0.298526,0
0.547787,0.495881,0.467941,0.452462,0.273295,0
0.25452,0.133567,0.204102,0.147493,0.219086,1
0.331841,0.455215,0.678017,0.224643,0.242068,0
0.33098,0.410868,0.845878,0.602904,0.229078,0
0.305321,0.29518,0.427519,0.466984,0.320759,0
0.690201,0.470465,0.31143,0.403903,0.297027,0
0.357672,0.535846,0.508164,0.437032,0.367974,0
0.41295,0.754952,0.527479,0.289086,0.281289,0
0.670053,0.309378,0.392672,0.386885,0.282038,0
0.311004,0.343909,0.413182,0.461538,0.556583,1
0.429482,0.476599,0.570888,0.21602,0.162628,1
0.411917,0.660999,0.257666,0.313592,0.320759,0
0.39263,0.678002,0.294902,0.321307,0.358981,0
0.632685,0.287117,0.346675,0.375085,0.298026,0
0.720854,0.325855,0.409598,0.378489,0.338496,0
0.307388,0.300438,0.494624,0.494894,0.206845,0
0.324092,0.305872,0.60235,0.749943,0.154134,0
0.353711,0.479229,0.571286,0.803948,0.320759,1
0.340796,0.445223,0.914377,0.164057,0.227829,0
0.88755,0.342156,0.557746,0.305423,0.298276,0
0.320131,0.290272,0.485862,0.702065,0.102673,1
0.369382,0.401753,0.772401,0.576129,0.648014,1
0.325986,0.35092,0.63859,0.72884,0.172621,0
0.332357,0.363891,0.947033,0.138643,0.449663,1
0.333735,0.402103,0.295699,0.275244,0.425931,0
0.482004,0.555653,0.569096,0.66939,0.205346,1
0.467195,0.637862,0.667861,0.272294,0.28029,1
0.545204,0.530061,0.459578,0.42319,0.275793,0
0.418288,0.592813,0.276185,0.317223,0.361979,0
0.78612,0.195267,0.396057,0.381212,0.297527,0
0.338901,0.37844,0.507766,0.877468,0.130902,1
0.388152,0.461876,0.781163,0.58339,0.571072,1
0.344756,0.354777,0.504182,0.637168,0.136648,1
0.643878,0.447502,0.464158,0.438167,0.287035,0
0.393318,0.380368,0.754281,0.571818,0.660005,1
0.359222,0.407537,0.864397,0.207851,0.245316,0
0.398657,0.774058,0.283353,0.596097,0.237322,0
0.361977,0.348116,0.668857,0.760154,0.147639,1
0.404167,0.70745,0.248307,0.442478,0.460655,1
0.409334,0.310254,0.678415,0.237123,0.431426,1
0.416566,0.857143,0.221027,0.435671,0.285536,0
0.809368,0.309378,0.390084,0.384162,0.348738,0
0.419494,0.646275,0.466945,0.685273,0.235573,0
0.339074,0.296056,0.494624,0.872703,0.144642,0
0.435681,0.765644,0.249701,0.482868,0.392705,0
0.643189,0.535145,0.505775,0.321307,0.358981,0
0.681075,0.428396,0.44544,0.460404,0.256558,0
0.334941,0.294654,0.51593,0.873837,0.320759,0
0.880661,0.179842,0.390084,0.341956,0.307519,0
0.342173,0.375285,0.571884,0.604266,0.233575,1
0.334941,0.317441,0.759458,0.558203,0.472646,0
0.335629,0.561437,0.545002,0.444747,0.320759,0
0.447563,0.751446,0.268618,0.312684,0.284786,0
0.485793,0.358808,0.334727,0.378716,0.343492,0
0.377131,0.793865,0.23875,0.290447,0.320759,0
0.947477,0.163716,0.393469,0.340141,0.30702,0
0.338557,0.785627,0.267423,0.457227,0.576068,0
0.612537,0.430675,0.325169,0.343317,0.336747,0
0.773205,0.411218,0.445838,0.507602,0.279291,0
0.30291,0.28291,0.450418,0.2403,0.320759,0
0.616153,0.388957,0.514337,0.723848,0.209343,0
0.339418,0.458019,0.821983,0.199455,0.320759,0
0.358533,0.403506,0.766627,0.590651,0.452411,0
0.942311,0.184575,0.393867,0.340595,0.301524,0
0.3575,0.453287,0.806252,0.223054,0.320759,0
0.724987,0.194566,0.405416,0.394826,0.297777,0
0.509041,0.648379,0.588809,0.285228,0.288534,1
0.765455,0.193339,0.397053,0.380758,0.338996,0
0.33408,0.356179,0.667065,0.792149,0.179116,0
0.479421,0.530061,0.303664,0.400726,0.295279,0
0.368176,0.811569,0.281163,0.316542,0.279291,0
0.413467,0.59404,0.260852,0.303835,0.289283,0
0.583262,0.568098,0.300279,0.325165,0.295528,0
0.474083,0.333041,0.746515,0.69798,0.161879,1
0.540555,0.585627,0.257268,0.320626,0.295029,0
0.360083,0.456266,0.814616,0.195144,0.320759,0
0.602032,0.382997,0.425329,0.401634,0.288034,0
0.307388,0.293252,0.482875,0.461765,0.320759,0
0.408817,0.635758,0.556352,0.430225,0.28054,0
0.32788,0.324978,0.444046,0.735421,0.142393,1
0.419322,0.656266,0.27718,0.315634,0.371222,0
0.443086,0.712883,0.527678,0.296347,0.283537,0
0.353194,0.465907,0.576663,0.46948,0.267549,0
0.3482,0.540053,0.488053,0.419787,0.296777,0
0.555881,0.327257,0.398646,0.392557,0.338246,0
0.398485,0.530061,0.27499,0.321761,0.294529,0
0.320131,0.352848,0.587814,0.792376,0.320759,1
0.72757,0.346012,0.437674,0.439528,0.432675,0
0.355605,0.573707,0.307447,0.327661,0.298026,0
0.330635,0.458896,0.892871,0.213751,0.217087,0
0.394868,0.712358,0.533453,0.282505,0.61379,0
0.640606,0.340403,0.34309,0.376673,0.334249,0
0.309282,0.324803,0.140581,0.757431,0.320759,0
0.333563,0.370903,0.566706,0.836624,0.10667,1
0.337524,0.33234,0.493827,0.633084,0.320759,0
0.499225,0.675197,0.609916,0.284774,0.279291,1
0.308249,0.351972,0.414974,0.533243,0.320759,1
0.684519,0.35355,0.385703,0.382119,0.338746,0
0.925951,0.30149,0.331342,0.337645,0.30602,0
0.820561,0.186328,0.340701,0.343544,0.308269,0
0.391252,0.665381,0.598367,0.547084,0.228079,1
0.805235,0.485364,0.428515,0.327207,0.300025,0
0.36766,0.365995,0.516726,0.629226,0.609793,1
0.773721,0.282559,0.618479,0.287497,0.394704,0
0.392974,0.456266,0.71127,0.694123,0.220834,1
0.343206,0.636459,0.56591,0.473338,0.256058,0
0.338557,0.377213,0.857626,0.239165,0.241069,0
0.678491,0.19106,0.445838,0.710688,0.207344,0
0.355778,0.305171,0.540024,0.797595,0.174869,0
0.932667,0.32901,0.416368,0.461765,0.290282,0
0.53315,0.434005,0.558343,0.508963,0.695229,1
0.384364,0.333041,0.775189,0.674155,0.685736,1
0.320475,0.32936,0.558742,0.700023,0.087684,1
0.313587,0.343909,0.479291,0.70683,0.320759,0
0.384536,0.78142,0.275388,0.297481,0.243817,0
0.557947,0.604557,0.291318,0.270706,0.524357,0
0.359394,0.39071,0.822382,0.211709,0.235324,0
0.465645,0.587379,0.483672,0.632176,0.221584,0
0.712416,0.411043,0.307049,0.400045,0.370722,0
0.403306,0.714636,0.532656,0.431813,0.367724,0
0.302738,0.268887,0.337913,0.279782,0.598551,0
0.473222,0.535145,0.710872,0.516678,0.269298,1
0.349406,0.606486,0.546993,0.457681,0.239321,1
0.325297,0.425767,0.803067,0.161334,0.447414,0
0.46134,0.503418,0.659697,0.489449,0.606545,1
0.732736,0.190184,0.404421,0.401407,0.297027,0
0.324953,0.468536,0.719634,0.512821,0.320759,0
0.433442,0.37213,0.407208,0.343771,0.334,0
0.264336,0.071867,0.798487,0.164511,0.191856,0
0.348545,0.533918,0.492632,0.416383,0.286535,0
0.313759,0.336372,0.619474,0.936465,0.108668,0
0.415877,0.381069,0.722421,0.833901,0.165626,1
0.603065,0.382472,0.632417,0.551849,0.451911,0
0.311348,0.298861,0.448228,0.616065,0.644766,0
0.732909,0.358457,0.436679,0.33946,0.305021,0
0.705872,0.372305,0.441059,0.332426,0.309518,0
0.547959,0.495881,0.467941,0.452462,0.273295,0
0.626141,0.640666,0.278973,0.325165,0.297527,1
0.424143,0.570727,0.455795,0.41661,0.262303,0
0.318753,0.333742,0.622262,0.611981,0.320759,0
0.328741,0.308501,0.487057,0.683004,0.823382,1
0.440847,0.699036,0.283951,0.317903,0.288034,0
0.402273,0.693602,0.672242,0.465169,0.269798,0
0.321681,0.356004,0.513939,0.646472,0.714964,1
0.705528,0.305521,0.412784,0.341048,0.339495,0
0.43017,0.730412,0.265432,0.315861,0.290782,0
0.481832,0.675022,0.277579,0.421375,0.575319,0
0.476666,0.513234,0.306651,0.328795,0.304272,0
0.74238,0.348466,0.395659,0.382346,0.307519,0
0.404167,0.383348,0.712465,0.584071,0.675993,1
0.516446,0.448028,0.546396,0.49671,0.703722,1
0.325297,0.437511,0.645759,0.266621,0.320759,0
0.334252,0.324102,0.477698,0.275244,0.564826,0
0.643189,0.464855,0.465153,0.443386,0.287035,0
0.470122,0.478352,0.642374,0.265941,0.59955,1
0.562252,0.319369,0.387495,0.383708,0.275793,0
0.331152,0.501315,0.763441,0.563422,0.320759,0
0.365077,0.675898,0.283552,0.412526,0.28029,0
0.331841,0.404032,0.242732,0.862038,0.068948,1
0.315309,0.382997,0.729192,0.169503,0.218086,0
0.442569,0.548291,0.553365,0.301793,0.281789,0
0.327708,0.440316,0.716846,0.2226,0.320759,0
0.344929,0.737599,0.267224,0.408895,0.35998,0
0.452213,0.501139,0.758065,0.553892,0.259805,1
0.408473,0.337073,0.492433,0.840254,0.182613,1
0.38953,0.452235,0.828554,0.20717,0.250812,1
0.353711,0.408764,0.682995,0.548219,0.236323,1
0.48166,0.598422,0.253684,0.40413,0.381964,0
0.475805,0.531464,0.305058,0.295893,0.765676,0
0.349406,0.372831,0.520709,0.575902,0.538846,1
0.373515,0.684312,0.667065,0.533696,0.260555,0
0.323403,0.367046,0.718041,0.646472,0.320759,0
0.751679,0.378791,0.574871,0.29612,0.290282,0
0.338557,0.414899,0.912784,0.16973,0.483387,0
0.568452,0.379141,0.449223,0.329022,0.30702,0
0.315309,0.340754,0.471525,0.562287,0.320759,0
0.67763,0.402629,0.430904,0.441797,0.474894,0
0.149991,0.04645,0.255277,0.450193,0.529853,0
0.315998,0.367222,0.427121,0.482641,0.320759,1
0.915619,0.184926,0.430705,0.409576,0.302523,0
0.446186,0.391937,0.570291,0.551169,0.263303,1
0.395385,0.505171,0.648546,0.517359,0.589058,1
0.340796,0.497458,0.599562,0.253007,0.402448,0
0.335113,0.352323,0.858622,0.181529,0.414689,0
0.5855,0.617003,0.465352,0.409122,0.287784,0
0.618047,0.409465,0.458383,0.441797,0.276043,0
0.68934,0.454163,0.498805,0.319946,0.368224,0
0.87119,0.190359,0.401832,0.33946,0.341994,0
0.374376,0.456442,0.851653,0.186068,0.518361,1
0.386602,0.322524,0.662485,0.790787,0.138896,0
0.320303,0.45206,0.630824,0.457681,0.276043,0
0.395729,0.613146,0.496615,0.434082,0.370972,0
0.387119,0.685013,0.553564,0.467438,0.270547,0
0.443086,0.529535,0.669654,0.240753,0.269048,1
0.355605,0.308501,0.54102,0.807806,0.18711,0
0.464267,0.438387,0.517921,0.432267,0.376468,0
0.555881,0.327257,0.398646,0.392557,0.338246,0
0.415016,0.640316,0.252091,0.312684,0.320759,0
0.381781,0.428571,0.8636,0.615612,0.231327,1
0.346306,0.476775,0.855436,0.207624,0.320759,0
0.318237,0.492025,0.690761,0.529839,0.320759,0
0.333735,0.339527,0.513341,0.554799,0.091431,1
0.181677,0.543032,0.284747,0.3145,0.289783,0
0.523678,0.438387,0.306651,0.33651,0.339995,0
0.43637,0.711131,0.273397,0.315634,0.290032,0
0.372826,0.441718,0.648347,0.710461,0.148888,1
0.323747,0.351621,0.546794,0.772408,0.125406,1
0.340796,0.570903,0.522899,0.720899,0.320759,1
0.654555,0.495881,0.323975,0.33946,0.343243,0
0.315826,0.346713,0.668857,0.8398,0.320759,0
0.314448,0.360911,0.658303,0.687996,0.450912,0
0.332874,0.545311,0.675229,0.507602,0.244067,0
0.458929,0.699562,0.278973,0.613569,0.225581,0
0.877562,0.323225,0.339307,0.343998,0.308768,0
0.413122,0.621911,0.707089,0.249376,0.268299,0
0.353539,0.724628,0.255277,0.427502,0.285786,0
0.472017,0.688344,0.286539,0.323122,0.294029,0
0.402962,0.674496,0.576663,0.446562,0.26705,0
0.501636,0.354777,0.72282,0.63853,0.482388,1
0.359049,0.602629,0.280566,0.407307,0.288783,0
0.419494,0.705872,0.266229,0.41661,0.265801,0
0.437748,0.560386,0.294902,0.432948,0.236323,0
0.851731,0.176512,0.335125,0.383935,0.305771,0
0.311176,0.34163,0.607925,0.572952,0.320759,1
0.517479,0.478703,0.303067,0.324257,0.29353,0
0.362149,0.888694,0.20689,0.276832,0.320759,0
0.259514,0.465732,0.834329,0.208759,0.233825,0
0.536249,0.529535,0.487654,0.3145,0.291531,0
0.349061,0.348116,0.515333,0.857273,0.857607,1
0.362149,0.459071,0.792513,0.203994,0.320759,0
0.33959,0.376512,0.694942,0.560699,0.22658,1
0.370587,0.628922,0.615293,0.521443,0.259555,0
0.958843,0.174584,0.339307,0.343771,0.309768,0
0.915963,0.170202,0.333931,0.379396,0.304522,0
0.349234,0.426643,0.754082,0.534831,0.259056,0
0.337524,0.390885,0.907607,0.181529,0.320759,0
0.353194,0.370202,0.5681,0.765373,0.320759,1
0.445841,0.523576,0.61828,0.274563,0.285786,1
0.498536,0.502016,0.294504,0.332653,0.300025,0
0.624247,0.388957,0.433692,0.430225,0.607295,0
0.832099,0.330237,0.33632,0.399592,0.304272,0
0.788531,0.306924,0.341697,0.3769,0.30702,0
0.365249,0.762314,0.268021,0.316088,0.268049,0
0.472017,0.577564,0.299084,0.403222,0.217837,0
0.337007,0.434181,0.728196,0.188337,0.245566,0
0.346823,0.31972,0.719833,0.555253,0.610292,0
0.311176,0.283085,0.451215,0.757658,0.635523,0
0.457896,0.396319,0.73178,0.219197,0.561829,1
0.331496,0.296231,0.509956,0.728614,0.078441,1
0.304116,0.284312,0.431701,0.217835,0.320759,0
0.339246,0.431376,0.754082,0.241207,0.262053,0
0.318064,0.342156,0.495619,0.556161,0.180365,1
0.333391,0.313234,0.769813,0.56501,0.482138,0
0.304977,0.287292,0.466746,0.458362,0.42618,0
0.330291,0.489045,0.667861,0.240073,0.320759,0
0.382297,0.299211,0.469534,0.730883,0.570072,1
0.423971,0.76915,0.272202,0.311323,0.36048,0
0.317892,0.370377,0.440661,0.518039,0.548089,0
0.363182,0.346188,0.676025,0.850692,0.138896,1
0.793181,0.368449,0.417164,0.398684,0.383213,0
0.314276,0.287117,0.456193,0.500113,0.10667,0
0.300327,0.285364,0.425329,0.4629,0.21334,0
0.369898,0.598072,0.282756,0.320399,0.298276,0
0.356294,0.546012,0.588809,0.257091,0.320759,0
0.407439,0.340929,0.729391,0.600862,0.461404,1
0.342173,0.406135,0.674831,0.563876,0.320759,1
0.348889,0.312883,0.732577,0.72226,0.690732,1
0.352678,0.682559,0.283951,0.42614,0.225081,0
0.311693,0.327958,0.431302,0.555253,0.320759,1
0.380403,0.302542,0.49542,0.323349,0.320759,0
0.788531,0.292375,0.417563,0.39233,0.301774,0
0.761839,0.284663,0.401235,0.409122,0.299775,0
0.507491,0.448729,0.802867,0.252553,0.275044,0
0.400379,0.667309,0.703903,0.507375,0.270547,1
0.4083,0.620684,0.264636,0.309054,0.320759,0
0.340796,0.405259,0.688371,0.533469,0.223832,0
0.462029,0.426819,0.428116,0.340141,0.336248,0
0.34114,0.384575,0.745918,0.239619,0.320759,0
0.396935,0.662401,0.256671,0.427729,0.320759,0
0.811951,0.291674,0.339705,0.341048,0.307769,0
0.646806,0.435057,0.422939,0.410256,0.304522,0
0.518168,0.367222,0.717443,0.73474,0.217337,1
0.470811,0.414724,0.414178,0.403676,0.298276,0
0.332013,0.417353,0.424532,0.467438,0.457157,0
0.324092,0.424365,0.533851,0.64806,0.1996,0
0.278113,0.331113,0.547989,0.575902,0.139895,1
0.380747,0.720421,0.258861,0.437032,0.281789,0
0.636645,0.637336,0.281959,0.428863,0.45391,0
0.516962,0.651358,0.292115,0.322668,0.376967,0
0.403134,0.580193,0.531262,0.304742,0.290032,0
0.332357,0.302366,0.469136,0.749036,0.745191,1
0.315309,0.278703,0.41597,0.27116,0.517112,1
0.343034,0.412971,0.838311,0.208305,0.232825,0
0.713105,0.28624,0.39088,0.398684,0.304522,0
0.315309,0.31709,0.45898,0.566599,0.545341,0
0.488893,0.656968,0.599761,0.488541,0.273045,1
0.379025,0.313585,0.671844,0.713184,0.74644,1
0.340796,0.350044,0.701912,0.693896,0.209093,0
0.314104,0.293252,0.482079,0.857046,0.15963,0
0.361633,0.398247,0.801474,0.232358,0.244317,0
0.72912,0.279404,0.389486,0.395053,0.304522,0
0.576029,0.407187,0.462963,0.327661,0.307769,0
0.306354,0.297809,0.428913,0.467665,0.470147,0
0.35595,0.370727,0.533851,0.673247,0.623532,1
0.335457,0.349518,0.508164,0.17631,0.891831,0
0.381781,0.443821,0.800876,0.228727,0.262553,0
0.528672,0.590535,0.292115,0.407307,0.378216,0
0.511107,0.426117,0.80904,0.230769,0.268798,0
0.565697,0.453287,0.764835,0.226004,0.25381,1
0.322714,0.358633,0.580247,0.709553,0.175618,1
0.377475,0.544961,0.609916,0.460404,0.368723,0
0.322542,0.343032,0.688769,0.566826,0.214589,1
0.413811,0.383874,0.680605,0.566372,0.694479,1
0.333391,0.297984,0.445639,0.676878,0.831127,0
0.485621,0.528834,0.57945,0.48786,0.416937,0
0.373859,0.696933,0.246117,0.690719,0.19935,0
0.343895,0.307625,0.699124,0.597912,0.60055,0
0.30911,0.304996,0.525886,0.644202,0.320759,0
0.364388,0.41525,0.82497,0.230769,0.404946,0
0.395729,0.512708,0.787137,0.519401,0.257057,1
0.434303,0.496933,0.536241,0.656456,0.694729,1
0.425349,0.636459,0.568499,0.532108,0.55983,1
0.31927,0.300613,0.473517,0.847288,0.113665,0
0.30756,0.294479,0.507168,0.676197,0.216338,0
0.391252,0.462051,0.65452,0.798049,0.195603,1
0.429482,0.553024,0.518718,0.404357,0.350737,0
0.275185,0.136372,0.130426,0.050374,0.162628,0
0.376959,0.748642,0.492832,0.535739,0.509618,1
0.373687,0.344259,0.71585,0.628545,0.689483,1
0.673325,0.555127,0.440064,0.574767,0.259555,0
0.333391,0.297984,0.445639,0.676878,0.831127,0
0.564491,0.622612,0.264436,0.407533,0.294779,0
0.801791,0.407187,0.508363,0.319038,0.299026,0
0.506286,0.665557,0.273795,0.411164,0.36023,0
0.344756,0.457143,0.710076,0.209213,0.245316,0
0.399518,0.634356,0.257069,0.310642,0.29303,0
0.386258,0.317791,0.519912,0.711141,0.153885,1
0.355433,0.383173,0.775388,0.217608,0.240819,0
0.39263,0.447152,0.743528,0.764012,0.191856,1
0.323747,0.322174,0.612704,0.684593,0.069198,0
0.311865,0.330412,0.633612,0.820513,0.155383,0
0.470294,0.517791,0.305257,0.397549,0.296028,0
0.331496,0.505171,0.647352,0.524847,0.265801,0
0.318409,0.384575,0.701712,0.815975,0.152636,0
0.515929,0.625416,0.279968,0.407307,0.355983,0
0.340623,0.326205,0.439267,0.668028,0.513365,1
0.411744,0.688869,0.265432,0.279101,0.61304,0
0.257276,0.39702,0.696336,0.181756,0.56058,1
0.691924,0.281858,0.699124,0.268663,0.387959,0
0.53315,0.524978,0.709877,0.275017,0.286285,1
0.318237,0.319369,0.587017,0.564556,0.525606,0
0.390563,0.680806,0.524492,0.58634,0.218086,1
0.402445,0.66135,0.595978,0.282051,0.320759,0
0.354228,0.524102,0.470729,0.314273,0.291032,0
0.329947,0.51376,0.764835,0.53415,0.499375,0
0.589289,0.323225,0.821983,0.225777,0.2663,0
0.315826,0.313585,0.537634,0.641933,0.646015,1
0.586533,0.574233,0.31143,0.338325,0.302023,0
0.799036,0.319369,0.540621,0.435217,0.28054,0
0.426899,0.525504,0.612505,0.505786,0.467399,1
0.325641,0.370552,0.620868,0.750851,0.166125,1
0.527295,0.48028,0.479888,0.74427,0.212341,0
0.758051,0.191236,0.400637,0.38575,0.285036,0
0.678319,0.400526,0.333732,0.387111,0.343992,0
0.741519,0.449606,0.437276,0.555934,0.268299,0
0.47856,0.711832,0.496018,0.453143,0.37397,1
0.371965,0.79667,0.600159,0.519855,0.269298,1
0.353022,0.440491,0.78873,0.226231,0.25281,0
0.43327,0.625592,0.297093,0.320172,0.290782,0
0.258826,0.578265,0.506969,0.466984,0.320759,0
0.671259,0.322349,0.384707,0.380304,0.308768,0
0.820906,0.185276,0.450219,0.406399,0.300275,0
0.339935,0.37248,0.592792,0.826186,0.054959,1
0.266919,0.484312,0.842891,0.210574,0.320759,0
0.38953,0.414899,0.71147,0.518266,0.238321,1
0.384536,0.624365,0.550976,0.471296,0.320759,0
0.389874,0.439089,0.59996,0.286363,0.381214,0
0.468572,0.64645,0.287734,0.410483,0.28029,0
0.913208,0.326906,0.449423,0.336737,0.30652,0
0.370243,0.80894,0.237356,0.454958,0.320759,0
0.504219,0.39106,0.416965,0.383254,0.341244,0
0.749613,0.311131,0.410992,0.378943,0.343742,0
0.352678,0.338124,0.858423,0.189017,0.499126,1
0.389702,0.685364,0.285942,0.320172,0.289783,0
0.600999,0.496407,0.320589,0.332653,0.342743,0
0.635268,0.674321,0.291517,0.327661,0.298276,0
0.337351,0.476074,0.64098,0.240073,0.320759,0
0.336146,0.431201,0.841298,0.199682,0.320759,0
0.527295,0.460649,0.459777,0.446108,0.251561,0
0.337351,0.359684,0.534249,0.606535,0.320759,0
0.355605,0.387204,0.600956,0.619469,0.515613,1
0.39108,0.549167,0.619873,0.27479,0.282038,0
0.368004,0.330938,0.624652,0.769685,0.192855,0
0.415533,0.703769,0.655317,0.25936,0.271047,0
0.374031,0.611569,0.288331,0.27774,0.723208,0
0.395729,0.510079,0.292314,0.324257,0.302023,0
0.363182,0.371078,0.610514,0.755162,0.191606,0
0.916825,0.189658,0.451414,0.397549,0.303522,0
0.261581,0.346363,0.659896,0.16973,0.218086,0
0.31066,0.319544,0.587216,0.267756,0.228079,0
0.438953,0.572305,0.524691,0.647833,0.209343,1
0.344584,0.571604,0.694743,0.516451,0.242068,0
0.358016,0.357756,0.541816,0.723395,0.624032,1
0.321336,0.359509,0.709877,0.587248,0.320759,1
0.460651,0.420158,0.809239,0.220331,0.247315,1
0.319442,0.372656,0.664675,0.720899,0.320759,0
0.375926,0.6922,0.512147,0.547992,0.49338,1
0.428965,0.474496,0.315611,0.331518,0.320759,0
0.323575,0.362664,0.691159,0.680735,0.597302,1
0.338385,0.526731,0.523497,0.432267,0.36023,0
0.49647,0.558107,0.310434,0.33288,0.344492,0
0.450835,0.365469,0.330944,0.375766,0.309768,0
0.329774,0.328834,0.569494,0.751759,0.320759,0
0.464439,0.564943,0.528076,0.69435,0.220834,0
0.30911,0.341981,0.205695,0.951668,0.320759,0
0.356639,0.751972,0.275986,0.637168,0.223582,1
0.367832,0.376687,0.856631,0.672339,0.202848,0
0.369382,0.374408,0.766627,0.685954,0.320759,1
0.354916,0.708677,0.545201,0.250964,0.273295,0
0.358016,0.732165,0.509359,0.485137,0.603547,0
0.313415,0.357932,0.448029,0.550715,0.320759,1
0.88445,0.297809,0.3409,0.343998,0.337997,0
0.337007,0.435057,0.826165,0.222373,0.320759,0
0.677458,0.328309,0.397053,0.380077,0.337997,0
