@relation winequality-white-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute FixedAcidity numeric
@attribute VolatileAcidity numeric
@attribute CitricAcid numeric
@attribute ResidualSugar numeric
@attribute Chlorides numeric
@attribute FreeSulfurDioxide numeric
@attribute TotalSulfurDioxide numeric
@attribute Density numeric
@attribute PH numeric
@attribute Sulphates numeric
@attribute Alcohol numeric
@attribute Quality {0,1,2,3,4,5,6,7,8,9,10}

@data
0.432692,0.098039,0.180723,0.007669,0.071217,0.062718,0.111369,0.07673,0.272727,0.337209,0.483871,6
0.307692,0.303922,0.126506,0.154908,0.264095,0.038328,0.190255,0.182379,0.281818,0.290698,0.209677,5
0.288462,0.127451,0.373494,0.088957,0.094955,0.017422,0.241299,0.124735,0.218182,0.430233,0.354839,5
0.298077,0.127451,0.373494,0.087423,0.097923,0.017422,0.232019,0.124735,0.218182,0.430233,0.354839,6
0.326923,0.088235,0.204819,0.088957,0.097923,0.04878,0.236659,0.109312,0.245455,0.209302,0.451613,6
0.288462,0.176471,0.204819,0.222393,0.151335,0.139373,0.354988,0.191633,0.472727,0.348837,0.403226,3
0.326923,0.196078,0.228916,0.021472,0.127596,0.073171,0.341067,0.078851,0.372727,0.348837,0.5,5
0.394231,0.127451,0.23494,0.021472,0.142433,0.066202,0.299304,0.089647,0.3,0.348837,0.467742,5
0.307692,0.215686,0.168675,0.02454,0.097923,0.066202,0.389791,0.087719,0.436364,0.406977,0.548387,5
0.346154,0.254902,0.168675,0.17638,0.118694,0.101045,0.324826,0.186235,0.454545,0.313953,0.370968,5
0.240385,0.343137,0.192771,0.125767,0.097923,0.055749,0.225058,0.088876,0.509091,0.127907,0.790323,7
0.288462,0.323529,0.180723,0.125767,0.106825,0.090592,0.283063,0.157895,0.363636,0.430233,0.306452,5
0.240385,0.313725,0.144578,0.069018,0.080119,0.142857,0.283063,0.091575,0.472727,0.255814,0.532258,6
0.125,0.264706,0.156627,0.095092,0.074184,0.118467,0.257541,0.091961,0.6,0.209302,0.564516,6
0.125,0.264706,0.156627,0.095092,0.074184,0.118467,0.257541,0.091961,0.6,0.209302,0.564516,6
0.240385,0.215686,0.120482,0.047546,0.089021,0.111498,0.285383,0.086177,0.254545,0.186047,0.435484,5
0.298077,0.196078,0.168675,0.177914,0.097923,0.174216,0.301624,0.156352,0.281818,0.395349,0.387097,6
0.307692,0.245098,0.168675,0.078221,0.071217,0.12892,0.452436,0.089647,0.409091,0.488372,0.725806,6
0.278846,0.176471,0.295181,0.115031,0.127596,0.160279,0.436195,0.163293,0.427273,0.302326,0.241935,5
0.336538,0.156863,0.180723,0.029141,0.097923,0.101045,0.220418,0.076923,0.3,0.395349,0.532258,7
0.278846,0.372549,0.126506,0.052147,0.074184,0.034843,0.183295,0.058801,0.490909,0.372093,0.806452,6
0.125,0.264706,0.156627,0.095092,0.074184,0.118467,0.257541,0.091961,0.6,0.209302,0.564516,6
0.125,0.147059,0.108434,0.006135,0.130564,0.038328,0.208817,0.047233,0.454545,0.197674,0.564516,5
0.240385,0.313725,0.144578,0.069018,0.080119,0.142857,0.283063,0.091575,0.472727,0.255814,0.532258,6
0.317308,0.352941,0.138554,0.079755,0.077151,0.076655,0.211137,0.067669,0.390909,0.406977,0.83871,7
0.096154,0.176471,0.138554,0.153374,0.074184,0.073171,0.236659,0.108541,0.672727,0.069767,0.564516,7
0.288462,0.22549,0.114458,0.044479,0.228487,0.097561,0.280742,0.113553,0.1,0.255814,0.258065,5
0.288462,0.22549,0.114458,0.044479,0.228487,0.097561,0.280742,0.113553,0.1,0.255814,0.258065,5
0.307692,0.068627,0.174699,0.242331,0.145401,0.149826,0.234339,0.206092,0.390909,0.174419,0.274194,6
0.259615,0.323529,0.13253,0.064417,0.127596,0.163763,0.308585,0.144399,0.381818,0.465116,0.193548,5
0.230769,0.22549,0.138554,0.041411,0.127596,0.111498,0.241299,0.138423,0.4,0.302326,0.064516,5
0.403846,0.186275,0.198795,0.009202,0.121662,0.135889,0.218097,0.056102,0.254545,0.267442,0.709677,6
0.403846,0.186275,0.198795,0.009202,0.121662,0.135889,0.218097,0.056102,0.254545,0.267442,0.709677,6
0.259615,0.323529,0.13253,0.064417,0.127596,0.163763,0.308585,0.144399,0.381818,0.465116,0.193548,5
0.230769,0.22549,0.138554,0.041411,0.127596,0.111498,0.241299,0.138423,0.4,0.302326,0.064516,5
0.278846,0.284314,0.150602,0.029141,0.05638,0.076655,0.174014,0.073067,0.381818,0.162791,0.596774,6
0.269231,0.127451,0.301205,0.124233,0.080119,0.135889,0.422274,0.112396,0.218182,0.395349,0.483871,6
0.355769,0.176471,0.186747,0.015337,0.068249,0.118467,0.232019,0.064199,0.227273,0.244186,0.629032,6
0.355769,0.254902,0.168675,0.052147,0.05638,0.15331,0.211137,0.047619,0.436364,0.325581,0.83871,7
0.278846,0.284314,0.150602,0.029141,0.05638,0.076655,0.174014,0.073067,0.381818,0.162791,0.596774,6
0.25,0.235294,0.138554,0.239264,0.136499,0.118467,0.387471,0.221515,0.490909,0.372093,0.177419,5
0.278846,0.156863,0.192771,0.128834,0.041543,0.062718,0.232019,0.106227,0.563636,0.151163,0.741935,6
0.25,0.235294,0.138554,0.239264,0.136499,0.118467,0.387471,0.221515,0.490909,0.372093,0.177419,5
0.317308,0.303922,0.475904,0.01227,0.548961,0.073171,0.187935,0.096588,0.409091,0.27907,0.403226,6
0.423077,0.22549,0.259036,0.09816,0.11276,0.055749,0.180974,0.176788,0.463636,0.488372,0.419355,5
0.278846,0.156863,0.192771,0.128834,0.041543,0.062718,0.232019,0.106227,0.563636,0.151163,0.741935,6
0.201923,0.088235,0.174699,0.038344,0.062315,0.10453,0.264501,0.038944,0.627273,0.127907,0.919355,7
0.201923,0.117647,0.138554,0.013804,0.083086,0.125436,0.194896,0.059765,0.581818,0.313953,0.645161,6
0.269231,0.235294,0.156627,0.06135,0.065282,0.083624,0.257541,0.093889,0.618182,0.593023,0.725806,7
0.201923,0.039216,0.162651,0.064417,0.062315,0.132404,0.234339,0.099287,0.754545,0.534884,0.66129,6
0.201923,0.098039,0.174699,0.06135,0.068249,0.229965,0.296984,0.08637,0.445455,0.186047,0.532258,6
0.201923,0.117647,0.138554,0.013804,0.083086,0.125436,0.194896,0.059765,0.581818,0.313953,0.645161,6
0.153846,0.088235,0.162651,0.032209,0.118694,0.090592,0.220418,0.098901,0.672727,0.383721,0.370968,6
0.221154,0.127451,0.180723,0.087423,0.089021,0.156794,0.294664,0.068826,0.5,0.104651,0.758065,6
0.336538,0.166667,0.156627,0.101227,0.115727,0.174216,0.459397,0.168884,0.363636,0.174419,0.193548,5
0.336538,0.166667,0.156627,0.101227,0.115727,0.174216,0.459397,0.168884,0.363636,0.174419,0.193548,5
0.230769,0.137255,0.180723,0.180982,0.133531,0.369338,0.331787,0.196067,0.345455,0.290698,0.241935,6
0.259615,0.186275,0.114458,0.092025,0.106825,0.334495,0.385151,0.125892,0.4,0.139535,0.33871,6
0.259615,0.186275,0.114458,0.092025,0.106825,0.334495,0.385151,0.125892,0.4,0.139535,0.33871,6
0.269231,0.303922,0.13253,0.052147,0.086053,0.052265,0.206497,0.059186,0.481818,0.360465,0.806452,7
0.211538,0.22549,0.228916,0.064417,0.091988,0.135889,0.213457,0.049547,0.472727,0.395349,0.822581,6
0.442308,0.147059,0.192771,0.010736,0.115727,0.198606,0.241299,0.090033,0.345455,0.383721,0.483871,6
0.336538,0.166667,0.156627,0.101227,0.115727,0.174216,0.459397,0.168884,0.363636,0.174419,0.193548,5
0.211538,0.137255,0.150602,0.161043,0.139466,0.383275,0.389791,0.173318,0.327273,0.162791,0.225806,6
0.230769,0.137255,0.180723,0.180982,0.133531,0.369338,0.331787,0.196067,0.345455,0.290698,0.241935,6
0.221154,0.147059,0.162651,0.141104,0.136499,0.250871,0.290023,0.158666,0.4,0.209302,0.354839,6
0.259615,0.186275,0.114458,0.092025,0.106825,0.334495,0.385151,0.125892,0.4,0.139535,0.33871,6
0.336538,0.27451,0.325301,0.194785,0.133531,0.212544,0.426914,0.222286,0.309091,0.313953,0.096774,4
0.365385,0.284314,0.307229,0.170245,0.252226,0.195122,0.399072,0.205321,0.172727,0.337209,0.16129,5
0.278846,0.176471,0.307229,0.113497,0.15727,0.167247,0.429234,0.160787,0.372727,0.325581,0.258065,5
0.346154,0.137255,0.162651,0.015337,0.142433,0.149826,0.206497,0.11336,0.518182,0.255814,0.306452,7
0.221154,0.137255,0.168675,0.244632,0.148368,0.181185,0.292343,0.183921,0.436364,0.186047,0.403226,5
0.317308,0.196078,0.186747,0.013804,0.130564,0.062718,0.206497,0.069019,0.390909,0.325581,0.548387,5
0.259615,0.264706,0.186747,0.147239,0.178042,0.195122,0.37355,0.189127,0.418182,0.313953,0.225806,5
0.288462,0.637255,0.120482,0.092025,0.133531,0.080139,0.12993,0.11818,0.363636,0.069767,0.5,4
0.211538,0.196078,0.144578,0.263804,0.11276,0.139373,0.236659,0.228456,0.345455,0.267442,0.145161,6
0.211538,0.196078,0.144578,0.263804,0.11276,0.139373,0.236659,0.228456,0.345455,0.267442,0.145161,6
0.317308,0.117647,0.222892,0.013804,0.118694,0.090592,0.278422,0.099287,0.390909,0.348837,0.451613,5
0.288462,0.245098,0.186747,0.104294,0.106825,0.111498,0.310905,0.099287,0.309091,0.383721,0.677419,6
0.211538,0.196078,0.144578,0.263804,0.11276,0.139373,0.236659,0.228456,0.345455,0.267442,0.145161,6
0.326923,0.156863,0.216867,0.021472,0.059347,0.066202,0.12529,0.070368,0.372727,0.476744,0.725806,6
0.288462,0.245098,0.186747,0.104294,0.106825,0.111498,0.310905,0.099287,0.309091,0.383721,0.677419,6
0.326923,0.156863,0.216867,0.021472,0.059347,0.066202,0.12529,0.070368,0.372727,0.476744,0.725806,6
0.211538,0.196078,0.144578,0.263804,0.11276,0.139373,0.236659,0.228456,0.345455,0.267442,0.145161,6
0.230769,0.186275,0.156627,0.17638,0.109792,0.142857,0.273782,0.154039,0.4,0.174419,0.451613,6
0.25,0.294118,0.156627,0.116564,0.10089,0.090592,0.206497,0.100829,0.245455,0.104651,0.548387,6
0.317308,0.117647,0.222892,0.013804,0.118694,0.090592,0.278422,0.099287,0.390909,0.348837,0.451613,5
0.211538,0.127451,0.180723,0.124233,0.080119,0.156794,0.273782,0.126663,0.418182,0.197674,0.419355,5
0.307692,0.254902,0.060241,0.044479,0.103858,0.052265,0.12529,0.127048,0.263636,0.197674,0.193548,5
0.201923,0.348039,0.096386,0.088957,0.065282,0.066202,0.290023,0.084827,0.472727,0.27907,0.677419,6
0.307692,0.166667,0.198795,0.023006,0.035608,0.052265,0.155452,0.059765,0.490909,0.267442,0.693548,6
0.278846,0.176471,0.174699,0.108896,0.086053,0.132404,0.394432,0.148062,0.463636,0.395349,0.387097,6
0.307692,0.156863,0.180723,0.179448,0.077151,0.243902,0.37819,0.159823,0.245455,0.406977,0.387097,6
0.451923,0.147059,0.204819,0.010736,0.077151,0.181185,0.234339,0.089647,0.318182,0.383721,0.483871,7
0.211538,0.127451,0.180723,0.124233,0.080119,0.156794,0.273782,0.126663,0.418182,0.197674,0.419355,5
0.307692,0.254902,0.060241,0.044479,0.103858,0.052265,0.12529,0.127048,0.263636,0.197674,0.193548,5
0.096154,0.558824,0.072289,0.007669,0.011869,0.006969,0.00232,0.103142,0.545455,0.162791,0.887097,4
0.221154,0.137255,0.228916,0.033742,0.400593,0.034843,0.12993,0.071139,0.209091,0.488372,0.548387,6
0.192308,0.186275,0.156627,0.044479,0.183976,0.083624,0.139211,0.054559,0.345455,0.186047,0.564516,6
0.115385,0.367647,0.108434,0.019939,0.080119,0.108014,0.225058,0.006748,0.445455,0.709302,0.967742,7
0.259615,0.245098,0.180723,0.04908,0.080119,0.111498,0.183295,0.061114,0.481818,0.476744,0.725806,7
0.259615,0.245098,0.180723,0.04908,0.080119,0.111498,0.183295,0.061114,0.481818,0.476744,0.725806,7
0.278846,0.22549,0.180723,0.027607,0.086053,0.097561,0.171694,0.030075,0.336364,0.162791,0.774194,7
0.230769,0.303922,0.144578,0.064417,0.083086,0.149826,0.299304,0.089262,0.463636,0.244186,0.516129,7
0.230769,0.303922,0.144578,0.064417,0.083086,0.149826,0.299304,0.089262,0.463636,0.244186,0.516129,7
0.317308,0.284314,0.180723,0.08589,0.091988,0.163763,0.301624,0.059765,0.409091,0.05814,0.903226,6
0.326923,0.147059,0.493976,0.010736,0.41543,0.236934,0.232019,0.114324,0.190909,0.232558,0.193548,6
0.259615,0.245098,0.180723,0.04908,0.080119,0.111498,0.183295,0.061114,0.481818,0.476744,0.725806,7
0.326923,0.166667,0.192771,0.013804,0.133531,0.076655,0.222738,0.085406,0.409091,0.302326,0.5,6
0.230769,0.303922,0.144578,0.064417,0.083086,0.149826,0.299304,0.089262,0.463636,0.244186,0.516129,7
0.086538,0.367647,0.108434,0.019939,0.080119,0.108014,0.225058,0.006748,0.445455,0.709302,0.967742,7
0.317308,0.284314,0.180723,0.08589,0.091988,0.163763,0.301624,0.059765,0.409091,0.05814,0.903226,6
0.230769,0.196078,0.307229,0.111963,0.139466,0.163763,0.457077,0.163678,0.418182,0.348837,0.225806,5
0.25,0.264706,0.168675,0.015337,0.083086,0.101045,0.241299,0.01311,0.363636,0.209302,1,7
0.269231,0.22549,0.168675,0.01227,0.077151,0.090592,0.227378,0.024099,0.254545,0.209302,0.83871,6
0.346154,0.166667,0.222892,0.030675,0.121662,0.076655,0.285383,0.082321,0.290909,0.360465,0.516129,6
0.336538,0.27451,0.204819,0.217791,0.142433,0.15331,0.38051,0.200501,0.381818,0.406977,0.354839,5
0.278846,0.22549,0.180723,0.027607,0.086053,0.097561,0.171694,0.030075,0.336364,0.162791,0.774194,7
0.461538,0.22549,0.180723,0.004601,0.106825,0.04878,0.232019,0.103721,0.209091,0.197674,0.33871,5
0.461538,0.22549,0.180723,0.004601,0.106825,0.04878,0.232019,0.103721,0.209091,0.197674,0.33871,5
0.461538,0.137255,0.198795,0.009202,0.065282,0.125436,0.199536,0.101793,0.1,0.104651,0.370968,5
0.298077,0.058824,0.174699,0.142638,0.139466,0.097561,0.190255,0.154425,0.427273,0.127907,0.306452,6
0.259615,0.137255,0.186747,0.050613,0.109792,0.052265,0.225058,0.07461,0.390909,0.104651,0.564516,5
0.269231,0.235294,0.283133,0.230061,0.160237,0.087108,0.38051,0.223829,0.418182,0.395349,0.16129,5
0.269231,0.235294,0.283133,0.230061,0.160237,0.087108,0.38051,0.223829,0.418182,0.395349,0.16129,5
0.221154,0.196078,0.156627,0.013804,0.062315,0.080139,0.213457,0.035281,0.281818,0.22093,0.66129,6
0.230769,0.215686,0.168675,0.015337,0.080119,0.090592,0.225058,0.021882,0.381818,0.22093,0.854839,6
0.298077,0.137255,0.168675,0.110429,0.121662,0.142857,0.24826,0.118566,0.454545,0.44186,0.564516,8
0.471154,0.22549,0.126506,0.076687,0.089021,0.090592,0.134571,0.118951,0.218182,0.348837,0.483871,4
0.336538,0.186275,0.180723,0.010736,0.091988,0.083624,0.174014,0.098516,0.509091,0.360465,0.435484,6
0.307692,0.372549,0.120482,0.246933,0.109792,0.167247,0.406032,0.228841,0.327273,0.395349,0.225806,5
0.182692,0.147059,0.150602,0.11273,0.097923,0.04878,0.229698,0.149412,0.654545,0.453488,0.370968,6
0.259615,0.27451,0.216867,0.093558,0.522255,0.172474,0.329466,0.157509,0.409091,0.232558,0.209677,5
0.423077,0.098039,0.228916,0.007669,0.091988,0.135889,0.192575,0.067669,0.145455,0.44186,0.645161,6
0.230769,0.186275,0.192771,0.087423,0.115727,0.156794,0.348028,0.110083,0.445455,0.44186,0.483871,6
0.298077,0.313725,0.222892,0.127301,0.130564,0.118467,0.322506,0.17139,0.4,0.325581,0.209677,5
0.105769,0.259804,0.204819,0.006135,0.175074,0.10453,0.310905,0.082321,0.472727,0.209302,0.33871,5
0.326923,0.147059,0.23494,0.013804,0.130564,0.083624,0.225058,0.087719,0.418182,0.290698,0.5,6
0.25,0.117647,0.090361,0.092025,0.109792,0.083624,0.241299,0.134374,0.245455,0.418605,0.306452,6
0.221154,0.186275,0.192771,0.08589,0.115727,0.156794,0.352668,0.10989,0.454545,0.44186,0.483871,6
0.230769,0.186275,0.192771,0.087423,0.115727,0.156794,0.348028,0.110083,0.445455,0.44186,0.483871,6
0.211538,0.215686,0.198795,0.023006,0.097923,0.101045,0.273782,0.048776,0.545455,0.232558,0.725806,6
0.221154,0.215686,0.192771,0.02454,0.097923,0.135889,0.308585,0.046462,0.536364,0.255814,0.758065,7
0.182692,0.058824,0.180723,0.07362,0.106825,0.083624,0.222738,0.146135,0.545455,0.267442,0.209677,5
0.298077,0.313725,0.222892,0.127301,0.130564,0.118467,0.322506,0.17139,0.4,0.325581,0.209677,5
0.105769,0.259804,0.204819,0.006135,0.175074,0.10453,0.310905,0.082321,0.472727,0.209302,0.33871,5
0.240385,0.245098,0.120482,0.265337,0.169139,0.118467,0.352668,0.231155,0.381818,0.337209,0.129032,5
0.307692,0.078431,0.180723,0.030675,0.10089,0.111498,0.187935,0.064777,0.145455,0.290698,0.516129,6
0.442308,0.137255,0.180723,0.010736,0.086053,0.149826,0.262181,0.090033,0.372727,0.372093,0.451613,7
0.240385,0.245098,0.120482,0.265337,0.169139,0.118467,0.352668,0.231155,0.381818,0.337209,0.129032,5
0.307692,0.078431,0.180723,0.030675,0.10089,0.111498,0.187935,0.064777,0.145455,0.290698,0.516129,6
0.153846,0.156863,0.108434,0.026074,0.121662,0.069686,0.315545,0.095624,0.472727,0.27907,0.370968,5
0.375,0.22549,0.216867,0.056748,0.050445,0.045296,0.180974,0.08502,0.354545,0.302326,0.645161,5
0.173077,0.102941,0.114458,0.099693,0.115727,0.118467,0.234339,0.140158,0.490909,0.22093,0.241935,6
0.173077,0.102941,0.114458,0.099693,0.115727,0.118467,0.234339,0.140158,0.490909,0.22093,0.241935,6
0.269231,0.343137,0.144578,0.173313,0.091988,0.181185,0.348028,0.175631,0.381818,0.372093,0.290323,6
0.365385,0.303922,0.277108,0.170245,0.222552,0.184669,0.37355,0.204743,0.172727,0.337209,0.16129,5
0.326923,0.490196,0.162651,0.079755,0.068249,0.132404,0.2529,0.072682,0.409091,0.360465,0.806452,7
0.211538,0.254902,0.192771,0.04908,0.103858,0.038328,0.24826,0.076537,0.609091,0.255814,0.612903,7
0.355769,0.264706,0.289157,0.180982,0.139466,0.205575,0.388631,0.210526,0.227273,0.348837,0.129032,5
0.336538,0.294118,0.138554,0.090491,0.121662,0.055749,0.215777,0.114324,0.345455,0.383721,0.516129,4
0.153846,0.102941,0.114458,0.099693,0.115727,0.118467,0.234339,0.140158,0.490909,0.22093,0.241935,6
0.240385,0.186275,0.307229,0.107362,0.118694,0.114983,0.443155,0.161365,0.4,0.372093,0.225806,4
0.259615,0.205882,0.313253,0.111963,0.118694,0.114983,0.424594,0.161943,0.4,0.337209,0.241935,6
0.25,0.088235,0.180723,0.033742,0.074184,0.108014,0.269142,0.08502,0.281818,0.313953,0.387097,6
0.278846,0.098039,0.186747,0.153374,0.077151,0.139373,0.310905,0.165992,0.327273,0.313953,0.290323,7
0.25,0.088235,0.180723,0.033742,0.074184,0.108014,0.269142,0.08502,0.281818,0.313953,0.387097,6
0.288462,0.284314,0.403614,0.013804,0.492582,0.04878,0.206497,0.102757,0.309091,0.395349,0.370968,6
0.240385,0.186275,0.307229,0.107362,0.118694,0.114983,0.443155,0.161365,0.4,0.372093,0.225806,4
0.259615,0.205882,0.313253,0.111963,0.118694,0.114983,0.424594,0.161943,0.4,0.337209,0.241935,6
0.221154,0.156863,0.156627,0.016871,0.071217,0.205575,0.290023,0.0615,0.427273,0.686047,0.629032,7
0.307692,0.235294,0.174699,0.107362,0.047478,0.114983,0.266821,0.086948,0.390909,0.5,0.774194,7
0.298077,0.186275,0.150602,0.105828,0.062315,0.055749,0.25058,0.07808,0.336364,0.186047,0.806452,6
0.259615,0.205882,0.319277,0.016871,0.091988,0.135889,0.424594,0.09813,0.490909,0.430233,0.387097,7
0.259615,0.205882,0.313253,0.016871,0.074184,0.135889,0.426914,0.098708,0.481818,0.430233,0.387097,6
0.221154,0.137255,0.150602,0.17638,0.077151,0.181185,0.292343,0.148448,0.445455,0.209302,0.435484,5
0.240385,0.137255,0.162651,0.059816,0.080119,0.275261,0.343387,0.109697,0.3,0.627907,0.435484,7
0.221154,0.156863,0.156627,0.016871,0.071217,0.205575,0.290023,0.0615,0.427273,0.686047,0.629032,7
0.173077,0.147059,0.150602,0.113497,0.10089,0.101045,0.213457,0.138423,0.427273,0.232558,0.387097,6
0.307692,0.235294,0.174699,0.107362,0.047478,0.114983,0.266821,0.086948,0.390909,0.5,0.774194,7
0.288462,0.029412,0.162651,0.122699,0.103858,0.149826,0.220418,0.143243,0.436364,0.174419,0.306452,6
0.288462,0.029412,0.162651,0.122699,0.103858,0.149826,0.220418,0.143243,0.436364,0.174419,0.306452,6
0.336538,0.147059,0.246988,0.214724,0.115727,0.247387,0.49652,0.222094,0.4,0.569767,0.225806,6
0.221154,0.117647,0.10241,0.015337,0.115727,0.15331,0.278422,0.074995,0.527273,0.244186,0.548387,6
0.288462,0.029412,0.162651,0.122699,0.103858,0.149826,0.220418,0.143243,0.436364,0.174419,0.306452,6
0.336538,0.147059,0.246988,0.214724,0.115727,0.247387,0.49652,0.222094,0.4,0.569767,0.225806,6
0.298077,0.117647,0.246988,0.007669,0.151335,0.118467,0.220418,0.116831,0.245455,0.197674,0.193548,5
0.278846,0.107843,0.192771,0.047546,0.094955,0.083624,0.155452,0.089069,0.163636,0.406977,0.403226,7
0.278846,0.196078,0.204819,0.127301,0.115727,0.10453,0.236659,0.143436,0.481818,0.372093,0.483871,7
0.278846,0.196078,0.204819,0.127301,0.115727,0.10453,0.236659,0.143436,0.481818,0.372093,0.483871,7
0.403846,0.284314,0.186747,0.062883,0.086053,0.003484,0.273782,0.091575,0.163636,0.581395,0.66129,5
0.278846,0.196078,0.204819,0.127301,0.115727,0.10453,0.236659,0.143436,0.481818,0.372093,0.483871,7
0.211538,0.176471,0.174699,0.038344,0.094955,0.121951,0.313225,0.04492,0.454545,0.197674,0.774194,7
0.25,0.156863,0.295181,0.079755,0.130564,0.080139,0.257541,0.136688,0.263636,0.883721,0.403226,6
0.25,0.156863,0.295181,0.079755,0.130564,0.080139,0.257541,0.136688,0.263636,0.883721,0.403226,6
0.25,0.156863,0.295181,0.079755,0.130564,0.080139,0.257541,0.136688,0.263636,0.883721,0.403226,6
0.25,0.166667,0.343373,0.006135,0.15727,0.066202,0.262181,0.1016,0.254545,0.209302,0.241935,5
0.221154,0.166667,0.289157,0.233129,0.127596,0.080139,0.197216,0.206478,0.318182,0.267442,0.193548,6
0.288462,0.058824,0.210843,0.013804,0.11276,0.132404,0.25058,0.077116,0.318182,0.581395,0.5,6
0.259615,0.294118,0.156627,0.070552,0.097923,0.108014,0.238979,0.068633,0.309091,0.325581,0.693548,7
0.288462,0.058824,0.210843,0.013804,0.11276,0.132404,0.25058,0.077116,0.318182,0.581395,0.5,6
0.153846,0.068627,0.192771,0.029141,0.083086,0.027875,0.097448,0.032196,0.290909,0.418605,0.741935,6
0.25,0.166667,0.343373,0.006135,0.15727,0.066202,0.262181,0.1016,0.254545,0.209302,0.241935,5
0.221154,0.166667,0.289157,0.233129,0.127596,0.080139,0.197216,0.206478,0.318182,0.267442,0.193548,6
0.288462,0.137255,0.192771,0.081288,0.133531,0.132404,0.331787,0.128976,0.436364,0.406977,0.451613,6
0.326923,0.127451,0.174699,0.038344,0.103858,0.12892,0.262181,0.083285,0.254545,0.44186,0.532258,6
0.211538,0.176471,0.174699,0.038344,0.094955,0.121951,0.313225,0.04492,0.454545,0.197674,0.774194,7
0.25,0.156863,0.295181,0.079755,0.130564,0.080139,0.257541,0.136688,0.263636,0.883721,0.403226,6
0.259615,0.372549,0.144578,0.167178,0.124629,0.188153,0.37587,0.169077,0.327273,0.395349,0.290323,6
0.259615,0.098039,0.289157,0.266871,0.133531,0.188153,0.403712,0.255832,0.236364,0.453488,0.080645,6
0.230769,0.235294,0.072289,0.064417,0.133531,0.013937,0.204176,0.137459,0.4,0.325581,0.209677,5
0.326923,0.313725,0.144578,0.121166,0.136499,0.149826,0.329466,0.176403,0.436364,0.348837,0.193548,5
0.201923,0.147059,0.144578,0.015337,0.083086,0.10453,0.24594,0.070368,0.445455,0.337209,0.548387,6
0.25,0.098039,0.289157,0.266871,0.133531,0.188153,0.403712,0.255832,0.236364,0.453488,0.080645,6
0.230769,0.235294,0.072289,0.064417,0.133531,0.013937,0.204176,0.137459,0.4,0.325581,0.209677,5
0.25,0.284314,0.072289,0.081288,0.139466,0.013937,0.190255,0.159051,0.309091,0.27907,0.064516,4
0.307692,0.147059,0.253012,0.007669,0.15727,0.114983,0.211137,0.117023,0.290909,0.209302,0.193548,5
0.326923,0.313725,0.144578,0.121166,0.136499,0.149826,0.329466,0.176403,0.436364,0.348837,0.193548,5
0.365385,0.107843,0.222892,0.191718,0.071217,0.174216,0.329466,0.195682,0.418182,0.662791,0.387097,6
0.211538,0.196078,0.162651,0.053681,0.109792,0.167247,0.320186,0.080008,0.5,0.395349,0.580645,6
0.230769,0.235294,0.271084,0.035276,0.059347,0.121951,0.197216,0.055331,0.481818,0.44186,0.709677,6
0.365385,0.107843,0.222892,0.191718,0.071217,0.174216,0.329466,0.195682,0.418182,0.662791,0.387097,6
0.25,0.176471,0.156627,0.007669,0.127596,0.069686,0.387471,0.114324,0.336364,0.372093,0.209677,5
0.201923,0.166667,0.162651,0.013804,0.059347,0.121951,0.167053,0.040293,0.436364,0.27907,0.677419,6
0.221154,0.196078,0.180723,0.109663,0.065282,0.108014,0.301624,0.112782,0.454545,0.27907,0.483871,6
0.298077,0.107843,0.228916,0.008436,0.041543,0.097561,0.222738,0.064777,0.354545,0.186047,0.548387,5
0.25,0.205882,0.343373,0.006135,0.151335,0.045296,0.257541,0.101986,0.309091,0.22093,0.241935,5
0.288462,0.186275,0.13253,0.263804,0.074184,0.04878,0.24826,0.227299,0.318182,0.360465,0.193548,5
0.355769,0.176471,0.228916,0.078221,0.035608,0.073171,0.269142,0.120879,0.372727,0.465116,0.5,6
0.288462,0.186275,0.13253,0.263804,0.074184,0.04878,0.24826,0.227299,0.318182,0.360465,0.193548,5
0.25,0.117647,0.13253,0.104294,0.068249,0.1777,0.37819,0.133603,0.472727,0.418605,0.483871,6
0.336538,0.245098,0.13253,0.01227,0.094955,0.132404,0.389791,0.111047,0.381818,0.302326,0.306452,5
0.336538,0.254902,0.13253,0.01227,0.103858,0.142857,0.387471,0.110854,0.381818,0.27907,0.306452,5
0.25,0.205882,0.343373,0.006135,0.151335,0.045296,0.257541,0.101986,0.309091,0.22093,0.241935,5
0.221154,1,0.096386,0.058282,0.071217,0.020906,0.232019,0.066898,0.572727,0.290698,0.709677,4
0.240385,0.156863,0.174699,0.015337,0.127596,0.160279,0.408353,0.121265,0.445455,0.325581,0.225806,5
0.230769,0.156863,0.13253,0.111963,0.130564,0.149826,0.324826,0.160787,0.463636,0.348837,0.209677,5
0.346154,0.078431,0.162651,0.228528,0.121662,0.080139,0.292343,0.21766,0.163636,0.244186,0.112903,7
0.346154,0.078431,0.162651,0.228528,0.121662,0.080139,0.292343,0.21766,0.163636,0.244186,0.112903,7
0.346154,0.078431,0.162651,0.228528,0.121662,0.080139,0.292343,0.21766,0.163636,0.244186,0.112903,7
0.346154,0.078431,0.162651,0.228528,0.121662,0.080139,0.292343,0.21766,0.163636,0.244186,0.112903,7
0.326923,0.088235,0.168675,0.259969,0.121662,0.108014,0.336427,0.242915,0.2,0.244186,0.16129,7
