@relation ring-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
0.586828,0.62964,0.437732,0.339213,0.515221,0.469647,0.499289,0.545056,0.60289,0.609479,0.697489,0.555477,0.565597,0.510758,0.622944,0.487523,0.494978,0.611395,0.55866,0.580319,1
0.562747,0.512232,0.438254,0.413182,0.524803,0.450727,0.597114,0.569983,0.48722,0.582529,0.70042,0.633089,0.589155,0.475599,0.451951,0.596606,0.54924,0.594743,0.579669,0.550213,1
0.632103,0.582634,0.509482,0.407956,0.520454,0.565783,0.627542,0.649596,0.523141,0.557795,0.655586,0.504652,0.564116,0.547818,0.609963,0.320975,0.588436,0.565714,0.558358,0.362116,1
0.560316,0.608662,0.54363,0.444614,0.613916,0.556286,0.673894,0.52368,0.462273,0.702266,0.518153,0.578528,0.607008,0.519853,0.55002,0.474761,0.630841,0.569032,0.54262,0.407415,1
0.521346,0.513298,0.488172,0.480546,0.624383,0.590766,0.53576,0.629202,0.602072,0.594253,0.557191,0.411251,0.442625,0.514152,0.52134,0.470982,0.490096,0.623261,0.736973,0.542059,1
0.498709,0.586119,0.545129,0.553281,0.569912,0.534882,0.547917,0.627162,0.532752,0.511759,0.461462,0.529395,0.528558,0.552773,0.513117,0.552189,0.401381,0.463251,0.679669,0.587428,1
0.553783,0.497013,0.419681,0.532883,0.54581,0.310614,0.531779,0.591888,0.486538,0.535921,0.65865,0.798111,0.536188,0.342564,0.492932,0.3229,0.325568,0.560801,0.516039,0.37473,0
0.500836,0.554402,0.550016,0.581446,0.663522,0.644313,0.580975,0.562731,0.587077,0.608836,0.539671,0.708727,0.428106,0.486459,0.426533,0.713318,0.600502,0.571839,0.541265,0.49662,1
0.537071,0.503058,0.583187,0.497314,0.608314,0.40244,0.553036,0.623537,0.454843,0.511116,0.563587,0.453264,0.674346,0.462974,0.545331,0.49394,0.494839,0.520544,0.575377,0.466653,1
0.662641,0.677002,0.53379,0.495499,0.388148,0.468771,0.453789,0.527683,0.480608,0.537208,0.546533,0.66474,0.52878,0.559764,0.519301,0.577,0.522179,0.495215,0.75625,0.432713,1
0.529702,0.518774,0.609123,0.451437,0.561288,0.531303,0.610621,0.67354,0.483743,0.44678,0.508161,0.519315,0.576635,0.477567,0.566671,0.543205,0.517366,0.681766,0.542997,0.457175,1
0.551808,0.531077,0.468557,0.451147,0.352473,0.382205,0.552396,0.530856,0.622043,0.641718,0.424355,0.569082,0.352174,0.494604,0.460378,0.840368,0.528595,0.552507,0.626732,0.53948,0
0.664464,0.581354,0.432519,0.585947,0.482937,0.635401,0.565904,0.692651,0.59846,0.744585,0.312038,0.489849,0.405882,0.604561,0.476077,0.504206,0.407658,0.660712,0.666642,0.507352,0
0.64684,0.507751,0.540762,0.634364,0.602934,0.402367,0.645742,0.618476,0.536569,0.698406,0.707748,0.588327,0.384399,0.450417,0.526709,0.554256,0.543869,0.523096,0.69744,0.46958,1
0.554391,0.49168,0.602607,0.506751,0.616201,0.499817,0.646168,0.612282,0.496353,0.618343,0.53634,0.627591,0.644714,0.513405,0.419872,0.571011,0.607825,0.59302,0.705648,0.540665,1
0.383394,0.535486,0.614402,0.464286,0.654456,0.342611,0.736883,0.629051,0.525186,0.543141,0.514822,0.340477,0.488777,0.469626,0.567759,0.396621,0.471963,0.573051,0.640136,0.509652,0
0.208447,0.452212,0.478006,0.434379,0.378345,0.660311,0.63394,0.303875,0.554086,0.281721,0.447738,0.224024,0.740351,0.621123,0.552739,0.500499,0.427396,0.560419,0.707605,0.439613,0
0.615466,0.466363,0.521342,0.508493,0.364193,0.441961,0.552254,0.488557,0.571059,0.667524,0.70868,0.545115,0.548855,0.575647,0.562525,0.688507,0.467848,0.626324,0.62869,0.607708,1
0.740049,0.509885,0.484653,0.763284,0.374069,0.436628,0.541519,0.510839,0.27401,0.430553,0.604357,0.45841,0.526261,0.420077,0.516787,0.368245,0.494839,0.833929,0.486596,0.617743,0
0.424415,0.258783,0.606061,0.56867,0.241689,0.255241,0.573937,0.603444,0.605412,0.794696,0.446872,0.510433,0.382917,0.675151,0.750714,0.292671,0.515972,0.482455,0.680648,0.289288,0
0.500152,0.474684,0.396676,0.734538,0.381293,0.488567,0.504763,0.383715,0.266989,0.413682,0.467391,0.781757,0.488851,0.623091,0.505845,0.581991,0.809527,0.679023,0.576883,0.337515,0
0.566925,0.641801,0.531639,0.490055,0.632638,0.578201,0.709157,0.485384,0.506509,0.566802,0.562254,0.519738,0.537151,0.508111,0.409882,0.422216,0.478449,0.635447,0.674849,0.46491,1
0.637724,0.607879,0.505637,0.406141,0.407386,0.613412,0.407365,0.543546,0.634108,0.156909,0.567184,0.332793,0.853471,0.53051,0.092429,0.616712,0.5355,0.554804,0.239985,0.486654,0
0.606503,0.46999,0.672597,0.561193,0.5164,0.521587,0.582753,0.569529,0.459205,0.551219,0.466791,0.519738,0.683903,0.49216,0.581283,0.474761,0.66662,0.529093,0.710693,0.534253,1
0.829003,0.316811,0.443337,0.579413,0.429424,0.597633,0.97142,0.261274,0.466158,0.527772,0.521551,0.588115,0.780132,0.660286,0.368561,0.591687,0.503208,0.599655,0.447666,0.581852,0
0.588575,0.600768,0.503747,0.413981,0.491487,0.486303,0.721243,0.442632,0.427715,0.587819,0.58677,0.479769,0.484999,0.526437,0.543904,0.725724,0.403962,0.512058,0.622515,0.533417,1
0.347919,0.400085,0.40795,0.385671,0.52156,0.756885,0.675316,0.48697,0.473928,0.630066,0.283792,0.182715,0.603971,0.643046,0.517398,0.686939,0.272074,0.420824,0.674473,0.48993,0
0.454725,0.618475,0.504725,0.469222,0.577209,0.487618,0.492677,0.513861,0.524572,0.599614,0.517754,0.567249,0.574635,0.49474,0.505233,0.459718,0.481797,0.615414,0.567244,0.549864,1
0.776816,0.813753,0.454741,0.471254,0.529299,0.533567,0.558012,0.586827,0.414627,0.774394,0.530811,0.446215,0.358397,0.510487,0.796045,0.335805,0.563328,0.704096,0.543524,0.592655,0
0.585308,0.393756,0.486738,0.574405,0.528709,0.542772,0.531637,0.506156,0.304819,0.360855,0.724269,0.283448,0.667827,0.485848,0.483145,0.608798,0.607407,0.540832,0.214684,0.439752,0
0.550137,0.62324,0.584881,0.479965,0.376281,0.454014,0.710863,0.569001,0.49315,0.513117,0.316168,0.398069,0.515149,0.678273,0.400163,0.398189,0.597364,0.552635,0.833283,0.293052,0
0.560772,0.491609,0.486282,0.487006,0.472839,0.547958,0.60856,0.587884,0.566424,0.429409,0.551929,0.443183,0.609156,0.607005,0.49633,0.412377,0.509137,0.569542,0.56619,0.468534,1
0.72759,0.579505,0.397002,0.472997,0.522002,0.559135,0.552894,0.554045,0.502079,0.486454,0.593831,0.602848,0.49537,0.525012,0.534593,0.512762,0.541568,0.610501,0.63238,0.501289,1
0.537982,0.529299,0.520886,0.591246,0.61738,0.57506,0.465591,0.48274,0.589326,0.405175,0.558124,0.418511,0.570709,0.439829,0.56205,0.550905,0.541986,0.643869,0.754518,0.547773,1
0.436797,0.708079,0.440013,0.457027,0.567038,0.41011,0.893431,0.481154,0.590621,0.680964,0.304044,0.529677,0.229721,0.658454,0.490757,0.597676,0.537104,0.348922,0.431702,0.642275,0
0.615466,0.467145,0.437146,0.810032,0.3695,0.487253,0.688895,0.390815,0.356486,0.282222,0.384052,0.430001,0.526632,0.485169,0.388338,0.47747,0.58202,0.498979,0.969654,0.710433,0
0.420313,0.748044,0.414923,0.224739,0.675168,0.101395,0.539883,0.494222,0.453411,0.276932,0.702485,0.592768,0.317727,0.355393,0.59739,0.563454,0.486539,0.553847,0.574398,0.496829,0
0.357414,0.378965,0.328837,0.658028,0.47962,0.502666,0.511873,0.435456,0.297253,0.537637,0.846513,0.551882,0.793244,0.489581,0.589778,0.451091,0.519668,0.539237,0.403464,0.469649,0
0.498936,0.41765,0.600065,0.416231,0.394118,0.587625,0.629319,0.521036,0.62143,0.572164,0.631337,0.341675,0.191348,0.162492,0.417765,0.421788,0.467708,0.552571,0.661898,0.359398,0
0.487086,0.459607,0.50681,0.48628,0.528857,0.535539,0.610408,0.619307,0.501465,0.823433,0.509293,0.503102,0.616564,0.577954,0.62641,0.462641,0.546101,0.633852,0.721461,0.421632,1
0.332346,0.50896,0.430629,0.485627,0.53667,0.370443,0.714489,0.392326,0.343467,0.721138,0.320032,0.634922,0.405067,0.321319,0.469009,0.435762,0.575115,0.333099,0.53125,0.405673,0
0.26375,0.731262,0.66973,0.504936,0.498931,0.508218,0.469145,0.526701,0.347761,0.675745,0.537406,0.343578,0.668864,0.485644,0.427552,0.605019,0.472102,0.396899,0.731551,0.236114,0
0.709739,0.562082,0.590811,0.443452,0.517285,0.666228,0.611617,0.418234,0.540181,0.400743,0.012124,0.462357,0.469516,0.4232,0.603439,0.482319,0.531315,0.625303,0.593901,0.635654,0
0.537223,0.54025,0.601499,0.379573,0.528857,0.658266,0.585596,0.630788,0.545157,0.647294,0.519819,0.528902,0.607008,0.537976,0.483485,0.558962,0.441484,0.562077,0.663404,0.593282,1
0.496885,0.650903,0.463017,0.470964,0.610157,0.558112,0.559647,0.509404,0.559744,0.510115,0.713876,0.567179,0.541373,0.563293,0.683295,0.640453,0.585228,0.536621,0.569051,0.481497,1
0.506913,0.628076,0.604236,0.529254,0.60286,0.448462,0.621214,0.575043,0.52873,0.522625,0.444607,0.564007,0.58471,0.544153,0.497282,0.498859,0.552309,0.563098,0.669503,0.538435,1
0.520738,0.500924,0.620919,0.56221,0.526498,0.58821,0.537253,0.461213,0.45273,0.476088,0.499434,0.482941,0.600637,0.509401,0.512913,0.518252,0.593249,0.561567,0.485392,0.549934,1
0.59131,0.432015,0.441186,0.546893,0.590551,0.451823,0.54614,0.461817,0.490151,0.554507,0.624942,0.5215,0.591081,0.476074,0.615332,0.535078,0.564514,0.572668,0.592771,0.409645,1
0.644561,0.457545,0.408081,0.409771,0.494509,0.512967,0.54941,0.538938,0.45791,0.670312,0.549863,0.521782,0.446552,0.516392,0.487495,0.4846,0.489469,0.706074,0.637274,0.530769,1
0.640459,0.750533,0.317693,0.665287,0.52038,0.36796,0.38035,0.633205,0.251244,0.487168,0.46306,0.777809,0.523891,0.645693,0.347764,0.589833,0.41805,0.644507,0.419051,0.655098,0
0.526436,0.317309,0.642359,0.626887,0.862166,0.610928,0.54422,0.636075,0.317429,0.755951,0.447738,0.509375,0.423661,0.426525,0.32622,0.526522,0.66111,0.380503,0.474172,0.572653,0
0.399954,0.476177,0.443532,0.453978,0.537702,0.543648,0.796957,0.326082,0.519528,0.752448,0.548331,0.684971,0.545448,0.413086,0.591274,0.557821,0.474752,0.678895,0.536521,0.655865,0
0.510711,0.508178,0.509286,0.622822,0.569028,0.606911,0.706882,0.679432,0.4468,0.545071,0.535407,0.5301,0.49374,0.51836,0.496738,0.50991,0.365114,0.575731,0.70369,0.370409,1
0.522637,0.619329,0.451026,0.928281,0.394929,0.700124,0.594768,0.732457,0.348374,0.386375,0.566185,0.478782,0.54004,0.515849,0.460582,0.385712,0.534593,0.594998,0.339232,0.411388,0
0.739745,0.622102,0.326817,0.623621,0.64679,0.410622,0.537751,0.434625,0.477541,0.366073,0.485377,0.749753,0.860064,0.517953,0.814191,0.32454,0.406542,0.591234,0.574247,0.449091,0
0.473792,0.437847,0.509352,0.510598,0.641852,0.64519,0.691526,0.514767,0.391248,0.513832,0.464326,0.538771,0.626935,0.466707,0.48899,0.504206,0.588715,0.604568,0.533057,0.608823,1
0.155956,0.234319,0.48335,0.361208,0.653866,0.781723,0.580478,0.681245,0.601936,0.427336,0.489108,0.13323,0.753167,0.63334,0.489194,0.458791,0.693542,0.590149,0.400226,0.473692,0
0.544136,0.490329,0.690974,0.677918,0.630206,0.504785,0.657259,0.337261,0.548906,0.510615,0.530011,0.777316,0.340544,0.410914,0.467582,0.44553,0.596457,0.449534,0.657304,0.307896,0
0.52089,0.498009,0.770283,0.386179,0.690352,0.524874,0.496161,0.746053,0.52096,0.400529,0.450137,0.455942,0.659456,0.484898,0.386571,0.703551,0.667318,0.556463,0.877485,0.41543,0
0.518611,0.509743,0.566048,0.599811,0.571608,0.479363,0.623774,0.649898,0.580397,0.583101,0.494038,0.47991,0.680199,0.543338,0.546486,0.574362,0.528107,0.553273,0.479593,0.475991,1
0.452978,0.381667,0.659303,0.36687,0.534311,0.491709,0.561283,0.349573,0.559062,0.584531,0.702951,0.392218,0.535521,0.55508,0.422591,0.617211,0.597852,0.567118,0.583283,0.466653,0
0.326876,0.515289,0.26784,0.603368,0.470701,0.258163,0.748187,0.482212,0.475496,0.517121,0.456132,0.446285,0.628935,0.357225,0.521204,0.364894,0.531176,0.513207,0.478991,0.274862,0
0.510711,0.545797,0.507071,0.3893,0.470627,0.52502,0.44021,0.725055,0.44162,0.880049,0.530678,0.512548,0.231647,0.493925,0.400707,0.730001,0.521621,0.565969,0.689232,0.46505,0
0.652689,0.575309,0.536852,0.524753,0.519717,0.50851,0.505261,0.564015,0.609365,0.523769,0.655986,0.517623,0.581599,0.502681,0.508631,0.51155,0.5,0.577772,0.583961,0.51927,1
0.527195,0.439767,0.443728,0.369701,0.478956,0.406166,0.560643,0.568547,0.51871,0.624419,0.447672,0.572607,0.630269,0.521822,0.369784,0.504991,0.185451,0.703841,0.594127,0.457593,0
0.356047,0.259991,0.664712,0.527439,0.419031,0.408138,0.544362,0.547096,0.501602,0.491744,0.398708,0.54589,0.523002,0.614471,0.474446,0.640667,0.460246,0.403981,0.684563,0.429089,0
0.544363,0.410326,0.48752,0.484538,0.530331,0.546351,0.67034,0.630486,0.513598,0.505183,0.544001,0.643874,0.486184,0.603339,0.500612,0.653429,0.61473,0.628748,0.569804,0.539759,1
0.646536,0.546579,0.594721,0.527584,0.590993,0.660969,0.724086,0.564544,0.490491,0.517407,0.591166,0.515367,0.591007,0.50845,0.556409,0.463639,0.434649,0.690698,0.541943,0.562618,1
0.541021,0.503698,0.713327,0.494193,0.520896,0.491636,0.700199,0.617418,0.503919,0.580885,0.47332,0.593966,0.695459,0.520464,0.442912,0.062527,0.554052,0.480222,0.584111,0.483448,0
0.220526,0.394325,0.498599,0.576437,0.553033,0.46636,0.497654,0.580784,0.342921,0.732361,0.593232,0.577753,0.440033,0.502002,0.253432,0.3306,0.439671,0.501659,0.51363,0.340372,0
0.740201,0.473119,0.562333,0.558508,0.539029,0.550004,0.630243,0.648916,0.481358,0.697262,0.402172,0.486466,0.589155,0.442544,0.505437,0.551547,0.441135,0.5957,0.646687,0.433062,1
0.483744,0.60603,0.49912,0.483304,0.607725,0.508364,0.654984,0.537654,0.509031,0.617271,0.566718,0.587058,0.749759,0.42381,0.62043,0.559247,0.551681,0.708307,0.54006,0.563454,1
0.40041,0.600555,0.510655,0.403528,0.517801,0.521221,0.603441,0.653826,0.551496,0.524341,0.354806,0.528056,0.370768,0.603,0.518282,0.4076,0.352141,0.674939,0.669578,0.624225,0
0.618505,0.29313,0.473444,0.351336,0.39574,0.653006,0.512584,0.640003,0.503919,0.507399,0.499301,0.561328,0.919698,0.447092,0.746568,0.362897,0.714674,0.275616,0.655648,0.422329,0
0.578624,0.570118,0.423135,0.590883,0.651434,0.554021,0.488341,0.491049,0.416468,0.558081,0.457465,0.568941,0.391733,0.589493,0.648158,0.55005,0.635026,0.665752,0.770105,0.435222,1
0.73344,0.345114,0.533464,0.544062,0.3538,0.533202,0.788355,0.700733,0.506169,0.492601,0.472054,0.65762,0.618712,0.642367,0.640275,0.392557,0.632445,0.681766,0.509036,0.614468,0
0.562595,0.469706,0.482763,0.304443,0.41741,0.503835,0.547633,0.073646,0.613319,0.28694,0.534341,0.595164,0.695459,0.513066,0.740791,0.452873,0.271725,0.461656,0.390136,0.425465,0
0.724476,0.490257,0.549039,0.450421,0.44225,0.417927,0.734964,0.514691,0.578761,0.582601,0.528679,0.586071,0.48974,0.440576,0.617575,0.504278,0.488771,0.636787,0.511446,0.580737,1
0.485263,0.62004,0.562529,0.595311,0.621877,0.504712,0.566615,0.448674,0.557017,0.413039,0.566851,0.599253,0.596637,0.57395,0.534049,0.693569,0.488701,0.628876,0.585843,0.497387,1
0.269827,0.243138,0.366764,0.418917,0.54522,0.407115,0.544362,0.70179,0.584691,0.628565,0.380987,0.396306,0.519372,0.458902,0.641158,0.157137,0.597643,0.686423,0.582229,0.152136,0
0.475311,0.360759,0.527664,0.314387,0.456623,0.612828,0.88689,0.610771,0.552587,0.37508,0.34568,0.696955,0.892733,0.513609,0.473019,0.517967,0.523155,0.70097,0.678539,0.363719,0
0.431328,0.515503,0.554317,0.423853,0.552001,0.50873,0.515712,0.52655,0.459614,0.625706,0.726867,0.56013,0.62412,0.564719,0.509515,0.533723,0.549867,0.536557,0.618976,0.443585,1
0.572015,0.513654,0.508374,0.48011,0.476892,0.51735,0.571804,0.470202,0.469089,0.607692,0.44514,0.596151,0.52152,0.481911,0.51767,0.523742,0.555656,0.597614,0.706325,0.380723,1
0.517092,0.555326,0.35321,0.501524,0.544778,0.517861,0.606711,0.589395,0.493968,0.451641,0.720672,0.549203,0.533151,0.555216,0.648838,0.421574,0.470149,0.628493,0.560316,0.408042,1
0.702674,0.560304,0.579928,0.484248,0.651213,0.484988,0.558723,0.528288,0.458183,0.558081,0.582373,0.483505,0.454626,0.510826,0.477097,0.52531,0.502162,0.538089,0.671762,0.39048,1
0.513066,0.331674,0.558293,0.644599,0.508366,0.411133,0.673397,0.448372,0.564106,0.428265,0.391713,0.597209,0.538558,0.459716,0.584206,0.175317,0.272074,0.498596,0.560166,0.486933,0
0.572394,0.616982,0.590355,0.53194,0.478956,0.656001,0.639699,0.481381,0.529616,0.554579,0.742389,0.595587,0.552634,0.486391,0.549613,0.71674,0.466034,0.565267,0.429744,0.433968,1
0.511623,0.389845,0.464125,0.474666,0.532395,0.344729,0.636855,0.58018,0.439984,0.543355,0.677237,0.635838,0.545077,0.593701,0.383784,0.646514,0.564723,0.580643,0.56122,0.588752,1
0.585308,0.500071,0.503421,0.527802,0.527088,0.549273,0.446253,0.463706,0.53207,0.459504,0.579908,0.580572,0.414179,0.615896,0.468601,0.617353,0.567652,0.570308,0.666566,0.51251,1
0.558721,0.508818,0.498925,0.476118,0.705609,0.583169,0.699701,0.604351,0.419262,0.422975,0.596163,0.634358,0.555449,0.486527,0.581283,0.635534,0.462129,0.494386,0.560994,0.527354,1
0.52165,0.701465,0.701206,0.354893,0.382767,0.529622,0.594341,0.612357,0.718151,0.352277,0.503031,0.402932,0.537225,0.514695,0.674732,0.478041,0.563537,0.340947,0.500527,0.19862,0
0.545883,0.572251,0.566113,0.568743,0.51441,0.659288,0.479667,0.574364,0.495876,0.559725,0.562854,0.618215,0.56656,0.587864,0.608672,0.542279,0.569605,0.497001,0.538404,0.413269,1
0.558645,0.523396,0.514956,0.474448,0.539176,0.498283,0.562065,0.553516,0.502011,0.477232,0.518686,0.496475,0.572413,0.480825,0.493612,0.514402,0.513251,0.617647,0.561521,0.525263,1
0.347007,0.683331,0.507201,0.412311,0.585317,0.531303,0.357955,0.499887,0.442778,0.544928,0.498235,0.561187,0.542633,0.611213,0.506796,0.595893,0.276468,0.486347,0.59375,0.351941,0
0.757521,0.454772,0.392506,0.521196,0.585244,0.527066,0.632518,0.569983,0.350351,0.332118,0.517421,0.644509,0.525224,0.673929,0.66379,0.659418,0.42063,0.654779,0.688705,0.64102,0
0.588119,0.51088,0.585011,0.579268,0.414756,0.485572,0.517276,0.577612,0.474951,0.473872,0.64526,0.492246,0.579524,0.410711,0.592837,0.635249,0.568908,0.567756,0.670256,0.635236,1
0.515041,0.277059,0.462691,0.442146,0.830029,0.578128,0.552325,0.492409,0.780997,0.410179,0.586237,0.648456,0.807319,0.601982,0.759413,0.697562,0.426698,0.467781,0.69744,0.46491,0
0.593589,0.572678,0.433952,0.460801,0.445788,0.349332,0.558652,0.651333,0.535751,0.537136,0.262341,0.400818,0.72435,0.360415,0.699538,0.485028,0.474334,0.626324,0.721084,0.362395,0
0.29725,0.509387,0.454611,0.505299,0.524066,0.508218,0.481231,0.556386,0.436098,0.504897,0.635201,0.770619,0.548485,0.478246,0.397784,0.515186,0.65309,0.566926,0.508208,0.474807,0
0.360377,0.404068,0.786054,0.331083,0.377534,0.687998,0.408076,0.265806,0.298071,0.518765,0.524749,0.559566,0.385436,0.736917,0.38392,0.507914,0.501953,0.567437,0.254217,0.538017,0
0.269371,0.533779,0.568654,0.462471,0.307732,0.673314,0.745201,0.426618,0.792652,0.650869,0.688495,0.626956,0.571005,0.589154,0.693557,0.413304,0.673804,0.562269,0.689985,0.287337,0
0.338955,0.534277,0.537309,0.67574,0.472617,0.863248,0.54294,0.488783,0.288665,0.49446,0.579442,0.545679,0.504852,0.686825,0.407639,0.527592,0.524411,0.525201,0.604669,0.445815,0
0.616454,0.507965,0.487781,0.50813,0.642883,0.440134,0.528935,0.560088,0.521641,0.553578,0.542735,0.604046,0.538188,0.517003,0.493951,0.492656,0.552727,0.532028,0.52869,0.48073,1
0.577104,0.133978,0.387618,0.628484,0.56431,0.524801,0.409285,0.546567,0.435553,0.68947,0.434282,0.513393,0.51989,0.505532,0.488718,0.544275,0.331776,0.769682,0.405497,0.666667,0
0.72516,0.680984,0.313392,0.371225,0.782266,0.358317,0.394355,0.541506,0.464249,0.468582,0.770169,0.514733,0.524854,0.431412,0.572924,0.676458,0.588018,0.551168,0.571461,0.660743,0
0.585081,0.596359,0.557054,0.462544,0.542124,0.503689,0.551472,0.633356,0.556199,0.5638,0.471721,0.542154,0.528261,0.557524,0.604119,0.660844,0.512484,0.582749,0.690738,0.423374,1
0.574749,0.538259,0.57491,0.299434,0.820742,0.680619,0.561496,0.519299,0.528866,0.569447,0.457598,0.465882,0.633528,0.343922,0.587264,0.400471,0.626029,0.422483,0.521988,0.466095,0
0.438924,0.578296,0.59029,0.463705,0.370531,0.147856,0.63586,0.623537,0.633426,0.519551,0.614083,0.575004,0.593229,0.672368,0.375493,0.522743,0.675478,0.665752,0.887199,0.369294,0
0.580523,0.242426,0.4971,0.533537,0.551706,0.506903,0.553533,0.305083,0.383137,0.553721,0.397309,0.464754,0.535447,0.402091,0.590662,0.189862,0.723183,0.546893,0.726054,0.14663,0
0.754406,0.222941,0.505442,0.709059,0.506302,0.642633,0.588511,0.60775,0.510395,0.540925,0.620945,0.42267,0.563968,0.509129,0.595691,0.423,0.750384,0.561184,0.54872,0.447766,0
0.635445,0.68454,0.551254,0.498113,0.601459,0.539338,0.609199,0.563789,0.548906,0.515619,0.52728,0.551953,0.460627,0.557795,0.502107,0.514045,0.468057,0.523925,0.557982,0.489093,1
0.538666,0.432869,0.533464,0.329559,0.622835,0.612901,0.593417,0.559257,0.483607,0.519766,0.425621,0.572395,0.615601,0.615557,0.494971,0.682019,0.547078,0.491897,0.554443,0.469301,1
0.561835,0.47127,0.49912,0.076292,0.551485,0.559793,0.630812,0.374726,0.661168,0.801344,0.494304,0.564641,0.415957,0.625738,0.564428,0.514402,0.506695,0.268215,0.470482,0.494041,0
0.848906,0.472835,0.427631,0.488894,0.548316,0.66674,0.534765,0.878843,0.498194,0.409608,0.849977,0.590935,0.543966,0.520396,0.400911,0.468345,0.411982,0.720429,0.561898,0.564221,0
0.523169,0.713056,0.446074,0.516333,0.784182,0.734824,0.495734,0.461968,0.324859,0.688255,0.435681,0.540392,0.727684,0.52284,0.620226,0.696991,0.497419,0.426375,0.417319,0.52373,0
0.450015,0.578652,0.547866,0.411803,0.541682,0.578859,0.549552,0.66999,0.456342,0.4733,0.529279,0.498802,0.602045,0.485509,0.446581,0.511764,0.494281,0.658543,0.63366,0.432574,1
0.549757,0.425046,0.420984,0.575639,0.711801,0.463219,0.277762,0.771206,0.383614,0.697691,0.522683,0.89539,0.619453,0.275232,0.664469,0.56873,0.469522,0.483412,0.759262,0.569796,0
0.647448,0.570474,0.438449,0.482433,0.568512,0.526627,0.61702,0.477226,0.566901,0.549432,0.475052,0.532708,0.491444,0.614335,0.590798,0.473692,0.430325,0.579112,0.565361,0.473482,1
0.480401,0.571398,0.533529,0.45739,0.61399,0.590839,0.604863,0.548304,0.607116,0.467439,0.478649,0.517975,0.470553,0.53336,0.516379,0.508128,0.431162,0.643422,0.689458,0.589588,1
0.415375,0.519058,0.470381,0.521196,0.479104,0.56476,0.688326,0.579878,0.375298,0.612696,0.421025,0.517553,0.721831,0.496233,0.481854,0.446457,0.4864,0.559206,0.673946,0.58464,1
0.445761,0.28993,0.497426,0.094222,0.292032,0.653444,0.832362,0.526475,0.496081,0.538066,0.497902,0.559213,0.600267,0.619426,0.391396,0.385213,0.464988,0.547021,0.709036,0.514879,0
0.780006,0.499147,0.539068,0.309887,0.562247,0.49989,0.56505,0.422691,0.502352,0.520194,0.579442,0.529607,0.737018,0.542048,0.479407,0.500927,0.428791,0.547212,0.564157,0.592445,0
0.302871,0.683189,0.719453,0.491434,0.371269,0.443203,0.51429,0.556009,0.402972,0.367217,0.501499,0.182856,0.519446,0.157334,0.529428,0.917154,0.583554,0.558824,0.575527,0.295143,0
0.56024,0.511734,0.569892,0.527947,0.50468,0.52502,0.697142,0.50744,0.341899,0.494889,0.766371,0.569999,0.615453,0.476956,0.634634,0.572722,0.565769,0.48673,0.39744,0.463308,0
0.68467,0.592377,0.635256,0.509437,0.61399,0.383739,0.38035,0.438326,0.352396,0.46415,0.762641,0.570704,0.473368,0.354578,0.655498,0.52474,0.427814,0.687317,0.570633,0.464423,0
0.614783,0.615986,0.284001,0.397213,0.590108,0.412375,0.464098,0.426014,0.695999,0.486311,0.504363,0.605456,0.31432,0.636327,0.537515,0.438828,0.392802,0.538918,0.49616,0.281065,0
0.377013,0.905774,0.228218,0.653528,0.662121,0.251881,0.643324,0.635244,0.473792,0.61484,0.688828,0.659101,0.435884,0.68031,0.371755,0.698988,0.515344,0.670665,0.592093,0.485051,0
0.525144,0.681624,0.44288,0.487006,0.370605,0.653225,0.740722,0.519224,0.274623,0.428694,0.365199,0.359932,0.600933,0.507907,0.362716,0.532796,0.507742,0.475437,0.692545,0.656074,0
0.5177,0.458612,0.615184,0.462689,0.422791,0.49748,0.615314,0.672332,0.612228,0.482093,0.573579,0.529818,0.530484,0.41648,0.482873,0.436618,0.564095,0.620773,0.553916,0.494808,1
0.557125,0.488124,0.56494,0.482215,0.629616,0.53795,0.630172,0.616965,0.517143,0.590535,0.608221,0.636966,0.568042,0.60972,0.574963,0.627905,0.600851,0.70971,0.639006,0.427417,1
0.578244,0.542099,0.597133,0.617596,0.433331,0.511286,0.554884,0.557671,0.372026,0.620488,0.6825,0.792965,0.456182,0.83649,0.229237,0.373806,0.562631,0.525903,0.601355,0.418496,0
0.529854,0.542099,0.538416,0.49608,0.530773,0.448316,0.69309,0.558728,0.552791,0.606119,0.480648,0.560905,0.623898,0.444852,0.480903,0.505133,0.516739,0.505678,0.641416,0.511046,1
0.530538,0.207865,0.523232,0.236571,0.396403,0.489444,0.417247,0.654203,0.358053,0.503681,0.3638,0.374101,0.542485,0.53594,0.437746,0.614858,0.595969,0.557037,0.42387,0.202383,0
0.628608,0.56002,0.502509,0.372314,0.523108,0.403317,0.656121,0.57104,0.576852,0.502609,0.568317,0.472367,0.4567,0.560443,0.476689,0.51597,0.541568,0.578984,0.608584,0.46951,1
