@relation yeast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Mcg numeric
@attribute Gvh numeric
@attribute Alm numeric
@attribute Mit numeric
@attribute Erl numeric
@attribute Pox numeric
@attribute Vac numeric
@attribute Nuc numeric
@attribute Class {MIT,NUC,CYT,ME1,ME2,ME3,EXC,VAC,POX,ERL}

@data
0.157303,0.149425,0.405063,0.17,0,0,0.616438,0.22,CYT
0.426966,0.37931,0.417722,0.18,0,0,0.479452,0.22,CYT
0.348315,0.275862,0.417722,0.17,0,0,0.69863,0.22,CYT
0.348315,0.367816,0.683544,0.21,0,0,0.657534,0.22,CYT
0.314607,0.367816,0.683544,0.17,0,0,0.69863,0.22,CYT
0.58427,0.471264,0.405063,0.27,0,0,0.671233,0.22,CYT
0.325843,0.356322,0.367089,0.13,0,0,0.712329,0.39,CYT
0.494382,0.298851,0.227848,0.47,0,0,0.684932,0.83,ME3
0.539326,0.402299,0.253165,0.53,0,0,0.657534,0.56,ME3
0.47191,0.367816,0.392405,0.29,0,0,0.753425,0.38,MIT
0.573034,0.54023,0.417722,0.22,0,0,0.739726,0.27,CYT
0.247191,0.37931,0.405063,0.12,0,0,0.684932,0.27,CYT
0.516854,0.264368,0.379747,0.25,0,0,0.739726,0.25,CYT
0.382022,0.724138,0.379747,0.25,0,0,0.808219,0.22,CYT
0.41573,0.356322,0.379747,0.24,0,0,0.671233,0.22,CYT
0.539326,0.586207,0.291139,0.26,0,0,0.684932,0.22,CYT
0.764045,0.494253,0.405063,0.19,0,0,0.643836,0.35,CYT
0.438202,0.425287,0.341772,0.34,0,0,0.712329,0.27,NUC
0.764045,0.563218,0.177215,0.35,0,0,0.821918,0.28,ME2
0.460674,0.425287,0.493671,0.2,0,0,0.712329,0.22,CYT
0.539326,0.37931,0.455696,0.17,0,0,0.712329,0.22,CYT
0.47191,0.333333,0.405063,0.19,0,0,0.643836,0.22,CYT
0.539326,0.37931,0.43038,0.17,0,0,0.712329,0.25,CYT
0.561798,0.689655,0.367089,0.58,0,0,0.684932,0.22,MIT
0.438202,0.344828,0.443038,0.17,0,0,0.479452,0.22,NUC
0.280899,0.448276,0.506329,0.33,0,0,0.712329,0.37,NUC
0.460674,0.436782,0.341772,0.12,0,0,0.739726,0.31,CYT
0.404494,0.37931,0.35443,0.27,0,0,0.808219,0.22,CYT
0.438202,0.37931,0.35443,0.27,0,0,0.821918,0.22,CYT
0.438202,0.356322,0.455696,0.28,0,0,0.780822,0.22,CYT
0.393258,0.390805,0.518987,0.3,0,0,0.520548,0.22,CYT
0.539326,0.655172,0.316456,0.19,0,0,0.739726,0.44,CYT
0.089888,0.321839,0.43038,0.13,0,0,0.712329,0.25,CYT
0.179775,0.344828,0.367089,0.13,0,0,0.739726,0.31,CYT
0.348315,0.37931,0.291139,0.17,0,0,0.69863,0.42,CYT
0.426966,0.264368,0.329114,0.28,0,0,0.767123,0.54,NUC
0.348315,0.436782,0.151899,0.16,0,0,0.739726,0.22,ME3
0.258427,0.333333,0.341772,0.19,0,0,0.630137,0.31,NUC
0.550562,0.505747,0.531646,0.22,0,0,0.684932,0.49,NUC
0.47191,0.356322,0.417722,0.52,0,0,0.671233,0.38,NUC
0.41573,0.298851,0.443038,0.23,0,0,0.821918,0.22,CYT
0.505618,0.413793,0.329114,0.13,0,0,0.712329,0.22,NUC
0.404494,0.528736,0.443038,0.09,0,0,0.684932,0.22,CYT
0.325843,0.172414,0.468354,0.44,0,0,0.561644,0.22,CYT
0.483146,0.252874,0.43038,0.19,0,0,0.410959,0.22,CYT
0.438202,0.390805,0.303797,0.14,0,0,0.726027,0.32,ME3
0.494382,0.413793,0.493671,0.18,0,0,0.69863,0.22,NUC
0.494382,0.356322,0.367089,0.09,0,0,0.753425,0.22,VAC
0.617978,0.275862,0.493671,0.25,0,0,0.945205,0.22,MIT
0.449438,0.413793,0.341772,0.55,0,0,0.712329,0.58,CYT
0.280899,0.436782,0.379747,0.17,0,0,0.712329,0.22,VAC
0.640449,0.632184,0.177215,0.16,0,0,0.849315,0.22,VAC
0.370787,0.252874,0.43038,0.14,0,0,0.712329,0.22,VAC
0.696629,0.528736,0.177215,0.15,0,0,0.739726,0.22,VAC
0.550562,0.275862,0.392405,0.15,0,0,0.753425,0.26,VAC
0.595506,0.551724,0.443038,0.15,0,0,0.739726,0.22,VAC
0.41573,0.517241,0.468354,0.12,0,0,0.671233,0.22,VAC
0.606742,0.517241,0.405063,0.21,0,0,0.69863,0.22,VAC
0.41573,0.413793,0.35443,0.26,0,0,0.534247,0.27,VAC
0.516854,0.471264,0.139241,0.15,0,0,0.712329,0.25,VAC
0.438202,0.482759,0.392405,0.16,0,0,0.69863,0.31,CYT
0.606742,0.574713,0.329114,0.22,0,0,0.712329,0.27,CYT
0.337079,0.402299,0.379747,0.2,0,0,0.69863,0.22,CYT
0.157303,0.310345,0.417722,0.16,0,0,0.589041,0.22,CYT
0.58427,0.494253,0.392405,0.21,0,0,0.684932,0.22,CYT
0.505618,0.632184,0.265823,0.36,0,0,0.671233,0.22,CYT
0.516854,0.390805,0.341772,0.17,0,0,0.712329,0.26,VAC
0.393258,0.448276,0.379747,0.13,0,0,0.643836,0.22,CYT
0.438202,0.310345,0.455696,0.17,0,0,0.808219,0.22,CYT
0.752809,0.666667,0.177215,0.25,0,0,0.671233,0.22,ME1
0.595506,0.494253,0.392405,0.17,0,0,0.739726,0.47,NUC
1,0.770115,0.101266,0.36,0,0,0.712329,0.22,ME1
0.449438,0.298851,0.443038,0.55,0,0,0.630137,0.64,MIT
0.651685,0.609195,0.189873,0.09,0,0,0.767123,0.22,ME1
0.325843,0.367816,0.303797,0.15,0,0,0.726027,0.48,NUC
0.426966,0.45977,0.189873,0.15,0,0,0.712329,0.27,ME3
0.314607,0.574713,0.253165,0.27,0,0,0.671233,0.22,ME3
0.382022,0.436782,0.278481,0.22,0,0,0.780822,0.22,NUC
0.741573,0.747126,0.075949,0.37,0,0,0.671233,0.22,ME1
0.865169,0.712644,0.253165,0.36,0,0,0.589041,0.22,ME2
0.426966,0.413793,0.240506,0.2,0,0,0.657534,0.26,ME3
0.516854,0.45977,0.493671,0.28,0,0,0.712329,0.45,NUC
0.47191,0.448276,0.35443,0.27,0,0,0.69863,0.22,CYT
0.438202,0.390805,0.443038,0.31,0,0,0.767123,0.26,CYT
0.674157,0.758621,0.253165,0.38,0,0,0.739726,0.22,ME1
0.247191,0.413793,0.316456,0.22,0,0,0.726027,0.33,ME3
0.404494,0.321839,0.316456,0.18,0,0,0.726027,0.22,ME3
0.382022,0.298851,0.316456,0.29,0,0,0.575342,0.22,MIT
0.539326,0.494253,0.367089,0.48,0,0,0.630137,0.22,MIT
0.235955,0.195402,0.455696,0.38,0,0,0.684932,0.25,NUC
0.168539,0.195402,0.202532,0.15,0,0,0.726027,0.25,ME3
0.191011,0.321839,0.316456,0.18,0,0,0.643836,0.39,NUC
0.382022,0.425287,0.278481,0.16,0,0,0.712329,0.28,ME3
0.146067,0.137931,0.455696,0.28,0,0,0.69863,0.11,CYT
0.483146,0.356322,0.21519,0.22,0,0,0.739726,0.3,ME3
0.123596,0.45977,0.189873,0.22,0,0,0.739726,0.31,ME3
0.157303,0.321839,0.329114,0.14,0,0,0.767123,0.68,NUC
0.359551,0.321839,0.202532,0.18,0,0,0.739726,0.31,ME3
0.325843,0.356322,0.329114,0.25,0,0,0.739726,0.56,NUC
0.393258,0.528736,0.21519,0.12,0,0,0.684932,0.22,ME3
0.775281,0.793103,0.240506,0.31,0,0,0.780822,0.25,ME1
0.202247,0.298851,0.316456,0.36,0,0,0.69863,0.22,NUC
0.325843,0.310345,0.278481,0.19,0,1,0.657534,0.22,POX
0.516854,0.448276,0.316456,0.2,0,1,0.712329,0.41,POX
0.359551,0.54023,0.240506,0.12,0,0,0.671233,0.29,ME3
0.505618,0.666667,0.329114,0.21,0,0,0.712329,0.22,MIT
0.606742,0.563218,0.063291,0.33,0,0,0.753425,0.22,ME3
0.741573,0.655172,0.202532,0.12,0,0,0.671233,0.26,ME1
0.404494,0.551724,0.139241,0.27,0,0,0.684932,0.3,ME3
0.674157,0.436782,0.35443,0.23,0,0,0.410959,0.32,ME2
0.539326,0.402299,0.35443,0.49,0,0,0.493151,0.32,CYT
0.52809,0.574713,0.392405,0.7,0,0,0.630137,0.22,MIT
0.213483,0.632184,0.253165,0.17,0,0,0.69863,0.22,ME3
0.707865,0.689655,0.139241,0.2,0,0,0.753425,0.22,ME1
0.494382,0.252874,0.189873,0.29,0,0,0.69863,0.22,ME3
0.269663,0.218391,0.126582,0.16,0,0,0.767123,0.22,ME3
0.629213,0.551724,0.227848,0.24,0,0,0.69863,0.22,ME3
0.651685,0.505747,0.227848,0.19,0,0,0.657534,0.39,ME2
0.404494,0.321839,0.405063,0.27,0,0,0.643836,0.25,MIT
0.314607,0.494253,0.164557,0.18,0,0,0.671233,0.22,ME3
0.449438,0.287356,0.265823,0.21,0,0,0.630137,0.34,ME3
0.235955,0.367816,0.227848,0.14,0,0,0.616438,0.22,ME3
0.719101,0.689655,0.177215,0.33,0,0,0.671233,0.28,ME1
0.483146,0.471264,0.443038,0.18,0,0,0.630137,0.29,NUC
0.674157,0.586207,0.265823,0.28,0,0,0.589041,0.22,EXC
0.191011,0.402299,0.189873,0.16,0,0,0.726027,0.22,ME3
0.52809,0.356322,0.303797,0.32,0,0,0.712329,0.37,NUC
0.460674,0.597701,0.189873,0.26,0,0,0.60274,0.22,ME3
0.595506,0.356322,0.443038,0.15,0,0,0.767123,0.22,CYT
0.41573,0.517241,0.329114,0.17,0,0,0.726027,0.74,CYT
0.348315,0.666667,0.303797,0.15,0,0,0.657534,0.22,ME3
0.303371,0.275862,0.189873,0.14,0,0,0.739726,0.22,ME3
0.325843,0.310345,0.291139,0.37,0,0,0.726027,0.25,NUC
0.303371,0.494253,0.21519,0.16,0,0,0.726027,0.22,ME3
0.775281,0.758621,0.278481,0.25,0,0,0.712329,0.22,EXC
0.58427,0.597701,0.265823,0.18,0,0,0.739726,0.27,ME3
0.404494,0.310345,0.531646,0.19,0,0,0.712329,0.32,NUC
0.561798,0.724138,0.113924,0.16,0,0,0.616438,0.41,ME3
0.247191,0.287356,0.329114,0.14,0,0,0.69863,0.47,NUC
0.314607,0.229885,0.151899,0.23,0,0,0.643836,0.22,ME3
0.438202,0.574713,0.303797,0.13,0,0,0.616438,0.32,ME3
0.101124,0.54023,0.367089,0.29,0,0,0.69863,0.22,ME3
0.449438,0.37931,0.253165,0.36,0,0,0.671233,0.22,ME3
0.910112,0.609195,0.392405,0.23,0,0,0.726027,0.22,ME1
0.426966,0.494253,0.202532,0.2,0,0,0.726027,0.22,ME3
0.842697,0.747126,0.164557,0.15,0,0,0.726027,0.22,ME2
0.303371,0.356322,0.455696,0.14,0,0,0.726027,0.52,NUC
0.685393,0.689655,0.253165,0.28,0,0,0.60274,0.22,ME1
0.775281,0.689655,0.329114,0.19,0,0,0.671233,0.22,ME1
0.426966,0.482759,0.177215,0.23,0,0,0.780822,0.22,ME3
0.58427,0.666667,0.291139,0.53,0,0,0.712329,0.22,ME2
0.550562,0.632184,0.113924,0.27,0,0,0.753425,0.22,ME3
0.741573,0.632184,0.177215,0.19,0,0,0.726027,0.43,ME1
0.449438,0.528736,0.316456,0.13,0,0,0.657534,0.22,MIT
0.460674,0.37931,0.164557,0.2,0,0,0.69863,0.25,ME3
0.404494,0.425287,0.493671,0.63,0,0,0.520548,0.16,CYT
0.258427,0.126437,0.379747,0.15,0,0,0.739726,0.4,NUC
0.52809,0.62069,0.35443,0.16,0,0,0.643836,0.28,MIT
0.831461,0.827586,0.113924,0.31,0,0,0.753425,0.42,ME1
0.280899,0.402299,0.506329,0.26,0,0,0.684932,0.16,NUC
0.337079,0.137931,0.481013,0.44,0,0,0.821918,0.69,NUC
0.213483,0.275862,0.240506,0.45,0,0,0.657534,0.41,ME3
0.516854,0.528736,0.35443,0.86,0,0,0.643836,0.22,NUC
0.303371,0.310345,0.227848,0.19,0,0,0.630137,0.62,NUC
0.741573,0.701149,0.202532,0.29,0,0,0.616438,0.22,ME1
0.404494,0.287356,0.468354,0.19,0,0,0.780822,0.22,CYT
0.438202,0.551724,0.291139,0.2,0,0,0.671233,0.22,MIT
0.337079,0.367816,0.316456,0.23,0,0,0.684932,0.7,CYT
0.393258,0.563218,0.316456,0.54,0,0,0.69863,0.27,MIT
0.707865,0.712644,0.303797,0.44,0,0,0.712329,0.22,POX
0.460674,0.45977,0.468354,0.69,0,0,0.684932,0.22,MIT
0.157303,0.310345,0.392405,0.15,0,0,0.767123,0.28,NUC
0.52809,0.494253,0.21519,0.39,0,0,0.739726,0.57,NUC
0.235955,0.183908,0.101266,0.08,0,0,0.712329,0.22,ME3
0.303371,0.402299,0.455696,0.3,0,0,0.561644,0.11,CYT
0.314607,0.517241,0.329114,0.18,0,0,0.657534,0.22,MIT
0.303371,0.390805,0.329114,0.18,0,0,0.60274,0.26,MIT
0.58427,0.505747,0.367089,0.48,0,0,0.69863,0.22,MIT
0.539326,0.62069,0.417722,0.19,0,0,0.657534,0.6,NUC
0.550562,0.551724,0.417722,0.11,0,0,0.630137,0.22,CYT
0.41573,0.551724,0.455696,0.17,0,0,0.616438,0.22,CYT
0.674157,0.425287,0.367089,0.18,0,0,0.630137,0.22,CYT
0.561798,0.402299,0.417722,0.25,0,0,0.684932,0.22,CYT
0.303371,0.218391,0.544304,0.41,0,0,0.60274,0.11,CYT
0.303371,0.310345,0.56962,0.35,0,0,0.589041,0.11,CYT
0.786517,0.563218,0.278481,0.17,0,0,0.726027,0.22,ME2
0.404494,0.344828,0.506329,0.4,0,0,0.657534,0.47,NUC
0.359551,0.310345,0.493671,0.16,0,0,0.726027,0.39,NUC
0.606742,0.471264,0.417722,0.13,0,0,0.726027,0.22,CYT
0.539326,0.367816,0.405063,0.19,0,0,0.808219,0.27,CYT
0.775281,0.862069,0.189873,0.39,0,0,0.767123,0.33,ME1
0.685393,0.551724,0.303797,0.3,0,0,0.739726,0.25,MIT
0.842697,0.701149,0.379747,0.4,0,0,0.753425,0.22,ME2
0.426966,0.298851,0.392405,0.29,0,0,0.657534,0.22,EXC
0.505618,0.402299,0.468354,0.27,0,0,0.69863,0.22,CYT
0.41573,0.333333,0.392405,0.24,0,0,0.767123,0.22,CYT
0.52809,0.436782,0.35443,0.27,0,0,0.780822,0.29,CYT
0.58427,0.505747,0.481013,0.4,0,0,0.520548,0.22,MIT
0.359551,0.505747,0.379747,0.49,0,0,0.657534,0.22,MIT
0.280899,0.37931,0.518987,0.46,0,0,0.69863,0.33,CYT
0.41573,0.114943,0.455696,0.27,0,0,0.657534,0.47,NUC
0.348315,0.252874,0.417722,0.18,0,0,0.767123,0.22,CYT
0.179775,0.54023,0.341772,0.23,0,0,0.753425,0.22,CYT
0.325843,0.356322,0.35443,0.47,0,0,0.671233,0.27,NUC
0.539326,0.54023,0.35443,0.43,0,0,0.726027,0.31,MIT
0.337079,0.310345,0.481013,0.47,0,0,0.657534,0.43,CYT
0.292135,0.37931,0.240506,0.27,0,0,0.616438,0.22,NUC
0.449438,0.241379,0.367089,0.19,0,0,0.684932,0.22,NUC
0.52809,0.425287,0.367089,0.12,0,0,0.657534,0.25,NUC
0.337079,0.298851,0.291139,0.34,0,0,0.657534,0.4,NUC
0.41573,0.551724,0.291139,0.2,0,0,0.643836,0.22,CYT
0.303371,0.275862,0.443038,0.21,0,0,0.671233,0.22,NUC
0.460674,0.494253,0.417722,0.53,0,0,0.616438,0.22,MIT
0.348315,0.206897,0.518987,0.12,0,0,0.547945,0.22,MIT
0.696629,0.804598,0.278481,0.3,0,0,0.753425,0.22,ME1
0.505618,0.448276,0.341772,0.17,0,0,0.630137,0.22,NUC
0.505618,0.344828,0.417722,0.16,0,0,0.684932,0.22,NUC
0.775281,0.37931,0.367089,0.15,0,0,0.726027,0.22,CYT
0.314607,0.367816,0.405063,0.18,0,0,0.739726,0.22,CYT
0.269663,0.298851,0.455696,0.11,0,0,0.657534,0.22,NUC
0.280899,0.413793,0.113924,0.22,0,0,0.712329,0.31,ME3
0.202247,0.344828,0.240506,0.15,0,0,0.726027,0.22,ME3
0.573034,0.517241,0.316456,0.13,0,0,0.726027,0.22,CYT
0.314607,0.356322,0.088608,0.12,0,0,0.630137,0.27,ME3
0.651685,0.54023,0.379747,0.13,0,1,0.712329,0.22,POX
0.786517,0.885057,0.227848,0.41,0,0,0.726027,0.22,ME2
0.41573,0.252874,0.265823,0.21,0,0,0.780822,0.22,CYT
0.337079,0.448276,0.253165,0.11,0,0,0.739726,0.35,CYT
0.370787,0.241379,0.43038,0.18,0,0,0.712329,0.22,CYT
0.359551,0.471264,0.468354,0.16,0,0,0.684932,0.36,NUC
0.224719,0.367816,0.367089,0.17,0,0,0.671233,0.22,CYT
0.325843,0.241379,0.392405,0.17,0,0,0.643836,0.51,NUC
0.303371,0.413793,0.506329,0.13,0,0,0.739726,0.22,CYT
0.359551,0.333333,0.417722,0.22,0,0,0.780822,0.33,NUC
0.292135,0.241379,0.468354,0.24,0,0,0.60274,0.18,NUC
0.505618,0.356322,0.443038,0.19,0,0,0.739726,0.22,CYT
0.449438,0.574713,0.113924,0.35,0,0,0.726027,0.27,ME3
0.292135,0.103448,0.544304,0.35,0,0,0.643836,0.22,NUC
0.426966,0.275862,0.481013,0.17,0,0,0.69863,0.22,NUC
0.617978,0.563218,0.392405,0.17,0,0,0.671233,0.22,CYT
0.370787,0.45977,0.392405,0.37,0,0,0.684932,0.22,NUC
0.213483,0.425287,0.164557,0.26,0,0,0.69863,0.22,ME3
0.516854,0.551724,0.43038,0.67,0,0,0.657534,0.22,MIT
0.483146,0.367816,0.518987,0.13,0,0,0.712329,0.26,NUC
0.235955,0.264368,0.164557,0.19,0,0,0.753425,0.26,ME3
0.876404,0.735632,0.189873,0.34,0,0,0.60274,0.22,EXC
0.41573,0.344828,0.303797,0.17,0,0,0.657534,0.37,ME3
0.359551,0.448276,0.405063,0.52,1,0,0.671233,0.22,CYT
0.460674,0.402299,0.468354,0.55,0,0,0.657534,0.22,CYT
0.808989,0.45977,0.392405,0.2,0,0,0.657534,0.25,ME2
0.41573,0.402299,0.367089,0.47,0,0,0.753425,0.22,MIT
0.752809,0.402299,0.329114,0.3,0,0,0.726027,0.47,ME2
0.438202,0.241379,0.518987,0.19,0,0,0.780822,0.22,CYT
0.247191,0.275862,0.417722,0.28,0,0,0.726027,0.27,NUC
0.247191,0.287356,0.405063,0.26,0,0,0.712329,0.27,NUC
0.325843,0.448276,0.405063,0.52,0,0,0.69863,0.22,MIT
0.685393,0.494253,0.240506,0.26,0,0,0.69863,0.26,ME2
0.483146,0.448276,0.417722,0.2,0,0,0.753425,0.25,NUC
0.47191,0.333333,0.468354,0.29,0,0,0.684932,0.22,MIT
0.516854,0.517241,0.468354,0.35,0,0,0.671233,0.22,MIT
0.438202,0.494253,0.35443,0.61,0,0,0.684932,0.22,MIT
0.550562,0.436782,0.392405,0.45,0,0,0.684932,0.27,MIT
0.292135,0.436782,0.455696,0.4,0,0,0.657534,0.27,MIT
0.41573,0.471264,0.405063,0.6,0,0,0.726027,0.31,NUC
0.280899,0.356322,0.379747,0.17,0,0,0.821918,0.19,NUC
0.247191,0.402299,0.43038,0.16,0,0,0.726027,0.75,NUC
0.719101,0.62069,0.379747,0.29,0,0,0.712329,0.36,MIT
0.719101,0.609195,0.544304,0.39,0,0,0.630137,0.32,MIT
0.224719,0.333333,0.341772,0.17,0,0,0.671233,0.53,NUC
0.426966,0.448276,0.405063,0.7,0,0,0.69863,0.22,MIT
0.662921,0.816092,0.35443,0.28,1,0,0.794521,0.22,ERL
0.191011,0.37931,0.063291,0.18,0,0,0.534247,0.22,VAC
0.382022,0.45977,0.329114,0.43,0,0,0.684932,0.27,MIT
0.303371,0.563218,0.392405,0.14,0,0,0.726027,0.22,CYT
0.314607,0.781609,0.177215,0.28,0,0,0.69863,0.45,ME3
0.438202,0.333333,0.455696,0.49,0,0,0.657534,0.27,NUC
0.494382,0.436782,0.417722,0.2,0,0,0.767123,0.22,CYT
0.348315,0.597701,0.468354,0.34,0,0,0.684932,0.22,MIT
0.348315,0.172414,0.379747,0.23,0,0,0.726027,0.27,NUC
0.449438,0.402299,0.316456,0.29,0,0,0.739726,0.22,CYT
0.651685,0.655172,0.367089,0.3,0,0,0.739726,0.22,VAC
0.47191,0.344828,0.455696,0.24,0,0,0.534247,0.28,CYT
0.41573,0.402299,0.443038,0.18,0,0,0.794521,0.22,CYT
0.382022,0.45977,0.379747,0.42,0,0,0.712329,0.22,MIT
0.314607,0.356322,0.417722,0.24,0,0,0.69863,0.49,NUC
0.561798,0.37931,0.417722,0.11,0,0,0.643836,0.22,CYT
0.617978,0.482759,0.417722,0.18,0,0,0.589041,0.22,CYT
0.337079,0.321839,0.278481,0.61,0,0,0.726027,0.22,MIT
0.269663,0.333333,0.443038,0.28,0,0,0.643836,0.22,NUC
0.404494,0.390805,0.417722,0.19,0,0,0.69863,0.33,NUC
0.550562,0.402299,0.316456,0.32,0,0,0.547945,0.33,CYT
0.404494,0.45977,0.341772,0.51,0,0,0.739726,0.22,MIT
0.382022,0.425287,0.455696,0.29,0,0,0.60274,0.11,CYT
0.393258,0.45977,0.329114,0.37,0,0,0.69863,0.36,NUC
0.303371,0.287356,0.417722,0.24,0,0,0.739726,0.22,NUC
0.561798,0.45977,0.481013,0.17,0,0,0.60274,0.28,CYT
0.258427,0.241379,0.556962,0.4,0,0,0.438356,0.16,CYT
0.617978,0.54023,0.392405,0.19,0,0,0.945205,0.22,CYT
0.314607,0.597701,0.455696,0.19,0,0,0.60274,0.25,CYT
0.314607,0.597701,0.455696,0.19,0,0,0.589041,0.25,CYT
0.516854,0.402299,0.417722,0.22,0,0,0.684932,0.11,CYT
0.337079,0.413793,0.556962,0.28,0,0,0.808219,0.57,CYT
0.831461,0.609195,0.35443,0.18,0,0,0.69863,0.22,ME1
0.483146,0.356322,0.177215,0.19,0,0,0.69863,0.27,ME3
0.213483,0.229885,0.43038,0.12,0,0,0.726027,0.38,CYT
0.247191,0.333333,0.43038,0.23,0,0,0.712329,0.43,NUC
0.404494,0.482759,0.455696,0.17,0,0,0.712329,0.66,NUC
0.595506,0.206897,0.405063,0.15,0,0,0.726027,0.31,CYT
0.325843,0.344828,0.189873,0.33,0,0,0.69863,0.22,ME3
0.134831,0.275862,0.139241,0.13,0,0,0.726027,0.22,MIT
0.292135,0.310345,0.21519,0.18,0,0,0.69863,0.22,ME3
0.494382,0.505747,0.379747,0.07,0,0,0.753425,0.22,CYT
0.617978,0.597701,0.417722,0.4,0,0,0.69863,0.22,EXC
0.438202,0.344828,0.367089,0.17,0,0,0.630137,0.47,NUC
0.382022,0.367816,0.379747,0.3,0,0,0.657534,0.44,CYT
0.089888,0.609195,0.493671,0.14,0,0,0.273973,0.25,NUC
0.393258,0.551724,0.21519,0.35,0,0,0.671233,0.22,ME3
0.280899,0.425287,0.227848,0.23,0,0,0.684932,0.22,ME3
0.157303,0.402299,0.303797,0.32,0,0,0.547945,0.22,CYT
0.41573,0.045977,0.202532,0.33,0,0,0.60274,0.36,NUC
0.382022,0.264368,0.367089,0.19,0,0,0.726027,0.7,NUC
0.47191,0.436782,0.417722,0.21,0,0,0.616438,0.22,NUC
0.483146,0.344828,0.341772,0.27,0,0,0.60274,0.41,CYT
0.426966,0.287356,0.35443,0.15,0,0,0.726027,0.25,NUC
0.617978,0.471264,0.405063,0.17,0,0,0.739726,0.22,CYT
0.505618,0.37931,0.379747,0.25,0,0,0.739726,0.22,CYT
0.359551,0.402299,0.189873,0.26,0,0,0.712329,0.22,ME3
0.325843,0.264368,0.139241,0.16,0,0,0.69863,0.27,VAC
0.393258,0.551724,0.43038,0.29,0,0,0.671233,0.22,MIT
0.808989,0.931034,0.139241,0.21,0,0,0.69863,0.22,ME1
0.303371,0.62069,0.151899,0.17,0,0,0.69863,0.22,ME3
0.202247,0.149425,0.278481,0.17,0,0,0.753425,0.3,ME3
0.325843,0.344828,0.35443,0.17,0,0,0.69863,0.36,NUC
0.797753,0.574713,0.329114,0.18,0,0,0.684932,0.22,POX
0.269663,0.183908,0.316456,0.14,0,0,0.739726,0.66,NUC
0.337079,0.390805,0.367089,0.14,0,0,0.726027,0.37,NUC
0.449438,0.367816,0.518987,0.25,0,0,0.808219,0.22,MIT
0.629213,0.505747,0.189873,0.19,0,0,0.767123,0.22,ME2
