@relation winequality-red-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute FixedAcidity numeric
@attribute VolatileAcidity numeric
@attribute CitricAcid numeric
@attribute ResidualSugar numeric
@attribute Chlorides numeric
@attribute FreeSulfurDioxide numeric
@attribute TotalSulfurDioxide numeric
@attribute Density numeric
@attribute PH numeric
@attribute Sulphates numeric
@attribute Alcohol numeric
@attribute Quality {0,1,2,3,4,5,6,7,8,9,10}

@data
0.274336,0.578767,0.1,0.082192,0.166945,0.140845,0.056537,0.457416,0.409449,0.101796,0.169231,5
0.274336,0.578767,0.1,0.082192,0.166945,0.140845,0.056537,0.457416,0.409449,0.101796,0.169231,5
0.318584,0.321918,0,0.109589,0.135225,0.253521,0.183746,0.743759,0.598425,0.191617,0.138462,6
0.389381,0.232877,0.23,0.130137,0.133556,0.380282,0.34629,0.604258,0.283465,0.137725,0.123077,5
0.389381,0.390411,0,0.10274,0.126878,0.253521,0.113074,0.655653,0.480315,0.161677,0.138462,5
0.327434,0.438356,0.29,0.226027,0.105175,0.15493,0.035336,0.4721,0.559055,0.209581,0.476923,6
0.40708,0.280822,0.24,0.116438,0.110184,0.380282,0.469965,0.573421,0.370079,0.143713,0.169231,5
0.168142,0.339041,0,0.068493,0.088481,0.112676,0.042403,0.523495,0.566929,0.191617,0.123077,5
0.619469,0.19863,0.58,0.130137,0.140234,0.338028,0.335689,0.746696,0.307087,0.11976,0.246154,5
0.575221,0.184932,0.54,0.123288,0.138564,0.28169,0.335689,0.736417,0.307087,0.107784,0.169231,5
0.238938,0.267123,0.18,0.082192,0.096828,0.15493,0.077739,0.558737,0.614173,0.239521,0.169231,6
0.318584,0.150685,0.38,0.109589,0.113523,0.15493,0.180212,0.567548,0.440945,0.083832,0.092308,6
0.353982,0.143836,0.4,0.116438,0.118531,0.211268,0.219081,0.569016,0.440945,0.08982,0.153846,5
0.230088,0.260274,0.18,0.082192,0.098497,0.15493,0.088339,0.553598,0.614173,0.233533,0.184615,6
0.238938,0.267123,0.18,0.082192,0.096828,0.15493,0.077739,0.558737,0.614173,0.239521,0.169231,6
0.327434,0.363014,0.1,0.136986,0.128548,0.225352,0.120141,0.584435,0.433071,0.131737,0.169231,5
0.327434,0.363014,0.1,0.136986,0.128548,0.225352,0.120141,0.584435,0.433071,0.131737,0.169231,5
0.265487,0.287671,0.13,0.109589,0.141903,0.323944,0.212014,0.571219,0.511811,0.167665,0.153846,5
0.327434,0.363014,0.1,0.136986,0.128548,0.225352,0.120141,0.584435,0.433071,0.131737,0.169231,5
0.283186,0.246575,0.68,0.054795,0.672788,0.183099,0.091873,0.476505,0.275591,0.437126,0.107692,6
0.283186,0.541096,0.07,0.068493,0.076795,0.295775,0.144876,0.380323,0.606299,0.05988,0.353846,6
0.150442,0.589041,0.01,0.075342,0.075125,0.197183,0.095406,0.353157,0.677165,0.077844,0.430769,6
0.309735,0.513699,0,0.089041,0.1202,0.126761,0.088339,0.476505,0.401575,0.101796,0.215385,5
0.309735,0.513699,0,0.089041,0.1202,0.126761,0.088339,0.476505,0.401575,0.101796,0.215385,5
0.371681,0.205479,0.21,0.109589,0.133556,0.450704,0.289753,0.599119,0.354331,0.113772,0.123077,5
0.389381,0.315068,0.25,0.130137,0.105175,0.112676,0.34629,0.566814,0.385827,0.143713,0.2,5
0.415929,0.366438,0.26,0.075342,0.140234,0.056338,0.102473,0.536711,0.401575,0.053892,0.184615,5
0.371681,0.39726,0,0.054795,0.095159,0.098592,0.045936,0.509545,0.448819,0.11976,0.246154,6
0.415929,0.366438,0.26,0.075342,0.140234,0.056338,0.102473,0.536711,0.401575,0.053892,0.184615,5
0.39823,0.383562,0.11,0.130137,0.135225,0.140845,0.134276,0.646843,0.448819,0.131737,0.169231,6
0.40708,0.376712,0.1,0.143836,0.131886,0.15493,0.14841,0.646843,0.448819,0.125749,0.169231,6
0.371681,0.321918,0.18,0.136986,0.128548,0.15493,0.240283,0.536711,0.314961,0.125749,0.153846,5
0.256637,0.328767,0.32,0.123288,0.15192,0.169014,0.325088,0.683554,0.559055,0.173653,0.169231,5
0.221239,0.321918,0.02,0.09589,0.116861,0.323944,0.310954,0.541116,0.637795,0.11976,0.2,6
0.292035,0.410959,0.01,0.068493,0.106845,0.084507,0.091873,0.485316,0.511811,0.125749,0.184615,5
0.221239,0.321918,0.02,0.09589,0.116861,0.323944,0.310954,0.541116,0.637795,0.11976,0.2,6
0.424779,0.386986,0.26,0.10274,0.116861,0.309859,0.484099,0.567548,0.425197,0.131737,0.153846,5
0.433628,0.308219,0.27,0.09589,0.116861,0.309859,0.487633,0.569016,0.417323,0.131737,0.153846,5
0.292035,0.191781,0.29,0.061644,0.24207,0,0.134276,0.530837,0.440945,0.353293,0.169231,6
0.292035,0.191781,0.3,0.061644,0.24207,0.014085,0.137809,0.528634,0.448819,0.347305,0.169231,6
0.230088,0.60274,0,0.143836,0.15025,0.084507,0.035336,0.42511,0.543307,0.077844,0.246154,5
0.20354,0.441781,0.18,0.10274,0.385643,0.06338,0.14841,0.4442,0.519685,0.161677,0.292308,6
0.20354,0.35274,0.17,0.10274,0.382304,0.070423,0.042403,0.442731,0.519685,0.155689,0.292308,6
0.327434,0.212329,0.3,0.171233,0.111853,0.084507,0.09894,0.573421,0.488189,0.167665,0.323077,5
0.221239,0.273973,0.03,0.116438,0.106845,0.28169,0.303887,0.54185,0.598425,0.161677,0.215385,5
0.212389,0.308219,0,0.075342,0.297162,0.15493,0.137809,0.491189,0.448819,0.161677,0.153846,6
0.168142,0.232877,0.14,0.10274,0.170284,0.112676,0.109541,0.532305,0.724409,0.191617,0.215385,5
0.389381,0.479452,0.05,0.10274,0.115192,0.352113,0.318021,0.592511,0.488189,0.11976,0.246154,5
0.168142,0.232877,0.14,0.10274,0.170284,0.112676,0.109541,0.532305,0.724409,0.191617,0.215385,5
0.221239,0.321918,0.01,0.109589,0.108514,0.267606,0.279152,0.542584,0.637795,0.155689,0.215385,5
0.469027,0.157534,0.41,0.09589,0.118531,0.140845,0.194346,0.596916,0.370079,0.101796,0.169231,5
0.469027,0.157534,0.41,0.09589,0.118531,0.140845,0.194346,0.596916,0.370079,0.101796,0.169231,5
0.477876,0.30137,0.24,0.089041,0.111853,0.253521,0.183746,0.662996,0.346457,0.137725,0.261538,6
0.477876,0.30137,0.24,0.089041,0.111853,0.253521,0.183746,0.662996,0.346457,0.137725,0.261538,6
0.353982,0.349315,0.17,0.136986,0.145242,0.28169,0.399293,0.582232,0.275591,0.113772,0.138462,5
0.247788,0.171233,0.43,0.116438,0.116861,0.239437,0.268551,0.514684,0.464567,0.209581,0.2,6
0.371681,0.356164,0.17,0.136986,0.1202,0.338028,0.438163,0.595448,0.385827,0.125749,0.184615,5
0.221239,0.335616,0.02,0.109589,0.115192,0.225352,0.286219,0.54185,0.582677,0.161677,0.2,6
0.274336,0.328767,0,0.116438,0.071786,0.084507,0.024735,0.464023,0.503937,0.137725,0.369231,5
0.486726,0.10274,0.54,0.09589,0.088481,0.084507,0.070671,0.384728,0.338583,0.11976,0.630769,6
0.548673,0.527397,0.3,0.116438,0.200334,0.084507,0.190813,0.571953,0.19685,0.508982,0.276923,5
0.362832,0.232877,0.31,0.109589,0.190317,0.323944,0.204947,0.542584,0.283465,0.245509,0.184615,5
0.415929,0.171233,0.44,0.047945,0.043406,0.28169,0.127208,0.381057,0.393701,0.287425,0.369231,7
0.424779,0.260274,0.34,0.184932,0.116861,0.056338,0.028269,0.633627,0.433071,0.113772,0.353846,6
0.424779,0.260274,0.34,0.184932,0.116861,0.056338,0.028269,0.633627,0.433071,0.113772,0.353846,6
0.230088,0.335616,0.08,0.212329,0.116861,0.352113,0.360424,0.465492,0.401575,0.107784,0.153846,5
0.353982,0.294521,0.09,0.164384,0.093489,0.098592,0.038869,0.534508,0.385827,0.065868,0.246154,5
0.044248,0.318493,0,0.054795,0.053422,0.183099,0.282686,0.188693,0.645669,0.365269,0.692308,7
0.274336,0.30137,0.08,0.109589,0.170284,0.183099,0.141343,0.516153,0.393701,0.197605,0.184615,6
0.336283,0.273973,0.22,0.123288,0.1202,0.042254,0.042403,0.495595,0.409449,0.143713,0.230769,6
0.318584,0.109589,0.4,0.10274,0.066778,0.042254,0.014134,0.256241,0.464567,0.221557,0.676923,7
0.336283,0.089041,0.39,0.075342,0.048414,0.042254,0.014134,0.278267,0.417323,0.227545,0.630769,7
0.318584,0.109589,0.4,0.10274,0.066778,0.042254,0.014134,0.256241,0.464567,0.221557,0.676923,7
0.247788,0.280822,0.12,0.068493,0.255426,0.042254,0.021201,0.510279,0.409449,0.317365,0.123077,5
0.265487,0.246575,0.31,0.130137,0.096828,0.042254,0.031802,0.503671,0.377953,0.131737,0.292308,6
0.238938,0.253425,0.1,0.116438,0.093489,0.042254,0.028269,0.407489,0.440945,0.083832,0.323077,5
0.734513,0.260274,0.55,0.130137,0.100167,0.084507,0.063604,0.737885,0.275591,0.209581,0.384615,6
0.548673,0.226027,0.33,0.109589,0.145242,0.267606,0.113074,0.595448,0.393701,0.227545,0.369231,5
0.20354,0.184932,0.24,0.082192,0.15025,0.042254,0.003534,0.334068,0.551181,0.149701,0.461538,4
0.707965,0.19863,0.54,0.130137,0.15192,0.253521,0.123675,0.684288,0.370079,0.257485,0.446154,6
0.548673,0.226027,0.33,0.109589,0.145242,0.267606,0.113074,0.595448,0.393701,0.227545,0.369231,5
0.460177,0.267123,0.19,0.157534,0.115192,0.098592,0.084806,0.611601,0.385827,0.149701,0.323077,6
0.548673,0.116438,0.42,0.047945,0.1202,0.253521,0.074205,0.395007,0.425197,0.239521,0.538462,6
0.221239,0.407534,0,0.099315,0.098497,0.28169,0.144876,0.458884,0.433071,0.071856,0.153846,5
0.39823,0.369863,0.15,0.157534,0.141903,0.112676,0.187279,0.711454,0.425197,0.125749,0.184615,5
0.212389,0.386986,0,0.068493,0.145242,0.112676,0.056537,0.439794,0.472441,0.161677,0.2,5
0.026549,0.205479,0,0.082192,0.0601,0.211268,0.127208,0.10793,0.76378,0.245509,0.861538,7
0.185841,0.287671,0.13,0.075342,0.106845,0.197183,0.106007,0.530837,0.685039,0.185629,0.215385,5
0.185841,0.287671,0.13,0.075342,0.106845,0.197183,0.106007,0.530837,0.685039,0.185629,0.215385,5
0.221239,0.246575,0.28,0.130137,0.093489,0.070423,0.035336,0.495595,0.393701,0.11976,0.292308,5
0.221239,0.232877,0.14,0.130137,0.106845,0.197183,0.109541,0.45301,0.488189,0.095808,0.353846,5
0.256637,0.10274,0.34,0.09589,0.063439,0.042254,0.007067,0.36931,0.519685,0.185629,0.4,7
0.221239,0.232877,0.14,0.130137,0.106845,0.197183,0.109541,0.45301,0.488189,0.095808,0.353846,5
0.283186,0.308219,0.09,0.09589,0.088481,0.464789,0.137809,0.301028,0.566929,0.245509,0.661538,8
0.115044,0.335616,0.08,0.082192,0.098497,0.211268,0.063604,0.270925,0.645669,0.263473,0.415385,6
0.256637,0.386986,0.07,0.109589,0.076795,0.056338,0.010601,0.458884,0.503937,0.131737,0.384615,4
0.115044,0.335616,0.08,0.082192,0.098497,0.211268,0.063604,0.270925,0.645669,0.263473,0.415385,6
0.513274,0.219178,0.42,0.041096,0.222037,0.464789,0.14841,0.605727,0.503937,0.317365,0.230769,3
0.619469,0.239726,0.44,0.047945,0.225376,0.492958,0.159011,0.608664,0.503937,0.317365,0.230769,4
0.371681,0.386986,0.26,0.047945,0.126878,0.211268,0.060071,0.504405,0.456693,0.083832,0.153846,5
0.265487,0.373288,0.1,0.041096,0.09015,0.366197,0.173145,0.475771,0.511811,0.107784,0.138462,5
0.185841,0.109589,0.28,0.10274,0,0.492958,0.332155,0.04185,0.409449,0.035928,0.507692,7
0.185841,0.109589,0.28,0.10274,0,0.492958,0.332155,0.04185,0.409449,0.035928,0.507692,7
0.486726,0.130137,0.35,0.047945,0.105175,0.112676,0.077739,0.488253,0.393701,0.299401,0.430769,7
0.123894,0.260274,0.04,0.089041,0.133556,0.169014,0.070671,0.469897,0.566929,0.083832,0.246154,5
0.575221,0.205479,0.47,0.119863,0.12187,0.112676,0.09894,0.535242,0.393701,0.263473,0.569231,7
0.176991,0.369863,0,0.143836,0.171953,0.28169,0.088339,0.456681,0.559055,0.179641,0.292308,5
0.530973,0.260274,0.45,0.116438,0.178631,0.464789,0.219081,0.514684,0.385827,0.233533,0.384615,6
0.221239,0.386986,0.35,0.075342,0.126878,0.112676,0.303887,0.457416,0.425197,0.173653,0.153846,5
0.469027,0.089041,0.46,0.054795,0.083472,0.352113,0.127208,0.428047,0.346457,0.299401,0.338462,6
0.159292,0.356164,0.21,0.061644,0.115192,0.183099,0.088339,0.500734,0.669291,0.197605,0.215385,5
0.159292,0.356164,0.21,0.061644,0.115192,0.183099,0.088339,0.500734,0.669291,0.197605,0.215385,5
0.247788,0.383562,0.16,0.061644,0.110184,0.15493,0.116608,0.560206,0.598425,0.221557,0.230769,6
0.159292,0.356164,0.21,0.061644,0.115192,0.183099,0.088339,0.500734,0.669291,0.197605,0.215385,5
0.159292,0.349315,0.21,0.047945,0.113523,0.15493,0.091873,0.500734,0.661417,0.197605,0.215385,5
0.415929,0.212329,0.44,0.068493,0.12187,0.112676,0.056537,0.514684,0.425197,0.131737,0.169231,5
0.415929,0.212329,0.44,0.068493,0.12187,0.112676,0.056537,0.514684,0.425197,0.131737,0.169231,5
0.300885,0.205479,0.32,0.109589,0.113523,0.352113,0.409894,0.582966,0.377953,0.443114,0.2,5
0.415929,0.164384,0.39,0.041096,0.113523,0.56338,0.173145,0.473568,0.574803,0.239521,0.384615,6
0.415929,0.164384,0.39,0.041096,0.113523,0.56338,0.173145,0.473568,0.574803,0.239521,0.384615,6
0.265487,0.421233,0.02,0.109589,0.098497,0.126761,0.028269,0.389868,0.606299,0.227545,0.507692,7
0.415929,0.164384,0.39,0.041096,0.113523,0.56338,0.173145,0.473568,0.574803,0.239521,0.384615,6
0.318584,0.09589,0.34,0.109589,0.101836,0.211268,0.144876,0.430984,0.519685,0.269461,0.446154,7
0.628319,0.109589,0.47,0.054795,0.070117,0.225352,0.091873,0.498532,0.322835,0.203593,0.338462,7
0.19469,0.30137,0.22,0.061644,0.103506,0.197183,0.063604,0.316446,0.519685,0.293413,0.430769,6
0.230088,0.342466,0.06,0.123288,0.108514,0.197183,0.279152,0.542584,0.606299,0.125749,0.169231,5
0.106195,0.609589,0.66,0.075342,0.045075,0.197183,0.289753,0.256975,0.724409,0.161677,0.476923,6
0.256637,0.205479,0.32,0.123288,0.09182,0.084507,0.067138,0.455947,0.393701,0.065868,0.307692,5
0.230088,0.342466,0.06,0.109589,0.110184,0.225352,0.275618,0.542584,0.606299,0.11976,0.2,5
0.230088,0.342466,0.06,0.123288,0.108514,0.197183,0.279152,0.542584,0.606299,0.125749,0.169231,5
0.230088,0.35274,0.07,0.116438,0.108514,0.211268,0.282686,0.544053,0.606299,0.125749,0.2,5
0.19469,0.253425,0.22,0.09589,0.098497,0.169014,0.063604,0.316446,0.527559,0.299401,0.446154,6
0.20354,0.267123,0.23,0.075342,0.100167,0.169014,0.056537,0.316446,0.519685,0.305389,0.430769,6
0.19469,0.30137,0.22,0.061644,0.103506,0.197183,0.063604,0.316446,0.519685,0.293413,0.430769,6
0.265487,0.349315,0.03,0.075342,0.113523,0.366197,0.130742,0.419236,0.551181,0.185629,0.384615,6
0.274336,0.407534,0.01,0.082192,0.086811,0.422535,0.130742,0.267254,0.527559,0.143713,0.523077,6
0.20354,0.30137,0.03,0.041096,0.123539,0.492958,0.141343,0.37812,0.622047,0.143713,0.338462,5
0.238938,0.157534,0.24,0.075342,0.09182,0.380282,0.14841,0.417768,0.543307,0.125749,0.246154,4
0.39823,0.061644,0.37,0.047945,0.09182,0.070423,0.014134,0.400147,0.385827,0.149701,0.415385,7
0.513274,0.178082,0.46,0.082192,0.153589,0.070423,0.014134,0.482379,0.299213,0.191617,0.523077,7
0.371681,0.130137,0.4,0.130137,0.161937,0.084507,0.035336,0.445668,0.448819,0.275449,0.523077,7
0.221239,0.239726,0,0.089041,0.09182,0.084507,0.028269,0.374449,0.519685,0.149701,0.384615,4
0.274336,0.407534,0.01,0.082192,0.086811,0.422535,0.130742,0.267254,0.527559,0.143713,0.523077,6
0.371681,0.335616,0.19,0.212329,0.136895,0.408451,0.222615,0.572687,0.377953,0.101796,0.246154,6
0.230088,0.328767,0.04,0.109589,0.106845,0.239437,0.289753,0.54185,0.622047,0.131737,0.169231,5
0.40708,0.30137,0.18,0.047945,0.110184,0.126761,0.053004,0.417768,0.322835,0.095808,0.230769,5
0.265487,0.407534,0,0.082192,0.093489,0.408451,0.102473,0.386197,0.582677,0.191617,0.461538,6
0.336283,0.130137,0.29,0.150685,0.30384,0.183099,0.070671,0.388399,0.377953,0.269461,0.553846,6
0.230088,0.328767,0.04,0.109589,0.106845,0.239437,0.289753,0.54185,0.622047,0.131737,0.169231,5
0.371681,0.335616,0.19,0.212329,0.136895,0.408451,0.222615,0.572687,0.377953,0.101796,0.246154,6
0.380531,0.431507,0.14,0.109589,0.123539,0.112676,0.084806,0.599853,0.472441,0.185629,0.323077,5
0.389381,0.465753,0.12,0.10274,0.118531,0.098592,0.077739,0.608664,0.464567,0.191617,0.307692,6
0.539823,0.273973,0.38,0.116438,0.09015,0.394366,0.176678,0.418502,0.322835,0.275449,0.569231,7
0.19469,0.308219,0,0.109589,0.100167,0.43662,0.204947,0.35536,0.543307,0.137725,0.430769,6
0.539823,0.534247,0.34,0.390411,0.166945,0.309859,0.328622,0.941263,0.377953,0.209581,0.138462,5
0.230088,0.150685,0.24,0.075342,0.098497,0.408451,0.162544,0.417768,0.551181,0.149701,0.261538,5
0.230088,0.369863,0.03,0.09589,0.110184,0.211268,0.282686,0.540382,0.622047,0.143713,0.2,5
0.486726,0.226027,0.23,0.068493,0.116861,0.126761,0.042403,0.563142,0.377953,0.191617,0.138462,6
0.230088,0.369863,0.03,0.09589,0.110184,0.211268,0.282686,0.540382,0.622047,0.143713,0.2,5
0.230088,0.349315,0.03,0.089041,0.113523,0.225352,0.289753,0.54185,0.622047,0.149701,0.215385,6
0.221239,0.321918,0.01,0.09589,0.113523,0.366197,0.130742,0.398678,0.535433,0.149701,0.353846,6
0.327434,0.130137,0.39,0.10274,0.110184,0.225352,0.130742,0.320852,0.448819,0.263473,0.630769,7
0.221239,0.321918,0.01,0.09589,0.113523,0.366197,0.130742,0.398678,0.535433,0.149701,0.353846,6
0.327434,0.130137,0.39,0.10274,0.110184,0.225352,0.130742,0.320852,0.448819,0.263473,0.630769,7
0.327434,0.616438,0.02,0.171233,0.1202,0.070423,0.017668,0.64978,0.582677,0.095808,0.4,3
0.380531,0.130137,0.36,0.116438,0.073456,0.126761,0.116608,0.407489,0.519685,0.215569,0.523077,5
0.247788,0.35274,0.1,0.10274,0.113523,0.211268,0.095406,0.535242,0.661417,0.215569,0.369231,7
0.247788,0.35274,0.1,0.10274,0.113523,0.211268,0.095406,0.535242,0.661417,0.215569,0.369231,7
0.19469,0.321918,0.06,0.349315,0.080134,0.140845,0.042403,0.450073,0.527559,0.155689,0.369231,7
0.19469,0.321918,0.06,0.349315,0.080134,0.140845,0.042403,0.450073,0.527559,0.155689,0.369231,7
0.40708,0.315068,0.2,0.143836,0.115192,0.197183,0.385159,0.582232,0.385827,0.155689,0.169231,5
0.230088,0.287671,0.27,0.116438,0.1202,0.15493,0.254417,0.464758,0.511811,0.227545,0.4,5
0.132743,0.30137,0,0.089041,0.111853,0.070423,0.010601,0.347283,0.669291,0.125749,0.476923,6
0.247788,0.273973,0.13,0.10274,0.110184,0.464789,0.194346,0.382526,0.543307,0.155689,0.369231,6
0.238938,0.126712,0.39,0.020548,0.078464,0.084507,0.017668,0.237885,0.433071,0.113772,0.476923,6
0.415929,0.178082,0.48,0.19863,0.200334,0.028169,0.017668,0.418502,0.385827,0.143713,0.738462,6
0.39823,0.109589,0.46,0.554795,0.170284,0.028169,0.010601,0.656388,0.346457,0.161677,0.384615,6
0.477876,0.232877,0.44,0.136986,0.088481,0.042254,0.007067,0.489721,0.464567,0.173653,0.584615,6
0.424779,0.188356,0.46,0.253425,0.136895,0.028169,0.014134,0.464023,0.417323,0.185629,0.584615,7
0.238938,0.126712,0.39,0.020548,0.078464,0.084507,0.017668,0.237885,0.433071,0.113772,0.476923,6
0.353982,0.133562,0.4,0.089041,0.111853,0.028169,0,0.370778,0.417323,0.203593,0.538462,6
0.061947,0.407534,0.19,0.041096,0.248748,0.084507,0.19788,0.284875,0.692913,0.167665,0.4,5
0.19469,0.19863,0.31,0.541096,0.1202,0.352113,0.137809,0.599853,0.503937,0.185629,0.261538,6
0.336283,0.164384,0.32,0.089041,0.115192,0.43662,0.257951,0.464758,0.440945,0.233533,0.4,6
0.336283,0.342466,0.12,0.061644,0.100167,0.521127,0.141343,0.364905,0.503937,0.335329,0.523077,6
0.442478,0.19863,0.37,0.09589,0.131886,0.126761,0.060071,0.571953,0.393701,0.137725,0.323077,5
0.336283,0.164384,0.32,0.089041,0.115192,0.43662,0.257951,0.464758,0.440945,0.233533,0.4,6
0.336283,0.342466,0.12,0.061644,0.100167,0.521127,0.141343,0.364905,0.503937,0.335329,0.523077,6
0.19469,0.19863,0.31,0.541096,0.1202,0.352113,0.137809,0.599853,0.503937,0.185629,0.261538,6
0.353982,0.239726,0.27,0.09589,0.071786,0.183099,0.077739,0.373715,0.346457,0.281437,0.430769,5
0.353982,0.068493,0.36,0.068493,0.086811,0.732394,0.250883,0.438326,0.574803,0.323353,0.4,7
0.424779,0.082192,0.33,0.09589,0.081803,0.71831,0.236749,0.571953,0.574803,0.341317,0.276923,6
0.336283,0.376712,0.19,0.089041,0.135225,0.140845,0.243816,0.535242,0.362205,0.155689,0.123077,4
0.353982,0.239726,0.27,0.09589,0.071786,0.183099,0.077739,0.373715,0.346457,0.281437,0.430769,5
0.362832,0.143836,0.38,0.164384,0.085142,0.126761,0.045936,0.338473,0.440945,0.239521,0.553846,7
0.176991,0.335616,0.01,0.068493,0.113523,0.098592,0.067138,0.542584,0.748031,0.239521,0.323077,5
0.247788,0.335616,0.01,0.075342,0.103506,0.169014,0.113074,0.544053,0.582677,0.191617,0.215385,5
0.265487,0.191781,0.29,0.068493,0.110184,0.394366,0.212014,0.516153,0.559055,0.155689,0.169231,6
0.247788,0.335616,0.01,0.075342,0.103506,0.169014,0.113074,0.544053,0.582677,0.191617,0.215385,5
0.176991,0.335616,0.01,0.068493,0.113523,0.098592,0.067138,0.542584,0.748031,0.239521,0.323077,5
0.371681,0.123288,0.38,0.09589,0.080134,0.253521,0.233216,0.393539,0.511811,0.233533,0.523077,6
0.371681,0.123288,0.38,0.09589,0.080134,0.253521,0.233216,0.393539,0.511811,0.233533,0.523077,6
0.654867,0.349315,0.5,0.034247,0.098497,0.070423,0.070671,0.575624,0.259843,0.161677,0.307692,4
0.230088,0.178082,0.38,0.130137,0.093489,0.309859,0.127208,0.256241,0.472441,0.233533,0.692308,7
0.141593,0.232877,0.17,0.047945,0.101836,0.084507,0.017668,0.306902,0.685039,0.125749,0.461538,5
0.442478,0.143836,0.52,0.089041,0.103506,0.169014,0.067138,0.368576,0.488189,0.257485,0.615385,7
0.469027,0.10274,0.49,0.280822,0.116861,0.112676,0.038869,0.35022,0.354331,0.113772,0.630769,7
0.486726,0.212329,0.4,0.116438,0.133556,0.169014,0.162544,0.607195,0.377953,0.185629,0.246154,7
0.460177,0.260274,0.34,0.09589,0.136895,0.126761,0.137809,0.629222,0.393701,0.161677,0.2,7
0.327434,0.123288,0.49,0.19863,0.130217,0.140845,0.063604,0.360499,0.417323,0.185629,0.569231,7
0.495575,0.219178,0.42,0.075342,0.098497,0.084507,0.04947,0.410426,0.314961,0.275449,0.415385,7
0.495575,0.219178,0.58,0.219178,0.133556,0.140845,0.063604,0.54185,0.433071,0.39521,0.553846,7
0.327434,0.109589,0.48,0.082192,0.135225,0.070423,0.021201,0.29442,0.409449,0.173653,0.615385,7
0.380531,0,0.45,0.061644,0.105175,0.126761,0.053004,0.400147,0.527559,0.257485,0.538462,7
0.380531,0,0.45,0.061644,0.105175,0.126761,0.053004,0.400147,0.527559,0.257485,0.538462,7
0.380531,0,0.45,0.061644,0.105175,0.126761,0.053004,0.400147,0.527559,0.257485,0.538462,7
0.327434,0.109589,0.48,0.082192,0.135225,0.070423,0.021201,0.29442,0.409449,0.173653,0.615385,7
0.318584,0.130137,0.4,0.089041,0.076795,0.070423,0.014134,0.388399,0.448819,0.209581,0.430769,7
0.495575,0.150685,0.48,0.082192,0.066778,0.056338,0.010601,0.331131,0.362205,0.215569,0.569231,7
0.265487,0.212329,0.4,0.123288,0.116861,0.070423,0.017668,0.389868,0.551181,0.125749,0.584615,6
0.345133,0.061644,0.52,0.068493,0.130217,0.112676,0.060071,0.470631,0.488189,0.203593,0.307692,5
0.389381,0.164384,0.52,0.082192,0.165275,0.056338,0.014134,0.411894,0.448819,0.173653,0.446154,6
0.433628,0.171233,0.52,0.075342,0.126878,0.15493,0.159011,0.444934,0.433071,0.149701,0.415385,6
0.159292,0.308219,0.12,0.09589,0.180301,0.338028,0.106007,0.375918,0.574803,0.227545,0.446154,7
0.300885,0.321918,0.05,0.075342,0.128548,0.15493,0.091873,0.534508,0.488189,0.167665,0.246154,5
0.345133,0.239726,0.27,0.068493,0.076795,0.239437,0.113074,0.375184,0.330709,0.311377,0.415385,6
0.221239,0.30137,0.14,0.047945,0.110184,0.084507,0.042403,0.429515,0.417323,0.173653,0.138462,5
0.176991,0.308219,0.02,0.082192,0.171953,0.070423,0.035336,0.475037,0.503937,0.215569,0.169231,5
0.371681,0.10274,0.39,0.075342,0.146912,0.267606,0.074205,0.395742,0.322835,0.215569,0.430769,6
0.345133,0.239726,0.27,0.068493,0.076795,0.239437,0.113074,0.375184,0.330709,0.311377,0.415385,6
0.327434,0.150685,0.4,0.10274,0.088481,0.323944,0.14841,0.401615,0.472441,0.317365,0.4,6
0.389381,0.178082,0.41,0.10274,0.15192,0.070423,0.014134,0.438326,0.307087,0.149701,0.538462,7
0.345133,0.369863,0.2,0.082192,0.141903,0.309859,0.378092,0.53304,0.307087,0.08982,0.123077,5
0.389381,0.191781,0.43,0.10274,0.093489,0.394366,0.141343,0.310573,0.362205,0.161677,0.584615,6
0.185841,0.30137,0.09,0.136986,0.111853,0.084507,0.056537,0.48605,0.566929,0.167665,0.276923,5
0.513274,0.09589,0.48,0.068493,0.09015,0.070423,0.014134,0.526432,0.464567,0.323353,0.384615,6
0.513274,0.09589,0.48,0.068493,0.09015,0.070423,0.014134,0.526432,0.464567,0.323353,0.384615,6
0.486726,0.178082,0.5,0.10274,0.153589,0.070423,0.024735,0.46696,0.377953,0.191617,0.492308,7
0.345133,0.150685,0.44,0.054795,0.111853,0.070423,0.021201,0.43906,0.614173,0.179641,0.353846,5
0.371681,0.143836,0.41,0.342466,0.101836,0.084507,0.024735,0.477974,0.440945,0.173653,0.569231,7
0.230088,0.19863,0.3,0.082192,0.118531,0.478873,0.233216,0.508811,0.551181,0.113772,0.153846,5
0.230088,0.19863,0.3,0.082192,0.118531,0.478873,0.233216,0.508811,0.551181,0.113772,0.153846,5
0.336283,0.321918,0.29,0.116438,0.161937,0.422535,0.399293,0.582966,0.322835,0.101796,0.107692,5
0.212389,0.191781,0.32,0.184932,0.081803,0.112676,0.081272,0.300294,0.425197,0.095808,0.446154,7
0.672566,0.226027,0.49,0.034247,0.105175,0.028169,0,0.501468,0.307087,0.179641,0.307692,5
0.39823,0.260274,0.3,0.068493,0.088481,0.098592,0.038869,0.563142,0.456693,0.227545,0.323077,6
0.433628,0.506849,0.26,0.068493,0.111853,0.169014,0.077739,0.517621,0.401575,0.173653,0.246154,5
